codigo_municipio,municipio,grupo,variable,mes,Nro.,Nro. Afectados,Nro. Fallecidos,TOTAL
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,riada,2012-01-01,0.0,0.0,0.0,0.0
20701,APOLO,registro de eventos de notificacion inmediata,riada,2012-02-01,3.0,0.0,0.0,3.0
90203,FILADELFIA,registro de eventos de notificacion inmediata,riada,2012-02-01,1.0,0.0,0.0,1.0
21005,ICHOCA,registro de eventos de notificacion inmediata,riada,2012-02-01,4.0,87.0,0.0,91.0
10501,MONTEAGUDO,registro de eventos de notificacion inmediata,riada,2012-02-01,1.0,100.0,0.0,101.0
50801,TUPIZA,registro de eventos de notificacion inmediata,riada,2012-02-01,1.0,37.0,0.0,38.0
60303,VILLA MONTES,registro de eventos de notificacion inmediata,riada,2012-02-01,1.0,21.0,0.0,22.0
20701,APOLO,registro de eventos de notificacion inmediata,riada,2012-03-01,1.0,3.0,0.0,4.0
50601,COTAGAITA,registro de eventos de notificacion inmediata,riada,2012-03-01,1.0,20.0,0.0,21.0
10301,ZUDAÑEZ,registro de eventos de notificacion inmediata,riada,2012-10-01,1.0,0.0,0.0,1.0
90101,COBIJA,registro de eventos de notificacion inmediata,riada,2012-11-01,0.0,1.0,0.0,1.0
20606,TIPUANI,registro de eventos de notificacion inmediata,riada,2012-11-01,1.0,40.0,0.0,41.0
50204,CHUQUIHUTA AYLLU JUCUMANI,registro de eventos de notificacion inmediata,riada,2012-12-01,1.0,120.0,0.0,121.0
21601,GRAL. J.J. PEREZ (CHARAZANI),registro de eventos de notificacion inmediata,riada,2012-12-01,1.0,27.0,0.0,28.0
10304,ICLA,registro de eventos de notificacion inmediata,riada,2012-12-01,1.0,30.0,0.0,31.0
