codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-menor-de-2-anos_masculino,1-a-menor-de-2-anos-1_femenino,2-a-menor-de-5-anos_masculino,2-a-menor-de-5-anos-1_femenino,imc_mujer-embarazada,imc-1_,totales_total-m,totales-1_total-f,totales-2_total
22002,ALTO BENI,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,3,0,3,0,3
20701,APOLO,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,2,0,2,0,2
30501,ARANI,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,4,0,4,0,4
30601,ARQUE,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,3,0,3,0,3
20502,AYATA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,1,0,1,0,1
21203,BATALLAS,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,3,0,3,0,3
41202,BELEN DE ANDAMARCA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,1,0,1,0,1
60202,BERMEJO,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,3,0,3,0,3
50301,BETANZOS,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,2,0,2,0,2
21003,CAJUATA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,1,0,1,0,1
21304,CALAMARCA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,2,0,2,0,2
70706,CAMIRI,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,3,0,3,0,3
22001,CARANAVI,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,1,0,1,0,1
50702,CARIPUYO,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,1,0,1,0,1
50202,CHAYANTA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,2,0,2,0,2
31204,CHIMORE,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,21,0,21,0,21
20501,CHUMA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,4,0,4,0,4
90101,COBIJA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,6,0,6,0,6
30303,COCAPATA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,1,0,1,0,1
30101,COCHABAMBA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,44,0,44,0,44
30905,COLCAPIRHUA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,2,0,2,0,2
21307,COLLANA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,4,0,4,0,4
31002,COLOMI,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,7,0,7,0,7
70603,COLPA BELGICA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,1,0,1,0,1
50401,COLQUECHACA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,5,0,5,0,5
21306,COLQUENCHA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,2,0,2,0,2
21004,COLQUIRI,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,13,0,13,0,13
20304,COMANCHE,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,2,0,2,0,2
21701,COPACABANA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,4,0,4,0,4
70102,COTOCA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,14,0,14,0,14
20105,EL ALTO,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,183,0,183,0,183
40103,EL CHORO,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,1,0,1,0,1
71503,EL PUENTE(STC),estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,1,0,1,0,1
70105,EL TORNO,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,7,0,7,0,7
10405,EL VILLAR,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,1,0,1,0,1
60601,ENTRE RIOS TRJ,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,5,0,5,0,5
21601,GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,2,0,2,0,2
40501,HUACHACALLA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,1,0,1,0,1
40701,HUANUNI,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,1,0,1,0,1
21005,ICHOCA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,5,0,5,0,5
90402,INGAVI (HUMAITA),estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,1,0,1,0,1
21001,INQUISIVI,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,3,0,3,0,3
21102,IRUPANA (VILLA DE LANZA),estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,1,0,1,0,1
70104,LA GUARDIA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,2,0,2,0,2
20101,LA PAZ,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,46,0,46,0,46
21202,LAJA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,2,0,2,0,2
21006,LICOMA PAMPA,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,1,0,1,0,1
11003,MACHARETI,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,2,0,2,0,2
31301,MIZQUE,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,22,0,22,0,22
20402,MOCOMOCO,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,2,0,2,0,2
10501,MONTEAGUDO,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,5,0,5,0,5
71001,MONTERO,estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,1,0,1,0,1
90401,NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,embarazada desnutrida,2010-01-01,0,0,0,0,0,0,1,0,1,0,1
