codigo_municipio,municipio,grupo,variable,mes,a-de-6-meses_masculino,a-de-6-meses-1_femenino,b-6-m-a-menor-de-1-ano_masculino,b-6-m-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
20201,ACHACACHI,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
20104,ACHOCALLA,inmunoprevenibles,varicela,2017-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30201,AIQUILE,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
31303,ALALAY,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
10404,ALCALA,inmunoprevenibles,varicela,2017-01-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
22002,ALTO BENI,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20202,ANCORAIMES,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,4
41201,ANDAMARCA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30402,ANZALDO,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20701,APOLO,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,6
30403,ARBIETO,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,9,3,0,8,1,1,1,0,0,0,0,0,0,0,0,0,11,12,23
21203,BATALLAS,inmunoprevenibles,varicela,2017-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3
80802,BAURES,inmunoprevenibles,varicela,2017-01-01,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,5,7
60202,BERMEJO,inmunoprevenibles,varicela,2017-01-01,0,0,2,0,4,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,11,6,17
50301,BETANZOS,inmunoprevenibles,varicela,2017-01-01,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,3
90103,BOLPEBRA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70707,BOYUIBE,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
70401,BUENA VISTA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
70703,CABEZAS,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,2,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,7,10
70706,CAMIRI,inmunoprevenibles,varicela,2017-01-01,0,0,0,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5,8
40102,CARACOLLO,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
22001,CARANAVI,inmunoprevenibles,varicela,2017-01-01,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,3,5
60302,CARAPARI,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
71403,CARMEN RIVERO TORREZ,inmunoprevenibles,varicela,2017-01-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
40201,CHALLAPATA,inmunoprevenibles,varicela,2017-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3
70702,CHARAGUA,inmunoprevenibles,varicela,2017-01-01,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
21101,CHULUMANI (V. DE LA LIBERTAD),inmunoprevenibles,varicela,2017-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
