codigo_municipio,municipio,grupo,variable,mes,Nro.,Nro. Afectados,Nro. Fallecidos,TOTAL
80201,RIBERALTA,registro de eventos de notificacion inmediata,incendio,2014-01-01,1.0,6.0,0.0,7.0
71501,ASCENCION DE GUARAYOS,registro de eventos de notificacion inmediata,incendio,2014-03-01,1.0,7.0,0.0,8.0
50502,TORO TORO,registro de eventos de notificacion inmediata,incendio,2014-04-01,1.0,4.0,0.0,5.0
70302,SAN MIGUEL DE VELASCO,registro de eventos de notificacion inmediata,incendio,2014-05-01,1.0,13.0,0.0,14.0
60501,SAN LORENZO(TJA),registro de eventos de notificacion inmediata,incendio,2014-06-01,1.0,0.0,0.0,1.0
22001,CARANAVI,registro de eventos de notificacion inmediata,incendio,2014-07-01,4.0,10.0,0.0,14.0
90302,SAN LORENZO(PND),registro de eventos de notificacion inmediata,incendio,2014-07-01,1.0,5.0,0.0,6.0
10202,TARVITA,registro de eventos de notificacion inmediata,incendio,2014-08-01,1.0,2.0,0.0,3.0
70801,VALLEGRANDE,registro de eventos de notificacion inmediata,incendio,2014-08-01,1.0,0.0,0.0,1.0
70603,COLPA BELGICA,registro de eventos de notificacion inmediata,incendio,2014-10-01,1.0,10.0,0.0,11.0
70801,VALLEGRANDE,registro de eventos de notificacion inmediata,incendio,2014-10-01,1.0,13.0,0.0,14.0
