codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-4-anos_masculino,1-a-4-anos-1_femenino,5-a-9-anos_masculino,5-a-9-anos-1_femenino,10-a-20-anos_masculino,10-a-20-anos-1_femenino,21-a-59-anos_masculino,21-a-59-anos-1_femenino,60-y-mas_masculino,60-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
31204,CHIMORE,infecc. de transmision sexual,sifilis en la mujer embarazada,2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
30101,COCHABAMBA,infecc. de transmision sexual,sifilis en la mujer embarazada,2011-01-01,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4
71301,COMARAPA,infecc. de transmision sexual,sifilis en la mujer embarazada,2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20105,EL ALTO,infecc. de transmision sexual,sifilis en la mujer embarazada,2011-01-01,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
10304,ICLA,infecc. de transmision sexual,sifilis en la mujer embarazada,2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20101,LA PAZ,infecc. de transmision sexual,sifilis en la mujer embarazada,2011-01-01,0,0,0,0,0,0,0,4,0,1,0,0,0,5,5
40101,ORURO,infecc. de transmision sexual,sifilis en la mujer embarazada,2011-01-01,0,0,0,0,0,0,0,0,0,20,0,1,0,21,21
10103,POROMA,infecc. de transmision sexual,sifilis en la mujer embarazada,2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31401,PUNATA,infecc. de transmision sexual,sifilis en la mujer embarazada,2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,infecc. de transmision sexual,sifilis en la mujer embarazada,2011-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
60501,SAN LORENZO(TJA),infecc. de transmision sexual,sifilis en la mujer embarazada,2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,sifilis en la mujer embarazada,2011-01-01,0,0,0,0,0,0,0,2,0,4,0,0,0,6,6
10403,SOPACHUY,infecc. de transmision sexual,sifilis en la mujer embarazada,2011-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
30802,TOCO,infecc. de transmision sexual,sifilis en la mujer embarazada,2011-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
20801,VIACHA,infecc. de transmision sexual,sifilis en la mujer embarazada,2011-01-01,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6
