codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-meses-a-menor-de-1-ano_masculino,b-6-meses-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
30201,AIQUILE,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
10404,ALCALA,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,3
10201,AZURDUY,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,2,0,0,0,1,0,0,3,0,13,0,2,1,1,0,4,4,23,27
80802,BAURES,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
90104,BELLA FLOR,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,0,0,1,0,8,7,15
70706,CAMIRI,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,1,1,2,5,7
90101,COBIJA,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,4,1,5
30101,COCHABAMBA,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10902,CULPINA,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5
70105,EL TORNO,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,3
10405,EL VILLAR,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,0,0,1,0,2,1,0,1,1,0,0,1,0,1,0,0,4,4,8
60601,ENTRE RIOS TRJ,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,1,2,10,3,5,6,2,8,6,12,6,4,4,5,4,11,38,51,89
31206,ENTRE RIOS CBBA,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
90503,EUREKA (SANTOS MERCADO),enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,0,1,0,2,0,2,0,2,2,1,0,0,0,0,0,0,2,8,10
80202,GUAYARAMERIN,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,5,5,18,8,106,87,111,138,265,125,95,217,504,463,70,92,48,90,89,63,1311,1288,2599
10502,HUACARETA,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,1,2,3,1,5,2,6,3,12,12,3,4,5,2,0,4,35,30,65
10304,ICLA,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,0,0,0,0,0,1,0,1,1,5,1,1,1,0,0,0,3,8,11
10703,INCAHUASI,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,3,1,4
90402,INGAVI (HUMAITA),enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21501,IXIAMAS,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,1,1,1,4,1,6,1,1,23,9,6,0,3,1,0,0,36,22,58
20101,LA PAZ,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
11003,MACHARETI,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,0,0,1,0,1,2,1,0,6,9,0,2,1,0,3,0,13,13,26
20607,MAPIRI,enfermedades transmitidas por vectores (etv),malaria,2016-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,1,1,0,1,1,6,6,12
