codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
51302,ACACIO,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,1,7,1,7,8
20201,ACHACACHI,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,11,39,11,39,50
20104,ACHOCALLA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,17,2,17,2,19
30201,AIQUILE,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,3,6,3,6,9
10404,ALCALA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,3,12,3,12,15
20202,ANCORAIMES,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,4,14,4,14,18
41201,ANDAMARCA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,4,0,4,0,4
40603,ANTEQUERA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,1,0,1,0,1
30402,ANZALDO,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,0,3,0,3,3
20701,APOLO,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,14,0,14,0,14
51301,ARAMPAMPA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,4,4,4,4,8
30501,ARANI,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,2,16,2,16,18
30403,ARBIETO,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,3,14,3,14,17
50802,ATOCHA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,2,5,2,5,7
20502,AYATA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,2,0,2,0,2
21303,AYO AYO,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,15,4,15,4,19
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,19,2,19,2,21
10201,AZURDUY,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,5,21,5,21,26
21203,BATALLAS,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,1,14,1,14,15
80802,BAURES,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,9,14,9,14,23
50104,BELEN DE URMIRI,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,1,1,1,1,2
90104,BELLA FLOR,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,10,0,10,0,10
60202,BERMEJO,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,6,36,6,36,42
50301,BETANZOS,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,25,64,25,64,89
31501,BOLIVAR,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,7,1,7,1,8
90103,BOLPEBRA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,2,1,2,1,3
70707,BOYUIBE,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,3,7,3,7,10
70401,BUENA VISTA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,121,24,121,24,145
70703,CABEZAS,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,21,31,21,31,52
20905,CAIROMA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,4,6,4,6,10
51102,"CAIZA ""D""",estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,10,13,10,13,23
21003,CAJUATA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,10,2,10,2,12
21304,CALAMARCA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,8,6,8,6,14
10701,CAMARGO,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,19,31,19,31,50
10901,CAMATAQUI (C. VILLA ABECIA),estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,4,6,4,6,10
70706,CAMIRI,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,74,31,74,31,105
30701,CAPINOTA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,45,1,45,1,46
20302,CAQUIAVIRI,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,17,7,17,7,24
40102,CARACOLLO,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,22,9,22,9,31
22001,CARANAVI,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,75,42,75,42,117
41503,CARANGAS,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,0,1,0,1,1
60302,CARAPARI,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,18,23,18,23,41
50702,CARIPUYO,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,4,4,4,4,8
40201,CHALLAPATA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,11,14,11,14,25
50302,CHAQUI,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,3,34,3,34,37
70702,CHARAGUA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,27,77,27,77,104
31204,CHIMORE,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,8,15,8,15,23
21101,CHULUMANI (V. DE LA LIBERTAD),estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,11,8,11,8,19
20501,CHUMA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,2,5,2,5,7
30801,CLIZA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,2,25,2,25,27
90101,COBIJA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,85,4,85,4,89
30101,COCHABAMBA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,309,195,309,195,504
30905,COLCAPIRHUA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,39,29,39,29,68
50901,"COLCHA ""K""",estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,3,14,3,14,17
21307,COLLANA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,1,0,1,0,1
31002,COLOMI,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,8,3,8,3,11
50401,COLQUECHACA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,2,1,2,1,3
21306,COLQUENCHA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,13,3,13,3,16
21004,COLQUIRI,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,8,5,8,5,13
20304,COMANCHE,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,1,2,1,2,3
71301,COMARAPA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,18,12,18,12,30
20605,COMBAYA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,0,12,0,12,12
71101,CONCEPCION,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,11,30,11,30,41
21701,COPACABANA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,8,13,8,13,21
21402,CORIPATA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,9,14,9,14,23
20301,CORO CORO,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,8,6,8,6,14
21401,COROICO,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,12,4,12,4,16
40301,CORQUE,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,5,3,5,3,8
50601,COTAGAITA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,21,26,21,26,47
70102,COTOCA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,125,63,125,63,188
31405,CUCHUMUELA (V. G. VILLARROEL),estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,1,3,1,3,4
70704,CUEVO,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,26,4,26,4,30
10902,CULPINA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,17,48,17,48,65
40401,CURAHUARA DE CARANGAS,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,6,1,6,1,7
20804,DESAGUADERO,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,0,5,0,5,5
20105,EL ALTO,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,565,448,565,448,1013
40103,EL CHORO,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,4,0,4,0,4
71503,EL PUENTE(STC),estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,20,27,20,27,47
60502,EL PUENTE(TJA),estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,0,6,0,6,6
70105,EL TORNO,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,99,94,99,94,193
10405,EL VILLAR,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,1,17,1,17,18
60601,ENTRE RIOS,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,38,19,38,19,57
41101,EUCALIPTUS,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,2,4,2,4,6
80402,EXALTACION,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,1,4,1,4,5
90203,FILADELFIA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,2,3,2,3,5
71002,GENERAL SAAVEDRA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,23,67,23,67,90
21601,GRAL. J.J. PEREZ (CHARAZANI),estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,3,4,3,4,7
20602,GUANAY,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,18,82,18,82,100
20802,GUAQUI,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,2,3,2,3,5
80202,GUAYARAMERIN,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,84,27,84,27,111
70705,GUTIERREZ,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,33,87,33,87,120
10502,HUACARETA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,7,56,7,56,63
11002,HUACAYA (VILLA DE HUACAYA),estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,4,4,4,4,8
40501,HUACHACALLA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,0,2,0,2,2
80803,HUARACAJE,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,2,1,2,1,3
21005,ICHOCA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,1,1,1,1,2
10304,ICLA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,11,5,11,5,16
10703,INCAHUASI,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,2,21,2,21,23
21001,INQUISIVI,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,12,7,12,7,19
21102,IRUPANA (VILLA DE LANZA),estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,32,26,32,26,58
21501,IXIAMAS,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,33,16,33,16,49
21105,LA ASUNTA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,23,16,23,16,39
70104,LA GUARDIA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,114,76,114,76,190
20101,LA PAZ,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,460,345,460,345,805
70701,LAGUNILLAS,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,11,14,11,14,25
21202,LAJA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,4,27,4,27,31
10903,LAS CARRERAS,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,1,4,1,4,5
51401,LLICA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,1,4,1,4,5
80601,LORETO,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,2,8,2,8,10
20901,LURIBAY,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,3,9,3,9,12
40702,MACHACAMARCA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,10,4,10,4,14
11003,MACHARETI,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,11,33,11,33,44
80801,MAGDALENA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,16,23,16,23,39
70903,MAIRANA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,55,11,55,11,66
20103,MECAPACA,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,2,13,2,13,15
71003,MINEROS,estado nutricional en menores de 5 anos,clasificacion a y b,2002-01-01,40,124,40,124,164
