codigo_municipio,municipio,grupo,variable,mes,Cantidad,TOTAL
20201,ACHACACHI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,50,50
20104,ACHOCALLA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
30201,AIQUILE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,4,4
22002,ALTO BENI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
41201,ANDAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
40603,ANTEQUERA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
20701,APOLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,5,5
51301,ARAMPAMPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
30403,ARBIETO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,4,4
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,168,168
50802,ATOCHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,20,20
21303,AYO AYO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,6,6
30301,AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
21203,BATALLAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,6,6
60202,BERMEJO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,13,13
50301,BETANZOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,3,3
90103,BOLPEBRA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
70707,BOYUIBE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
70401,BUENA VISTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
70703,CABEZAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
21003,CAJUATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,4,4
20303,CALACOTO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,2,2
21304,CALAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
10701,CAMARGO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,16,16
70706,CAMIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,22,22
30701,CAPINOTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,7,7
40102,CARACOLLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,10,10
22001,CARANAVI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,34,34
71403,CARMEN RIVERO TORREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,10,10
40201,CHALLAPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,10,10
70702,CHARAGUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,5,5
50202,CHAYANTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2011-01-01,1,1
