codigo_municipio,municipio,grupo,variable,mes,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
21303,AYO AYO,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,1,0,1,0,1
21304,CALAMARCA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,1,0,1,0,1
22001,CARANAVI,mortalidad institucional,muerte menor de 1 ano,2007-01-01,2,0,2,0,4,0,4
40201,CHALLAPATA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,1,1,1,1,2
40903,CHIPAYA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,0,1,0,1,1
90101,COBIJA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,1,0,0,0,1,0,1
30101,COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,4,0,1,0,5,5
50901,"COLCHA ""K""",mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,1,0,1,0,1
70603,COLPA BELGICA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,0,1,0,1,1
21306,COLQUENCHA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,2,0,2,0,2
71301,COMARAPA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,1,0,0,0,1,1
10902,CULPINA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,1,0,1,0,1
20105,EL ALTO,mortalidad institucional,muerte menor de 1 ano,2007-01-01,12,2,1,2,13,4,17
21005,ICHOCA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,0,1,0,1,1
21501,IXIAMAS,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,1,0,0,0,1,1
20101,LA PAZ,mortalidad institucional,muerte menor de 1 ano,2007-01-01,18,17,0,3,18,20,38
50203,LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,1,0,0,0,1,0,1
71003,MINEROS,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,1,0,1,0,1
31301,MIZQUE,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,1,0,1,0,1
10501,MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2007-01-01,2,0,0,0,2,0,2
40101,ORURO,mortalidad institucional,muerte menor de 1 ano,2007-01-01,5,2,2,0,7,2,9
10401,PADILLA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,1,0,1,0,1
50101,POTOSI,mortalidad institucional,muerte menor de 1 ano,2007-01-01,9,7,1,0,10,7,17
10302,PRESTO,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,0,1,0,1,1
31205,PUERTO VILLARROEL,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,1,0,0,0,1,1
51101,PUNA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,1,0,1,0,1
70503,ROBORE,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,1,0,1,0,1
80602,SAN ANDRES,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,1,0,1,0,1
80302,SAN BORJA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2007-01-01,1,4,1,0,2,4,6
10702,SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,2,0,2,0,2
21702,SAN PEDRO DE TIQUINA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,2,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,7,3,0,0,7,3,10
41401,SANTIAGO DE HUARI,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,0,1,0,1,1
20902,SAPAHAQUI,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,1,1,1,1,2
10101,SUCRE,mortalidad institucional,muerte menor de 1 ano,2007-01-01,2,5,0,0,2,5,7
60101,TARIJA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,1,1,2,1,3,2,5
51202,TOMAVE,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,1,0,1,0,1
80101,TRINIDAD,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,1,1,0,1,1,2
50201,UNCIA,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,1,0,1,0,1
70801,VALLEGRANDE,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,0,1,0,1,0,1
60303,VILLA MONTES,mortalidad institucional,muerte menor de 1 ano,2007-01-01,1,0,0,0,1,0,1
31003,VILLA TUNARI,mortalidad institucional,muerte menor de 1 ano,2007-01-01,0,1,0,0,0,1,1
