codigo_municipio,municipio,grupo,variable,mes,hombres menores a 1 año,mujeres menores a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 14 años,mujeres de 5 a 14 años,hombres de 15 a 59 años,mujeres de 15 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
40603,ANTEQUERA,inmunoprevenibles,hepatitis viral,2003-01-01,0,0,1,0,0,0,0,0,0,0,1,0,1
71501,ASCENCION DE GUARAYOS,inmunoprevenibles,hepatitis viral,2003-01-01,0,0,0,0,1,0,0,0,0,0,1,0,1
80802,BAURES,inmunoprevenibles,hepatitis viral,2003-01-01,0,0,3,0,0,0,0,0,0,0,3,0,3
60202,BERMEJO,inmunoprevenibles,hepatitis viral,2003-01-01,0,0,2,0,3,0,1,0,0,0,6,0,6
21003,CAJUATA,inmunoprevenibles,hepatitis viral,2003-01-01,0,0,1,0,0,0,0,0,0,0,1,0,1
10701,CAMARGO,inmunoprevenibles,hepatitis viral,2003-01-01,0,0,0,0,1,0,0,0,0,0,1,0,1
70706,CAMIRI,inmunoprevenibles,hepatitis viral,2003-01-01,0,0,0,0,3,0,0,0,0,0,3,0,3
22001,CARANAVI,inmunoprevenibles,hepatitis viral,2003-01-01,0,0,0,0,0,0,0,0,1,0,1,0,1
90101,COBIJA,inmunoprevenibles,hepatitis viral,2003-01-01,0,0,1,0,1,0,0,0,0,0,2,0,2
30101,COCHABAMBA,inmunoprevenibles,hepatitis viral,2003-01-01,5,0,15,0,9,0,7,0,1,0,37,0,37
21401,COROICO,inmunoprevenibles,hepatitis viral,2003-01-01,0,0,0,0,1,0,0,0,0,0,1,0,1
70102,COTOCA,inmunoprevenibles,hepatitis viral,2003-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20105,EL ALTO,inmunoprevenibles,hepatitis viral,2003-01-01,4,0,34,0,30,0,4,0,0,0,72,0,72
60502,EL PUENTE(TJA),inmunoprevenibles,hepatitis viral,2003-01-01,0,0,1,0,0,0,0,0,0,0,1,0,1
80202,GUAYARAMERIN,inmunoprevenibles,hepatitis viral,2003-01-01,0,0,3,0,1,0,0,0,0,0,4,0,4
