codigo_municipio,municipio,grupo,variable,mes,Cantidad,TOTAL
31303,ALALAY,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
21003,CAJUATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
70706,CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,3,3
40201,CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
90101,COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,4,4
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,11,11
40301,CORQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
70102,COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,28,28
20405,ESCOMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
80202,GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,4,4
10304,ICLA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
70104,LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,2,2
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,32,32
50203,LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
11003,MACHARETI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
20607,MAPIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
71003,MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
10501,MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,4,4
71001,MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,14,14
40101,ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,35,35
40601,POOPO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
50101,POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,5,5
71401,PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,6,6
31401,PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
80201,RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,8,8
80304,RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
31001,SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
80302,SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,5,5
90302,SAN LORENZO(PND),salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,3,3
71103,SAN RAMON SCZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,2,2
80401,SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,2,2
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,366,366
31602,SHINAOTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
30902,SIPE SIPE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
20601,SORATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,3,3
10101,SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,8,8
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,5,5
10202,TARVITA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
30903,TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,38,38
60401,URIONDO (A. CONCEPCION),salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
30502,VACAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
20801,VIACHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
70201,WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,2,2
60301,YACUIBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
10301,ZUDAÑEZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
30201,AIQUILE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
22002,ALTO BENI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
70706,CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,6,6
40102,CARACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,3,3
70702,CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
90101,COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,6,6
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,21,21
70102,COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,3,3
71106,CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,25,25
