codigo_municipio,municipio,grupo,variable,mes,totales_total-m,totales-1_total-f,totales-2_total
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-01-01,1,0,1
71101,CONCEPCION,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-01-01,2,0,2
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-01-01,1,0,1
31401,PUNATA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-01-01,1,0,1
30901,QUILLACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-01-01,0,1,1
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-01-01,8,0,8
70501,SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-01-01,5,0,5
60501,SAN LORENZO(TJA),salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-01-01,2,0,2
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-01-01,9,1,10
10403,SOPACHUY,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-01-01,0,1,1
10101,SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-01-01,1,0,1
60301,YACUIBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-01-01,0,1,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-02-01,1,0,1
60202,BERMEJO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-02-01,1,0,1
22001,CARANAVI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-02-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-02-01,39,0,39
70105,EL TORNO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-02-01,4,0,4
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-02-01,3,0,3
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-02-01,22,0,22
60501,SAN LORENZO(TJA),salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-02-01,3,0,3
71005,SAN PEDRO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-02-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-02-01,5,0,5
10101,SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-02-01,4,2,6
60101,TARIJA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-02-01,12,0,12
31003,VILLA TUNARI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-02-01,10,0,10
51501,VILLAZON,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-02-01,1,0,1
22001,CARANAVI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-03-01,2,0,2
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-03-01,2,0,2
71101,CONCEPCION,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-03-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-03-01,10,0,10
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-03-01,1,1,2
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-03-01,31,0,31
70402,SAN CARLOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-03-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-03-01,21,0,21
10101,SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-03-01,2,3,5
30803,TOLATA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-03-01,1,0,1
30502,VACAS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-03-01,0,1,1
20905,CAIROMA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-04-01,0,1,1
10701,CAMARGO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-04-01,0,1,1
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-04-01,8,2,10
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-04-01,1,0,1
70105,EL TORNO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-04-01,1,0,1
21102,IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-04-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-04-01,1,0,1
21201,PUCARANI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-04-01,1,0,1
30901,QUILLACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-04-01,60,0,60
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-04-01,115,0,115
70503,ROBORE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-04-01,1,0,1
10702,SAN LUCAS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-04-01,1,0,1
10101,SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-04-01,3,0,3
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-05-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-05-01,8,0,8
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-05-01,1,0,1
21102,IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-05-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-05-01,5,0,5
71401,PUERTO SUAREZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-05-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-05-01,42,0,42
70402,SAN CARLOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-05-01,1,0,1
70501,SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-05-01,3,0,3
70302,SAN MIGUEL DE VELASCO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-05-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-05-01,3,0,3
31602,SHINAOTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-05-01,1,0,1
10101,SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-05-01,1,0,1
31302,VILA VILA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-05-01,2,0,2
51103,CKOCHAS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,0,1,1
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,2,0,2
71101,CONCEPCION,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,2,0,2
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,2,0,2
71003,MINEROS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,0,1,1
40101,ORURO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,0,2,2
90301,PUERTO GONZALO MORENO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,0,1,1
31401,PUNATA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,20,0,20
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,1,0,1
10702,SAN LUCAS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,0,1,1
71005,SAN PEDRO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,1,0,1
10101,SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,1,1,2
60101,TARIJA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,14,0,14
10202,TARVITA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,1,0,1
51501,VILLAZON,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-06-01,1,0,1
60202,BERMEJO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-07-01,1,0,1
10701,CAMARGO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-07-01,0,1,1
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-07-01,3,21,24
71101,CONCEPCION,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-07-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-07-01,1,0,1
70104,LA GUARDIA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-07-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-07-01,1,2,3
71001,MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-07-01,1,0,1
71401,PUERTO SUAREZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-07-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-07-01,23,0,23
20805,SAN ANDRES DE MACHACA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-07-01,1,0,1
10403,SOPACHUY,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-07-01,0,1,1
10101,SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-07-01,1,0,1
60101,TARIJA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-07-01,1,0,1
20606,TIPUANI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-07-01,1,1,2
10801,VILLA SERRANO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-07-01,1,0,1
10701,CAMARGO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-08-01,0,2,2
22001,CARANAVI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-08-01,5,0,5
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-08-01,5,0,5
30905,COLCAPIRHUA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-08-01,1,0,1
