codigo_municipio,municipio,grupo,variable,mes,total
70707,BOYUIBE,eventos - notificacion inmediata parte ii,otros de excepcion,2017-02-01,74.0
70703,CABEZAS,eventos - notificacion inmediata parte ii,otros de excepcion,2017-02-01,14.0
70702,CHARAGUA,eventos - notificacion inmediata parte ii,otros de excepcion,2017-02-01,97.0
10103,POROMA,eventos - notificacion inmediata parte ii,otros de excepcion,2017-02-01,2.0
10702,SAN LUCAS,eventos - notificacion inmediata parte ii,otros de excepcion,2017-02-01,3.0
70703,CABEZAS,eventos - notificacion inmediata parte ii,otros de excepcion,2017-03-01,3.0
10701,CAMARGO,eventos - notificacion inmediata parte ii,otros de excepcion,2017-03-01,1.0
51103,CKOCHAS,eventos - notificacion inmediata parte ii,otros de excepcion,2017-03-01,2.0
21006,LICOMA PAMPA,eventos - notificacion inmediata parte ii,otros de excepcion,2017-03-01,6.0
11003,MACHARETI,eventos - notificacion inmediata parte ii,otros de excepcion,2017-03-01,1.0
10702,SAN LUCAS,eventos - notificacion inmediata parte ii,otros de excepcion,2017-03-01,3.0
10601,TARABUCO,eventos - notificacion inmediata parte ii,otros de excepcion,2017-03-01,5.0
70703,CABEZAS,eventos - notificacion inmediata parte ii,otros de excepcion,2017-04-01,1.0
70706,CAMIRI,eventos - notificacion inmediata parte ii,otros de excepcion,2017-04-01,9.0
60201,PADCAYA,eventos - notificacion inmediata parte ii,otros de excepcion,2017-04-01,1.0
70706,CAMIRI,eventos - notificacion inmediata parte ii,otros de excepcion,2017-05-01,16.0
70706,CAMIRI,eventos - notificacion inmediata parte ii,otros de excepcion,2017-06-01,10.0
50601,COTAGAITA,eventos - notificacion inmediata parte ii,otros de excepcion,2017-08-01,5.0
71004,FERNANDEZ ALONSO,eventos - notificacion inmediata parte ii,otros de excepcion,2017-08-01,1.0
31003,VILLA TUNARI,eventos - notificacion inmediata parte ii,otros de excepcion,2017-09-01,1.0
21006,LICOMA PAMPA,eventos - notificacion inmediata parte ii,otros de excepcion,2017-10-01,1.0
10103,POROMA,eventos - notificacion inmediata parte ii,otros de excepcion,2017-10-01,8.0
10101,SUCRE,eventos - notificacion inmediata parte ii,otros de excepcion,2017-10-01,4.0
10902,CULPINA,eventos - notificacion inmediata parte ii,otros de excepcion,2017-11-01,727.0
10903,LAS CARRERAS,eventos - notificacion inmediata parte ii,otros de excepcion,2017-11-01,1795.0
10501,MONTEAGUDO,eventos - notificacion inmediata parte ii,otros de excepcion,2017-11-01,8.0
90103,BOLPEBRA,eventos - notificacion inmediata parte ii,otros de excepcion,2017-12-01,1.0
70702,CHARAGUA,eventos - notificacion inmediata parte ii,otros de excepcion,2017-12-01,4.0
50102,TINGUIPAYA,eventos - notificacion inmediata parte ii,otros de excepcion,2017-12-01,1.0
