codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-m-a-menor-de-1-ano_masculino,b-6-m-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
51302,ACACIO,otras infecciones,enfermedad diarreica aguda,2017-01-01,1,0,1,2,5,7,1,1,1,1,0,0,0,1,0,0,1,0,6,8,16,20,36
20201,ACHACACHI,otras infecciones,enfermedad diarreica aguda,2017-01-01,5,2,6,3,13,21,2,2,0,1,0,0,1,2,1,0,0,0,9,15,37,46,83
20104,ACHOCALLA,otras infecciones,enfermedad diarreica aguda,2017-01-01,1,2,2,2,12,20,1,0,0,0,0,0,0,4,0,0,0,0,8,6,24,34,58
30201,AIQUILE,otras infecciones,enfermedad diarreica aguda,2017-01-01,11,12,17,19,53,48,1,2,0,1,0,2,0,19,1,6,1,2,11,17,95,128,223
31303,ALALAY,otras infecciones,enfermedad diarreica aguda,2017-01-01,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,1,8
10404,ALCALA,otras infecciones,enfermedad diarreica aguda,2017-01-01,1,3,3,4,11,21,4,3,3,0,0,0,4,2,1,0,0,1,0,6,27,40,67
22002,ALTO BENI,otras infecciones,enfermedad diarreica aguda,2017-01-01,0,0,9,4,20,14,3,2,0,0,1,2,2,2,2,1,0,1,4,4,41,30,71
20202,ANCORAIMES,otras infecciones,enfermedad diarreica aguda,2017-01-01,0,0,3,1,7,6,0,0,0,0,2,0,0,0,0,1,1,1,8,13,21,22,43
41201,ANDAMARCA,otras infecciones,enfermedad diarreica aguda,2017-01-01,2,0,1,0,9,9,2,0,1,2,2,0,1,1,1,1,0,1,2,5,21,19,40
40603,ANTEQUERA,otras infecciones,enfermedad diarreica aguda,2017-01-01,1,0,0,0,3,3,0,1,1,0,0,0,1,1,0,0,0,0,1,1,7,6,13
30402,ANZALDO,otras infecciones,enfermedad diarreica aguda,2017-01-01,0,0,4,2,23,20,0,0,1,2,0,0,2,4,0,1,0,0,17,14,47,43,90
20701,APOLO,otras infecciones,enfermedad diarreica aguda,2017-01-01,3,5,7,7,24,24,0,0,0,1,1,1,2,2,0,2,0,1,5,6,42,49,91
51301,ARAMPAMPA,otras infecciones,enfermedad diarreica aguda,2017-01-01,1,0,1,1,8,6,0,0,0,0,0,0,1,0,0,0,0,1,2,4,13,12,25
30501,ARANI,otras infecciones,enfermedad diarreica aguda,2017-01-01,0,0,3,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14
30403,ARBIETO,otras infecciones,enfermedad diarreica aguda,2017-01-01,15,7,23,30,84,77,4,1,2,2,3,3,3,13,4,6,0,1,14,24,152,164,316
30601,ARQUE,otras infecciones,enfermedad diarreica aguda,2017-01-01,3,2,5,7,17,18,0,2,1,0,0,0,1,3,0,0,0,0,7,7,34,39,73
71501,ASCENCION DE GUARAYOS,otras infecciones,enfermedad diarreica aguda,2017-01-01,4,4,12,11,56,52,4,3,0,1,0,1,1,0,1,0,0,0,2,3,80,75,155
50802,ATOCHA,otras infecciones,enfermedad diarreica aguda,2017-01-01,2,1,5,8,24,25,7,7,3,5,2,2,6,6,9,6,7,2,4,8,69,70,139
20503,AUCAPATA,otras infecciones,enfermedad diarreica aguda,2017-01-01,1,0,1,1,11,4,0,1,0,0,0,0,2,2,0,1,0,0,0,1,15,10,25
20502,AYATA,otras infecciones,enfermedad diarreica aguda,2017-01-01,4,0,3,1,1,4,0,0,0,0,0,1,1,0,1,0,1,0,3,5,14,11,25
21303,AYO AYO,otras infecciones,enfermedad diarreica aguda,2017-01-01,0,0,2,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,3,2,9,4,13
30301,AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,enfermedad diarreica aguda,2017-01-01,3,2,10,12,41,29,4,2,1,1,1,0,3,3,2,0,0,0,7,10,72,59,131
10201,AZURDUY,otras infecciones,enfermedad diarreica aguda,2017-01-01,7,7,5,7,47,30,0,2,0,1,1,1,1,2,1,0,0,2,5,5,67,57,124
21203,BATALLAS,otras infecciones,enfermedad diarreica aguda,2017-01-01,4,1,2,4,11,7,0,0,0,0,0,0,2,2,0,0,1,0,2,3,22,17,39
80802,BAURES,otras infecciones,enfermedad diarreica aguda,2017-01-01,1,1,3,6,21,13,3,1,0,1,1,2,0,5,1,1,2,2,3,3,35,35,70
41202,BELEN DE ANDAMARCA,otras infecciones,enfermedad diarreica aguda,2017-01-01,0,0,3,0,2,7,0,0,0,0,0,1,0,1,1,1,1,0,2,4,9,14,23
50104,BELEN DE URMIRI,otras infecciones,enfermedad diarreica aguda,2017-01-01,0,0,1,0,3,3,2,0,0,0,0,0,2,2,1,1,2,2,1,0,12,8,20
90104,BELLA FLOR,otras infecciones,enfermedad diarreica aguda,2017-01-01,1,0,3,3,13,8,2,3,3,0,0,1,4,0,1,0,1,2,0,2,28,19,47
60202,BERMEJO,otras infecciones,enfermedad diarreica aguda,2017-01-01,22,18,33,30,69,74,21,19,13,12,16,14,36,47,11,24,13,22,13,13,247,273,520
50301,BETANZOS,otras infecciones,enfermedad diarreica aguda,2017-01-01,3,4,19,8,51,37,6,6,1,9,6,6,10,19,7,9,6,7,25,33,134,138,272
31501,BOLIVAR,otras infecciones,enfermedad diarreica aguda,2017-01-01,2,0,2,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,3,7,15,14,29
90103,BOLPEBRA,otras infecciones,enfermedad diarreica aguda,2017-01-01,0,1,0,1,6,11,1,0,0,0,0,0,2,0,0,0,0,1,0,1,9,15,24
70707,BOYUIBE,otras infecciones,enfermedad diarreica aguda,2017-01-01,2,0,6,0,6,6,0,1,1,2,0,1,0,1,1,1,0,0,5,7,21,19,40
70401,BUENA VISTA,otras infecciones,enfermedad diarreica aguda,2017-01-01,2,2,8,4,34,30,4,5,1,0,0,2,4,1,1,3,1,0,8,5,63,52,115
70703,CABEZAS,otras infecciones,enfermedad diarreica aguda,2017-01-01,5,12,18,13,53,70,4,9,2,4,3,8,10,13,3,1,4,4,8,7,110,141,251
20905,CAIROMA,otras infecciones,enfermedad diarreica aguda,2017-01-01,1,1,0,1,15,8,2,5,2,1,2,0,3,3,2,0,0,1,4,8,31,28,59
51102,"CAIZA ""D""",otras infecciones,enfermedad diarreica aguda,2017-01-01,1,2,12,4,17,18,0,1,0,0,0,1,1,7,2,2,2,5,11,2,46,42,88
21003,CAJUATA,otras infecciones,enfermedad diarreica aguda,2017-01-01,1,4,2,5,28,22,0,1,1,2,1,2,3,1,0,1,2,0,8,5,46,43,89
20303,CALACOTO,otras infecciones,enfermedad diarreica aguda,2017-01-01,0,0,2,1,6,2,0,1,0,0,0,0,1,1,1,0,0,1,7,4,17,10,27
21304,CALAMARCA,otras infecciones,enfermedad diarreica aguda,2017-01-01,2,1,3,2,15,11,4,2,0,1,0,0,0,3,0,2,0,1,4,5,28,28,56
10701,CAMARGO,otras infecciones,enfermedad diarreica aguda,2017-01-01,3,7,3,5,29,33,4,3,2,1,3,2,6,6,7,5,2,9,6,22,65,93,158
10901,CAMATAQUI (C. VILLA ABECIA),otras infecciones,enfermedad diarreica aguda,2017-01-01,1,0,1,6,6,14,1,2,0,1,1,1,2,3,0,1,0,0,4,10,16,38,54
70706,CAMIRI,otras infecciones,enfermedad diarreica aguda,2017-01-01,9,10,19,19,73,56,5,8,5,14,1,4,13,17,4,10,2,10,14,48,145,196,341
30701,CAPINOTA,otras infecciones,enfermedad diarreica aguda,2017-01-01,10,6,12,12,50,31,4,7,4,2,3,1,6,16,4,3,1,4,15,17,109,99,208
20302,CAQUIAVIRI,otras infecciones,enfermedad diarreica aguda,2017-01-01,0,2,1,0,6,4,1,0,0,0,1,2,1,2,1,2,0,6,7,10,18,28,46
40102,CARACOLLO,otras infecciones,enfermedad diarreica aguda,2017-01-01,0,0,6,4,23,11,3,3,2,2,0,0,7,8,1,3,2,2,21,11,65,44,109
22001,CARANAVI,otras infecciones,enfermedad diarreica aguda,2017-01-01,13,10,14,7,61,49,3,1,0,0,1,1,5,7,0,1,1,0,11,11,109,87,196
41503,CARANGAS,otras infecciones,enfermedad diarreica aguda,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2
60302,CARAPARI,otras infecciones,enfermedad diarreica aguda,2017-01-01,5,6,4,6,37,29,16,11,4,6,8,7,19,17,12,10,8,6,18,19,131,117,248
50702,CARIPUYO,otras infecciones,enfermedad diarreica aguda,2017-01-01,2,0,2,1,8,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,8,22
71403,CARMEN RIVERO TORREZ,otras infecciones,enfermedad diarreica aguda,2017-01-01,0,0,1,0,5,9,2,0,0,0,0,0,1,0,1,0,3,3,1,5,14,17,31
21902,CATACORA,otras infecciones,enfermedad diarreica aguda,2017-01-01,1,0,2,0,7,3,1,0,0,0,0,3,1,1,0,0,0,0,2,2,14,9,23
