codigo_municipio,municipio,grupo,variable,mes,dentro_masculino,dentro-1_femenino,fuera_masculino,fuera-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
51302,ACACIO,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,0,1,0,1,1
20701,APOLO,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,1,0,0,0,1,1
20503,AUCAPATA,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,0,1,0,1,1
21303,AYO AYO,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,1,3,1,3,4
21304,CALAMARCA,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,1,0,1,0,1
22001,CARANAVI,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,0,1,0,1,1
50702,CARIPUYO,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,1,2,1,2,3
30101,COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,3,5,0,0,3,5,8
50901,"COLCHA ""K""",mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,1,0,1,0,1
70603,COLPA BELGICA,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,0,1,0,1,1
50401,COLQUECHACA,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,1,0,2,0,3,3
21306,COLQUENCHA,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,0,1,0,1,1
20105,EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,5,4,4,3,9,7,16
71004,FERNANDEZ ALONSO,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,0,1,0,1,1
20602,GUANAY,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,1,0,1,0,1
80202,GUAYARAMERIN,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,1,0,0,0,1,0,1
40701,HUANUNI,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,0,2,0,2,2
10304,ICLA,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,1,0,1,0,1
21001,INQUISIVI,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,2,0,2,0,2
20101,LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,18,13,2,1,20,14,34
70701,LAGUNILLAS,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,0,1,0,1,1
50203,LLALLAGUA,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,1,0,0,0,1,0,1
20901,LURIBAY,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,1,0,1,0,1
10501,MONTEAGUDO,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,1,0,0,0,1,0,1
71001,MONTERO,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,1,0,0,0,1,1
50404,OCURI,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,2,0,0,0,2,2
40101,ORURO,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,8,14,1,3,9,17,26
21305,PATACAMAYA,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,1,1,1,1,2
50403,POCOATA,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,1,1,0,0,1,1,2
50101,POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,1,1,0,0,1,1,2
31205,PUERTO VILLARROEL,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,1,0,0,0,1,1
21002,QUIME,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,1,0,0,0,1,0,1
80304,RURRENABAQUE,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,1,1,0,1,1,2
50701,SACACA,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,1,1,1,1,2
80302,SAN BORJA,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,1,0,0,0,1,0,1
70402,SAN CARLOS,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,1,0,1,0,1
80501,SAN IGNACIO,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,0,1,0,1,1
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,3,1,0,1,3,4
70303,SAN RAFAEL,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,2,0,0,0,2,0,2
70602,SANTA ROSA DEL SARA,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,1,0,1,0,1
10101,SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,8,6,1,0,9,6,15
10601,TARABUCO,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,0,0,1,1,1,1,2
60101,TARIJA,mortalidad,muerte menor de 5 anos por otras causas,2012-01-01,1,0,0,0,1,0,1
