codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-4-anos_masculino,1-a-4-anos-1_femenino,5-a-9-anos_masculino,5-a-9-anos-1_femenino,10-a-20-anos_masculino,10-a-20-anos-1_femenino,21-a-59-anos_masculino,21-a-59-anos-1_femenino,60-y-mas_masculino,60-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
51302,ACACIO,otras infecciones,enfermedad diarreica aguda,2010-01-01,8,6,20,14,1,1,1,1,3,3,1,1,34,26,60
20201,ACHACACHI,otras infecciones,enfermedad diarreica aguda,2010-01-01,16,8,22,21,1,0,2,3,8,6,5,12,54,50,104
20104,ACHOCALLA,otras infecciones,enfermedad diarreica aguda,2010-01-01,1,1,11,5,0,0,0,0,1,1,0,0,13,7,20
30201,AIQUILE,otras infecciones,enfermedad diarreica aguda,2010-01-01,39,16,45,30,21,1,1,0,3,4,2,1,111,52,163
31303,ALALAY,otras infecciones,enfermedad diarreica aguda,2010-01-01,6,2,6,3,1,1,0,0,0,2,0,0,13,8,21
10404,ALCALA,otras infecciones,enfermedad diarreica aguda,2010-01-01,3,4,14,9,3,3,0,5,3,5,3,4,26,30,56
22002,ALTO BENI,otras infecciones,enfermedad diarreica aguda,2010-01-01,5,9,10,10,1,5,0,5,4,4,0,0,20,33,53
20202,ANCORAIMES,otras infecciones,enfermedad diarreica aguda,2010-01-01,4,5,14,14,0,1,0,1,2,2,3,0,23,23,46
41201,ANDAMARCA,otras infecciones,enfermedad diarreica aguda,2010-01-01,4,0,8,8,2,0,3,2,5,10,4,6,26,26,52
40603,ANTEQUERA,otras infecciones,enfermedad diarreica aguda,2010-01-01,3,0,7,2,0,1,1,0,0,3,1,0,12,6,18
30402,ANZALDO,otras infecciones,enfermedad diarreica aguda,2010-01-01,9,5,6,9,2,1,1,1,3,1,0,0,21,17,38
20701,APOLO,otras infecciones,enfermedad diarreica aguda,2010-01-01,35,24,51,36,0,4,0,0,0,4,2,0,88,68,156
51301,ARAMPAMPA,otras infecciones,enfermedad diarreica aguda,2010-01-01,6,3,16,11,0,0,0,1,2,0,1,0,25,15,40
30501,ARANI,otras infecciones,enfermedad diarreica aguda,2010-01-01,8,9,18,14,1,1,0,0,2,1,0,4,29,29,58
30403,ARBIETO,otras infecciones,enfermedad diarreica aguda,2010-01-01,5,7,10,6,0,0,1,0,1,4,2,2,19,19,38
30601,ARQUE,otras infecciones,enfermedad diarreica aguda,2010-01-01,16,10,20,17,3,1,1,1,0,2,0,0,40,31,71
71501,ASCENCION DE GUARAYOS,otras infecciones,enfermedad diarreica aguda,2010-01-01,20,28,35,41,3,2,2,1,7,3,1,1,68,76,144
50802,ATOCHA,otras infecciones,enfermedad diarreica aguda,2010-01-01,19,10,49,49,14,20,7,17,44,43,10,13,143,152,295
20503,AUCAPATA,otras infecciones,enfermedad diarreica aguda,2010-01-01,2,1,4,4,1,1,0,1,4,1,0,1,11,9,20
20502,AYATA,otras infecciones,enfermedad diarreica aguda,2010-01-01,14,9,23,23,1,3,3,0,2,3,0,2,43,40,83
21303,AYO AYO,otras infecciones,enfermedad diarreica aguda,2010-01-01,8,4,9,4,0,0,0,0,1,2,0,0,18,10,28
30301,AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,enfermedad diarreica aguda,2010-01-01,31,33,56,58,0,2,2,4,6,6,1,3,96,106,202
10201,AZURDUY,otras infecciones,enfermedad diarreica aguda,2010-01-01,17,17,60,51,1,1,1,3,12,16,3,5,94,93,187
21203,BATALLAS,otras infecciones,enfermedad diarreica aguda,2010-01-01,5,5,10,5,0,1,1,0,0,0,1,3,17,14,31
80802,BAURES,otras infecciones,enfermedad diarreica aguda,2010-01-01,1,1,8,4,2,1,0,1,4,4,1,0,16,11,27
41202,BELEN DE ANDAMARCA,otras infecciones,enfermedad diarreica aguda,2010-01-01,1,0,4,1,0,1,0,0,0,0,0,0,5,2,7
50104,BELEN DE URMIRI,otras infecciones,enfermedad diarreica aguda,2010-01-01,2,1,4,7,0,0,1,0,5,3,2,0,14,11,25
90104,BELLA FLOR,otras infecciones,enfermedad diarreica aguda,2010-01-01,1,2,13,7,1,0,1,1,0,0,0,0,16,10,26
60202,BERMEJO,otras infecciones,enfermedad diarreica aguda,2010-01-01,102,96,184,130,54,35,45,26,81,128,17,30,483,445,928
50301,BETANZOS,otras infecciones,enfermedad diarreica aguda,2010-01-01,38,43,73,84,6,7,7,11,29,31,15,36,168,212,380
31501,BOLIVAR,otras infecciones,enfermedad diarreica aguda,2010-01-01,5,9,15,15,1,0,0,0,1,0,0,0,22,24,46
90103,BOLPEBRA,otras infecciones,enfermedad diarreica aguda,2010-01-01,1,0,8,8,1,2,2,1,2,1,1,1,15,13,28
70707,BOYUIBE,otras infecciones,enfermedad diarreica aguda,2010-01-01,10,11,15,32,4,3,2,3,11,4,2,2,44,55,99
70401,BUENA VISTA,otras infecciones,enfermedad diarreica aguda,2010-01-01,18,15,17,12,2,6,0,4,1,3,1,0,39,40,79
70703,CABEZAS,otras infecciones,enfermedad diarreica aguda,2010-01-01,38,26,86,65,4,5,4,7,11,9,2,5,145,117,262
20905,CAIROMA,otras infecciones,enfermedad diarreica aguda,2010-01-01,5,6,30,24,3,5,3,1,6,1,2,2,49,39,88
51102,"CAIZA ""D""",otras infecciones,enfermedad diarreica aguda,2010-01-01,8,6,33,16,3,1,5,5,16,14,5,8,70,50,120
