codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-menor-de-2-anos_masculino,1-a-menor-de-2-anos-1_femenino,2-a-menor-de-5-anos_masculino,2-a-menor-de-5-anos-1_femenino,imc_mujer-embarazada,imc-1_,totales_total-m,totales-1_total-f,totales-2_total
20201,ACHACACHI,estado nutricional,sobrepeso (s),2012-01-01,9,20,7,5,6,6,4,0,26,31,57
20104,ACHOCALLA,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,0,0,1,0,1,0,1
30201,AIQUILE,estado nutricional,sobrepeso (s),2012-01-01,2,1,2,1,2,0,5,0,11,2,13
31303,ALALAY,estado nutricional,sobrepeso (s),2012-01-01,0,1,0,2,3,0,2,0,5,3,8
10404,ALCALA,estado nutricional,sobrepeso (s),2012-01-01,3,7,1,2,8,8,0,0,12,17,29
22002,ALTO BENI,estado nutricional,sobrepeso (s),2012-01-01,10,5,9,6,0,3,5,0,24,14,38
20202,ANCORAIMES,estado nutricional,sobrepeso (s),2012-01-01,6,4,0,6,5,1,1,0,12,11,23
41201,ANDAMARCA,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,0,0,1,0,1,0,1
40603,ANTEQUERA,estado nutricional,sobrepeso (s),2012-01-01,4,0,1,0,4,0,2,0,11,0,11
20701,APOLO,estado nutricional,sobrepeso (s),2012-01-01,8,4,4,4,7,4,11,0,30,12,42
51301,ARAMPAMPA,estado nutricional,sobrepeso (s),2012-01-01,2,1,1,0,0,0,1,0,4,1,5
30501,ARANI,estado nutricional,sobrepeso (s),2012-01-01,2,1,0,0,0,0,9,0,11,1,12
30403,ARBIETO,estado nutricional,sobrepeso (s),2012-01-01,2,5,0,0,2,1,2,0,6,6,12
30601,ARQUE,estado nutricional,sobrepeso (s),2012-01-01,9,2,3,2,5,6,5,0,22,10,32
71501,ASCENCION DE GUARAYOS,estado nutricional,sobrepeso (s),2012-01-01,4,9,2,3,4,0,0,0,10,12,22
50802,ATOCHA,estado nutricional,sobrepeso (s),2012-01-01,6,4,6,2,6,1,11,0,29,7,36
20503,AUCAPATA,estado nutricional,sobrepeso (s),2012-01-01,1,1,0,2,0,0,0,0,1,3,4
20502,AYATA,estado nutricional,sobrepeso (s),2012-01-01,5,0,0,2,1,0,1,0,7,2,9
21303,AYO AYO,estado nutricional,sobrepeso (s),2012-01-01,1,4,0,1,0,0,5,0,6,5,11
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,sobrepeso (s),2012-01-01,8,6,1,3,2,2,10,0,21,11,32
10201,AZURDUY,estado nutricional,sobrepeso (s),2012-01-01,4,3,2,3,0,1,0,0,6,7,13
