codigo_municipio,municipio,grupo,variable,mes,menores a 1 año,de 1 a 4 años,de 5 a 9 años,de 10 a 20 años,de 21 a 59 años,de 60 y más años,total
71501,ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2013-01-01,3,4,0,0,0,2,9
80802,BAURES,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,0,0,1,1
60202,BERMEJO,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,1,8,0,9
70707,BOYUIBE,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,1,0,0,1
70401,BUENA VISTA,sospecha diagnostica,dengue clasico,2013-01-01,1,0,1,0,2,0,4
70706,CAMIRI,sospecha diagnostica,dengue clasico,2013-01-01,1,0,1,2,7,0,11
22001,CARANAVI,sospecha diagnostica,dengue clasico,2013-01-01,0,1,2,16,37,1,57
60302,CARAPARI,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,1,1,0,2
71403,CARMEN RIVERO TORREZ,sospecha diagnostica,dengue clasico,2013-01-01,0,1,0,1,1,0,3
31204,CHIMORE,sospecha diagnostica,dengue clasico,2013-01-01,0,0,1,4,1,1,7
90101,COBIJA,sospecha diagnostica,dengue clasico,2013-01-01,3,3,2,10,19,1,38
30101,COCHABAMBA,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,10,19,1,30
71101,CONCEPCION,sospecha diagnostica,dengue clasico,2013-01-01,0,1,0,4,1,2,8
70102,COTOCA,sospecha diagnostica,dengue clasico,2013-01-01,0,0,1,2,4,0,7
71106,CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2013-01-01,0,0,1,2,2,1,6
20105,EL ALTO,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,0,2,1,3
71503,EL PUENTE(STC),sospecha diagnostica,dengue clasico,2013-01-01,0,0,1,4,7,1,13
70105,EL TORNO,sospecha diagnostica,dengue clasico,2013-01-01,0,7,1,5,16,1,30
90203,FILADELFIA,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,0,1,0,1
20602,GUANAY,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,1,12,3,16
80202,GUAYARAMERIN,sospecha diagnostica,dengue clasico,2013-01-01,23,85,81,243,468,122,1022
21501,IXIAMAS,sospecha diagnostica,dengue clasico,2013-01-01,2,2,1,1,10,1,17
70104,LA GUARDIA,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,7,5,0,12
20101,LA PAZ,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,2,1,0,3
11003,MACHARETI,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,0,0,1,1
80801,MAGDALENA,sospecha diagnostica,dengue clasico,2013-01-01,0,0,4,7,30,8,49
20607,MAPIRI,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,1,3,0,4
10501,MONTEAGUDO,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,1,4,2,7
71001,MONTERO,sospecha diagnostica,dengue clasico,2013-01-01,1,2,2,1,1,0,7
60201,PADCAYA,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,0,1,0,1
21104,PALOS BLANCOS,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,2,1,1,4
70103,PORONGO,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,3,2,0,5
90301,PUERTO GONZALO MORENO,sospecha diagnostica,dengue clasico,2013-01-01,0,1,0,3,4,0,8
71402,PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2013-01-01,0,1,0,0,2,0,3
90201,PUERTO RICO,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,0,1,0,1
80703,PUERTO SILES,sospecha diagnostica,dengue clasico,2013-01-01,1,1,0,0,3,0,5
71401,PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2013-01-01,0,0,1,0,0,0,1
70904,QUIRUSILLAS,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,1,0,0,1
80301,REYES,sospecha diagnostica,dengue clasico,2013-01-01,0,0,2,3,17,1,23
80201,RIBERALTA,sospecha diagnostica,dengue clasico,2013-01-01,33,218,259,518,770,193,1991
70503,ROBORE,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,0,3,0,3
80304,RURRENABAQUE,sospecha diagnostica,dengue clasico,2013-01-01,0,2,1,4,15,1,23
31001,SACABA,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,2,3,1,6
80602,SAN ANDRES,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,2,2,0,4
71105,SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,1,3,0,4
21502,SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,3,10,1,14
70402,SAN CARLOS,sospecha diagnostica,dengue clasico,2013-01-01,0,1,0,2,2,0,5
80501,SAN IGNACIO,sospecha diagnostica,dengue clasico,2013-01-01,3,7,5,31,55,5,106
70301,SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2013-01-01,0,0,1,2,2,0,5
80102,SAN JAVIER(BNI),sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,1,3,0,4
