codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 2 años,mujeres de 1 a 2 años,hombres de 2 a 5 años,mujeres de 2 a 5 años,mujeres embarazadas según IMC,población general según IMC,hombres total,mujeres total,total
51302,ACACIO,estado nutricional,sobrepeso (s),2009-01-01,1,4,4,5,3,5,0,0,8,14,22
20201,ACHACACHI,estado nutricional,sobrepeso (s),2009-01-01,20,16,11,4,15,8,0,0,46,28,74
20104,ACHOCALLA,estado nutricional,sobrepeso (s),2009-01-01,6,5,4,3,0,4,0,0,10,12,22
30201,AIQUILE,estado nutricional,sobrepeso (s),2009-01-01,12,20,17,20,34,23,35,0,98,63,161
31303,ALALAY,estado nutricional,sobrepeso (s),2009-01-01,6,3,3,0,6,3,0,0,15,6,21
10404,ALCALA,estado nutricional,sobrepeso (s),2009-01-01,7,3,2,4,6,11,0,0,15,18,33
20202,ANCORAIMES,estado nutricional,sobrepeso (s),2009-01-01,8,11,1,7,8,7,0,0,17,25,42
41201,ANDAMARCA,estado nutricional,sobrepeso (s),2009-01-01,0,2,1,2,1,1,2,0,4,5,9
40603,ANTEQUERA,estado nutricional,sobrepeso (s),2009-01-01,0,0,0,0,0,1,1,0,1,1,2
30402,ANZALDO,estado nutricional,sobrepeso (s),2009-01-01,0,0,0,0,1,1,0,0,1,1,2
20701,APOLO,estado nutricional,sobrepeso (s),2009-01-01,2,2,0,0,3,1,0,0,5,3,8
51301,ARAMPAMPA,estado nutricional,sobrepeso (s),2009-01-01,5,1,3,2,3,10,0,0,11,13,24
30501,ARANI,estado nutricional,sobrepeso (s),2009-01-01,4,3,0,1,0,2,0,0,4,6,10
30403,ARBIETO,estado nutricional,sobrepeso (s),2009-01-01,1,0,2,0,3,0,0,0,6,0,6
30601,ARQUE,estado nutricional,sobrepeso (s),2009-01-01,14,7,7,5,4,8,7,0,32,20,52
71501,ASCENCION DE GUARAYOS,estado nutricional,sobrepeso (s),2009-01-01,3,0,0,0,0,0,0,0,3,0,3
50802,ATOCHA,estado nutricional,sobrepeso (s),2009-01-01,7,0,0,1,1,0,7,0,15,1,16
20503,AUCAPATA,estado nutricional,sobrepeso (s),2009-01-01,0,1,0,0,0,0,1,0,1,1,2
20502,AYATA,estado nutricional,sobrepeso (s),2009-01-01,1,0,0,0,0,1,0,0,1,1,2
21303,AYO AYO,estado nutricional,sobrepeso (s),2009-01-01,4,1,1,2,6,3,0,0,11,6,17
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,sobrepeso (s),2009-01-01,12,11,4,4,8,3,1,0,25,18,43
10201,AZURDUY,estado nutricional,sobrepeso (s),2009-01-01,7,2,0,0,3,1,0,0,10,3,13
21203,BATALLAS,estado nutricional,sobrepeso (s),2009-01-01,2,0,1,0,6,1,13,0,22,1,23
80802,BAURES,estado nutricional,sobrepeso (s),2009-01-01,1,0,1,0,2,1,0,0,4,1,5
