codigo_municipio,municipio,grupo,variable,mes,total
22001,CARANAVI,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2021-01-01,1.0
50204,CHUQUIHUTA AYLLU JUCUMANI,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2021-01-01,10.0
20501,CHUMA,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2021-02-01,1.0
50204,CHUQUIHUTA AYLLU JUCUMANI,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2021-03-01,12.0
50204,CHUQUIHUTA AYLLU JUCUMANI,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2021-11-01,1.0
10101,SUCRE,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2021-11-01,12.0
50204,CHUQUIHUTA AYLLU JUCUMANI,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2021-12-01,20.0
30905,COLCAPIRHUA,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2021-12-01,61.0
10302,PRESTO,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2021-12-01,1.0
70801,VALLEGRANDE,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2021-12-01,13.0
