codigo_municipio,municipio,grupo,variable,mes,Cantidad,TOTAL-M
20201,ACHACACHI,intoxicaciones,plaguicidas,2007-01-01,2,2
20202,ANCORAIMES,intoxicaciones,plaguicidas,2007-01-01,4,4
21203,BATALLAS,intoxicaciones,plaguicidas,2007-01-01,1,1
21101,CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,plaguicidas,2007-01-01,3,3
30101,COCHABAMBA,intoxicaciones,plaguicidas,2007-01-01,38,38
31002,COLOMI,intoxicaciones,plaguicidas,2007-01-01,6,6
21701,COPACABANA,intoxicaciones,plaguicidas,2007-01-01,1,1
20105,EL ALTO,intoxicaciones,plaguicidas,2007-01-01,20,20
71004,FERNANDEZ ALONSO,intoxicaciones,plaguicidas,2007-01-01,1,1
21105,LA ASUNTA,intoxicaciones,plaguicidas,2007-01-01,2,2
20101,LA PAZ,intoxicaciones,plaguicidas,2007-01-01,18,18
70701,LAGUNILLAS,intoxicaciones,plaguicidas,2007-01-01,1,1
70903,MAIRANA,intoxicaciones,plaguicidas,2007-01-01,1,1
71001,MONTERO,intoxicaciones,plaguicidas,2007-01-01,4,4
40101,ORURO,intoxicaciones,plaguicidas,2007-01-01,15,15
10103,POROMA,intoxicaciones,plaguicidas,2007-01-01,1,1
21201,PUCARANI,intoxicaciones,plaguicidas,2007-01-01,2,2
51101,PUNA,intoxicaciones,plaguicidas,2007-01-01,1,1
31401,PUNATA,intoxicaciones,plaguicidas,2007-01-01,4,4
70301,SAN IGNACIO DE VELASCO,intoxicaciones,plaguicidas,2007-01-01,1,1
71104,SAN JULIAN,intoxicaciones,plaguicidas,2007-01-01,1,1
41301,TOTORA(ORR),intoxicaciones,plaguicidas,2007-01-01,1,1
50201,UNCIA,intoxicaciones,plaguicidas,2007-01-01,1,1
60303,VILLA MONTES,intoxicaciones,plaguicidas,2007-01-01,1,1
31003,VILLA TUNARI,intoxicaciones,plaguicidas,2007-01-01,5,5
51501,VILLAZON,intoxicaciones,plaguicidas,2007-01-01,1,1
20201,ACHACACHI,intoxicaciones,plaguicidas,2007-02-01,1,1
70706,CAMIRI,intoxicaciones,plaguicidas,2007-02-01,1,1
60302,CARAPARI,intoxicaciones,plaguicidas,2007-02-01,1,1
30101,COCHABAMBA,intoxicaciones,plaguicidas,2007-02-01,26,26
31002,COLOMI,intoxicaciones,plaguicidas,2007-02-01,1,1
71301,COMARAPA,intoxicaciones,plaguicidas,2007-02-01,1,1
21701,COPACABANA,intoxicaciones,plaguicidas,2007-02-01,1,1
21402,CORIPATA,intoxicaciones,plaguicidas,2007-02-01,1,1
20105,EL ALTO,intoxicaciones,plaguicidas,2007-02-01,13,13
60502,EL PUENTE(TJA),intoxicaciones,plaguicidas,2007-02-01,1,1
60601,ENTRE RIOS,intoxicaciones,plaguicidas,2007-02-01,1,1
41101,EUCALIPTUS,intoxicaciones,plaguicidas,2007-02-01,2,2
21105,LA ASUNTA,intoxicaciones,plaguicidas,2007-02-01,1,1
20101,LA PAZ,intoxicaciones,plaguicidas,2007-02-01,13,13
71001,MONTERO,intoxicaciones,plaguicidas,2007-02-01,4,4
70202,OKINAWA,intoxicaciones,plaguicidas,2007-02-01,3,3
40101,ORURO,intoxicaciones,plaguicidas,2007-02-01,6,6
21204,PUERTO PEREZ,intoxicaciones,plaguicidas,2007-02-01,1,1
31205,PUERTO VILLARROEL,intoxicaciones,plaguicidas,2007-02-01,4,4
70402,SAN CARLOS,intoxicaciones,plaguicidas,2007-02-01,1,1
71104,SAN JULIAN,intoxicaciones,plaguicidas,2007-02-01,1,1
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,plaguicidas,2007-02-01,1,1
20601,SORATA,intoxicaciones,plaguicidas,2007-02-01,1,1
31601,TIRAQUE (CBBA),intoxicaciones,plaguicidas,2007-02-01,2,2
50201,UNCIA,intoxicaciones,plaguicidas,2007-02-01,1,1
31003,VILLA TUNARI,intoxicaciones,plaguicidas,2007-02-01,3,3
51501,VILLAZON,intoxicaciones,plaguicidas,2007-02-01,5,5
20202,ANCORAIMES,intoxicaciones,plaguicidas,2007-03-01,1,1
50301,BETANZOS,intoxicaciones,plaguicidas,2007-03-01,2,2
30101,COCHABAMBA,intoxicaciones,plaguicidas,2007-03-01,28,28
31002,COLOMI,intoxicaciones,plaguicidas,2007-03-01,1,1
21701,COPACABANA,intoxicaciones,plaguicidas,2007-03-01,1,1
21402,CORIPATA,intoxicaciones,plaguicidas,2007-03-01,2,2
20105,EL ALTO,intoxicaciones,plaguicidas,2007-03-01,13,13
71004,FERNANDEZ ALONSO,intoxicaciones,plaguicidas,2007-03-01,2,2
40701,HUANUNI,intoxicaciones,plaguicidas,2007-03-01,1,1
21105,LA ASUNTA,intoxicaciones,plaguicidas,2007-03-01,4,4
20101,LA PAZ,intoxicaciones,plaguicidas,2007-03-01,16,16
71001,MONTERO,intoxicaciones,plaguicidas,2007-03-01,5,5
40101,ORURO,intoxicaciones,plaguicidas,2007-03-01,7,7
21201,PUCARANI,intoxicaciones,plaguicidas,2007-03-01,2,2
31205,PUERTO VILLARROEL,intoxicaciones,plaguicidas,2007-03-01,5,5
31401,PUNATA,intoxicaciones,plaguicidas,2007-03-01,1,1
31001,SACABA,intoxicaciones,plaguicidas,2007-03-01,3,3
71104,SAN JULIAN,intoxicaciones,plaguicidas,2007-03-01,1,1
31601,TIRAQUE (CBBA),intoxicaciones,plaguicidas,2007-03-01,2,2
50801,TUPIZA,intoxicaciones,plaguicidas,2007-03-01,1,1
30502,VACAS,intoxicaciones,plaguicidas,2007-03-01,1,1
70801,VALLEGRANDE,intoxicaciones,plaguicidas,2007-03-01,1,1
31003,VILLA TUNARI,intoxicaciones,plaguicidas,2007-03-01,6,6
51501,VILLAZON,intoxicaciones,plaguicidas,2007-03-01,4,4
20201,ACHACACHI,intoxicaciones,plaguicidas,2007-04-01,2,2
50301,BETANZOS,intoxicaciones,plaguicidas,2007-04-01,1,1
21304,CALAMARCA,intoxicaciones,plaguicidas,2007-04-01,1,1
70706,CAMIRI,intoxicaciones,plaguicidas,2007-04-01,1,1
30701,CAPINOTA,intoxicaciones,plaguicidas,2007-04-01,1,1
22001,CARANAVI,intoxicaciones,plaguicidas,2007-04-01,1,1
30101,COCHABAMBA,intoxicaciones,plaguicidas,2007-04-01,28,28
31002,COLOMI,intoxicaciones,plaguicidas,2007-04-01,1,1
21701,COPACABANA,intoxicaciones,plaguicidas,2007-04-01,1,1
20105,EL ALTO,intoxicaciones,plaguicidas,2007-04-01,18,18
21102,IRUPANA (VILLA DE LANZA),intoxicaciones,plaguicidas,2007-04-01,1,1
20101,LA PAZ,intoxicaciones,plaguicidas,2007-04-01,24,24
71001,MONTERO,intoxicaciones,plaguicidas,2007-04-01,1,1
40101,ORURO,intoxicaciones,plaguicidas,2007-04-01,2,2
20401,PUERTO ACOSTA,intoxicaciones,plaguicidas,2007-04-01,4,4
31205,PUERTO VILLARROEL,intoxicaciones,plaguicidas,2007-04-01,6,6
31401,PUNATA,intoxicaciones,plaguicidas,2007-04-01,1,1
31001,SACABA,intoxicaciones,plaguicidas,2007-04-01,4,4
70901,SAMAIPATA,intoxicaciones,plaguicidas,2007-04-01,2,2
10101,SUCRE,intoxicaciones,plaguicidas,2007-04-01,4,4
60101,TARIJA,intoxicaciones,plaguicidas,2007-04-01,1,1
50801,TUPIZA,intoxicaciones,plaguicidas,2007-04-01,1,1
31003,VILLA TUNARI,intoxicaciones,plaguicidas,2007-04-01,7,7
51501,VILLAZON,intoxicaciones,plaguicidas,2007-04-01,2,2
20201,ACHACACHI,intoxicaciones,plaguicidas,2007-05-01,1,1
70706,CAMIRI,intoxicaciones,plaguicidas,2007-05-01,1,1
22001,CARANAVI,intoxicaciones,plaguicidas,2007-05-01,2,2
20501,CHUMA,intoxicaciones,plaguicidas,2007-05-01,1,1
30101,COCHABAMBA,intoxicaciones,plaguicidas,2007-05-01,38,38
31002,COLOMI,intoxicaciones,plaguicidas,2007-05-01,7,7
71301,COMARAPA,intoxicaciones,plaguicidas,2007-05-01,1,1
20105,EL ALTO,intoxicaciones,plaguicidas,2007-05-01,12,12
70105,EL TORNO,intoxicaciones,plaguicidas,2007-05-01,1,1
10703,INCAHUASI,intoxicaciones,plaguicidas,2007-05-01,1,1
20101,LA PAZ,intoxicaciones,plaguicidas,2007-05-01,26,26
21006,LICOMA PAMPA,intoxicaciones,plaguicidas,2007-05-01,1,1
70903,MAIRANA,intoxicaciones,plaguicidas,2007-05-01,2,2
