codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 2 años,mujeres de 1 a 2 años,hombres de 2 a 5 años,mujeres de 2 a 5 años,mujeres embarazadas según IMC,población general según IMC,hombres total,mujeres total,total
20201,ACHACACHI,estado nutricional,desnutricion leve (l),2008-01-01,11,13,16,13,11,25,0,0,38,51,89
20104,ACHOCALLA,estado nutricional,desnutricion leve (l),2008-01-01,0,1,0,2,0,0,0,0,0,3,3
30201,AIQUILE,estado nutricional,desnutricion leve (l),2008-01-01,0,0,23,30,28,42,0,0,51,72,123
31303,ALALAY,estado nutricional,desnutricion leve (l),2008-01-01,1,0,16,8,18,18,0,0,35,26,61
10404,ALCALA,estado nutricional,desnutricion leve (l),2008-01-01,5,0,14,15,24,29,0,0,43,44,87
20202,ANCORAIMES,estado nutricional,desnutricion leve (l),2008-01-01,8,5,13,11,22,33,0,0,43,49,92
41201,ANDAMARCA,estado nutricional,desnutricion leve (l),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
40603,ANTEQUERA,estado nutricional,desnutricion leve (l),2008-01-01,9,4,4,0,4,3,0,0,17,7,24
30402,ANZALDO,estado nutricional,desnutricion leve (l),2008-01-01,1,3,10,16,12,11,0,0,23,30,53
20701,APOLO,estado nutricional,desnutricion leve (l),2008-01-01,13,3,15,23,34,20,0,0,62,46,108
51301,ARAMPAMPA,estado nutricional,desnutricion leve (l),2008-01-01,3,5,5,9,32,30,0,0,40,44,84
30501,ARANI,estado nutricional,desnutricion leve (l),2008-01-01,3,5,13,8,9,9,0,0,25,22,47
30403,ARBIETO,estado nutricional,desnutricion leve (l),2008-01-01,6,5,5,12,13,6,0,0,24,23,47
30601,ARQUE,estado nutricional,desnutricion leve (l),2008-01-01,0,0,0,2,50,57,0,0,50,59,109
71501,ASCENCION DE GUARAYOS,estado nutricional,desnutricion leve (l),2008-01-01,0,0,3,7,0,0,0,0,3,7,10
50802,ATOCHA,estado nutricional,desnutricion leve (l),2008-01-01,4,5,11,11,17,17,0,0,32,33,65
20503,AUCAPATA,estado nutricional,desnutricion leve (l),2008-01-01,2,0,8,8,8,3,0,0,18,11,29
20502,AYATA,estado nutricional,desnutricion leve (l),2008-01-01,5,2,7,8,20,21,0,0,32,31,63
21303,AYO AYO,estado nutricional,desnutricion leve (l),2008-01-01,5,1,5,4,7,9,0,0,17,14,31
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,desnutricion leve (l),2008-01-01,9,5,24,34,31,50,0,0,64,89,153
10201,AZURDUY,estado nutricional,desnutricion leve (l),2008-01-01,0,0,32,27,61,77,0,0,93,104,197
21203,BATALLAS,estado nutricional,desnutricion leve (l),2008-01-01,0,0,2,1,0,2,0,0,2,3,5
80802,BAURES,estado nutricional,desnutricion leve (l),2008-01-01,2,5,7,7,4,8,0,0,13,20,33
50104,BELEN DE URMIRI,estado nutricional,desnutricion leve (l),2008-01-01,0,0,4,1,4,9,0,0,8,10,18
90104,BELLA FLOR,estado nutricional,desnutricion leve (l),2008-01-01,0,0,2,2,6,4,0,0,8,6,14
60202,BERMEJO,estado nutricional,desnutricion leve (l),2008-01-01,13,10,10,13,14,10,0,0,37,33,70
50301,BETANZOS,estado nutricional,desnutricion leve (l),2008-01-01,16,13,22,19,56,38,0,0,94,70,164
31501,BOLIVAR,estado nutricional,desnutricion leve (l),2008-01-01,0,0,0,0,17,23,0,0,17,23,40
90103,BOLPEBRA,estado nutricional,desnutricion leve (l),2008-01-01,0,0,0,3,2,4,0,0,2,7,9
70707,BOYUIBE,estado nutricional,desnutricion leve (l),2008-01-01,0,0,4,3,7,8,0,0,11,11,22
70401,BUENA VISTA,estado nutricional,desnutricion leve (l),2008-01-01,1,0,33,26,24,24,0,0,58,50,108
70703,CABEZAS,estado nutricional,desnutricion leve (l),2008-01-01,10,7,29,23,15,17,0,0,54,47,101
20905,CAIROMA,estado nutricional,desnutricion leve (l),2008-01-01,19,24,31,34,16,15,0,0,66,73,139
51102,"CAIZA ""D""",estado nutricional,desnutricion leve (l),2008-01-01,0,4,4,4,14,8,0,0,18,16,34
21003,CAJUATA,estado nutricional,desnutricion leve (l),2008-01-01,4,4,0,4,2,2,0,0,6,10,16
20303,CALACOTO,estado nutricional,desnutricion leve (l),2008-01-01,2,0,6,5,7,6,0,0,15,11,26
21304,CALAMARCA,estado nutricional,desnutricion leve (l),2008-01-01,7,14,27,30,43,43,0,0,77,87,164
10701,CAMARGO,estado nutricional,desnutricion leve (l),2008-01-01,6,9,8,6,14,12,0,0,28,27,55
70706,CAMIRI,estado nutricional,desnutricion leve (l),2008-01-01,11,27,25,56,35,61,0,0,71,144,215
30701,CAPINOTA,estado nutricional,desnutricion leve (l),2008-01-01,0,0,7,7,47,45,0,0,54,52,106
40102,CARACOLLO,estado nutricional,desnutricion leve (l),2008-01-01,3,3,3,2,4,1,0,0,10,6,16
41503,CARANGAS,estado nutricional,desnutricion leve (l),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
60302,CARAPARI,estado nutricional,desnutricion leve (l),2008-01-01,3,0,6,9,5,9,0,0,14,18,32
50702,CARIPUYO,estado nutricional,desnutricion leve (l),2008-01-01,3,4,10,4,11,14,0,0,24,22,46
71403,CARMEN RIVERO TORREZ,estado nutricional,desnutricion leve (l),2008-01-01,0,0,7,10,6,2,0,0,13,12,25
21902,CATACORA,estado nutricional,desnutricion leve (l),2008-01-01,3,3,3,5,12,12,0,0,18,20,38
40201,CHALLAPATA,estado nutricional,desnutricion leve (l),2008-01-01,11,8,27,12,26,28,0,0,64,48,112
50302,CHAQUI,estado nutricional,desnutricion leve (l),2008-01-01,0,0,6,6,3,6,0,0,9,12,21
70702,CHARAGUA,estado nutricional,desnutricion leve (l),2008-01-01,27,37,17,20,32,51,0,0,76,108,184
20305,CHARAÑA,estado nutricional,desnutricion leve (l),2008-01-01,1,3,2,1,0,0,0,0,3,4,7
50202,CHAYANTA,estado nutricional,desnutricion leve (l),2008-01-01,12,34,15,13,44,45,0,0,71,92,163
31204,CHIMORE,estado nutricional,desnutricion leve (l),2008-01-01,12,14,24,18,23,43,0,0,59,75,134
40903,CHIPAYA,estado nutricional,desnutricion leve (l),2008-01-01,1,1,0,0,0,0,0,0,1,1,2
40302,CHOQUE COTA,estado nutricional,desnutricion leve (l),2008-01-01,0,0,1,1,0,0,0,0,1,1,2
21101,CHULUMANI (V. DE LA LIBERTAD),estado nutricional,desnutricion leve (l),2008-01-01,6,3,8,10,3,8,0,0,17,21,38
20501,CHUMA,estado nutricional,desnutricion leve (l),2008-01-01,5,4,7,5,9,5,0,0,21,14,35
30801,CLIZA,estado nutricional,desnutricion leve (l),2008-01-01,7,8,8,11,3,3,0,0,18,22,40
90101,COBIJA,estado nutricional,desnutricion leve (l),2008-01-01,5,11,28,35,23,30,0,0,56,76,132
30101,COCHABAMBA,estado nutricional,desnutricion leve (l),2008-01-01,244,203,189,141,219,287,0,0,652,631,1283
40902,COIPASA,estado nutricional,desnutricion leve (l),2008-01-01,0,0,0,0,1,0,0,0,1,0,1
30905,COLCAPIRHUA,estado nutricional,desnutricion leve (l),2008-01-01,11,14,16,24,8,13,0,0,35,51,86
50901,"COLCHA ""K""",estado nutricional,desnutricion leve (l),2008-01-01,3,5,6,6,7,8,0,0,16,19,35
21307,COLLANA,estado nutricional,desnutricion leve (l),2008-01-01,2,1,2,5,4,5,0,0,8,11,19
