codigo_municipio,municipio,grupo,variable,mes,Cantidad,TOTAL-M
20201,ACHACACHI,salud sexual y reproductiva,aborto,2004-01-01,4,4
30201,AIQUILE,salud sexual y reproductiva,aborto,2004-01-01,5,5
20701,APOLO,salud sexual y reproductiva,aborto,2004-01-01,1,1
30403,ARBIETO,salud sexual y reproductiva,aborto,2004-01-01,1,1
30601,ARQUE,salud sexual y reproductiva,aborto,2004-01-01,1,1
30301,AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,aborto,2004-01-01,4,4
10201,AZURDUY,salud sexual y reproductiva,aborto,2004-01-01,2,2
60202,BERMEJO,salud sexual y reproductiva,aborto,2004-01-01,9,9
50301,BETANZOS,salud sexual y reproductiva,aborto,2004-01-01,7,7
70401,BUENA VISTA,salud sexual y reproductiva,aborto,2004-01-01,1,1
70703,CABEZAS,salud sexual y reproductiva,aborto,2004-01-01,3,3
20303,CALACOTO,salud sexual y reproductiva,aborto,2004-01-01,1,1
10701,CAMARGO,salud sexual y reproductiva,aborto,2004-01-01,2,2
70706,CAMIRI,salud sexual y reproductiva,aborto,2004-01-01,13,13
30701,CAPINOTA,salud sexual y reproductiva,aborto,2004-01-01,3,3
40102,CARACOLLO,salud sexual y reproductiva,aborto,2004-01-01,2,2
22001,CARANAVI,salud sexual y reproductiva,aborto,2004-01-01,4,4
40201,CHALLAPATA,salud sexual y reproductiva,aborto,2004-01-01,3,3
70702,CHARAGUA,salud sexual y reproductiva,aborto,2004-01-01,1,1
30801,CLIZA,salud sexual y reproductiva,aborto,2004-01-01,2,2
90101,COBIJA,salud sexual y reproductiva,aborto,2004-01-01,5,5
30101,COCHABAMBA,salud sexual y reproductiva,aborto,2004-01-01,82,82
30905,COLCAPIRHUA,salud sexual y reproductiva,aborto,2004-01-01,3,3
31002,COLOMI,salud sexual y reproductiva,aborto,2004-01-01,2,2
21004,COLQUIRI,salud sexual y reproductiva,aborto,2004-01-01,2,2
71301,COMARAPA,salud sexual y reproductiva,aborto,2004-01-01,5,5
21701,COPACABANA,salud sexual y reproductiva,aborto,2004-01-01,2,2
21402,CORIPATA,salud sexual y reproductiva,aborto,2004-01-01,2,2
21401,COROICO,salud sexual y reproductiva,aborto,2004-01-01,4,4
50601,COTAGAITA,salud sexual y reproductiva,aborto,2004-01-01,4,4
70102,COTOCA,salud sexual y reproductiva,aborto,2004-01-01,9,9
20105,EL ALTO,salud sexual y reproductiva,aborto,2004-01-01,92,92
71503,EL PUENTE(STC),salud sexual y reproductiva,aborto,2004-01-01,1,1
70105,EL TORNO,salud sexual y reproductiva,aborto,2004-01-01,8,8
60601,ENTRE RIOS,salud sexual y reproductiva,aborto,2004-01-01,3,3
71002,GENERAL SAAVEDRA,salud sexual y reproductiva,aborto,2004-01-01,1,1
20602,GUANAY,salud sexual y reproductiva,aborto,2004-01-01,2,2
80202,GUAYARAMERIN,salud sexual y reproductiva,aborto,2004-01-01,22,22
10502,HUACARETA,salud sexual y reproductiva,aborto,2004-01-01,1,1
40701,HUANUNI,salud sexual y reproductiva,aborto,2004-01-01,9,9
10304,ICLA,salud sexual y reproductiva,aborto,2004-01-01,2,2
21102,IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,aborto,2004-01-01,1,1
21501,IXIAMAS,salud sexual y reproductiva,aborto,2004-01-01,2,2
70104,LA GUARDIA,salud sexual y reproductiva,aborto,2004-01-01,1,1
20101,LA PAZ,salud sexual y reproductiva,aborto,2004-01-01,24,24
21202,LAJA,salud sexual y reproductiva,aborto,2004-01-01,2,2
50203,LLALLAGUA,salud sexual y reproductiva,aborto,2004-01-01,15,15
70903,MAIRANA,salud sexual y reproductiva,aborto,2004-01-01,7,7
71003,MINEROS,salud sexual y reproductiva,aborto,2004-01-01,1,1
20402,MOCOMOCO,salud sexual y reproductiva,aborto,2004-01-01,2,2
10501,MONTEAGUDO,salud sexual y reproductiva,aborto,2004-01-01,3,3
71001,MONTERO,salud sexual y reproductiva,aborto,2004-01-01,24,24
30302,MOROCHATA,salud sexual y reproductiva,aborto,2004-01-01,1,1
70202,OKINAWA,salud sexual y reproductiva,aborto,2004-01-01,1,1
40101,ORURO,salud sexual y reproductiva,aborto,2004-01-01,65,65
10401,PADILLA,salud sexual y reproductiva,aborto,2004-01-01,4,4
70502,PAILON,salud sexual y reproductiva,aborto,2004-01-01,2,2
21104,PALOS BLANCOS,salud sexual y reproductiva,aborto,2004-01-01,3,3
21305,PATACAMAYA,salud sexual y reproductiva,aborto,2004-01-01,2,2
31203,POCONA,salud sexual y reproductiva,aborto,2004-01-01,1,1
31202,POJO (CBBA),salud sexual y reproductiva,aborto,2004-01-01,1,1
40601,POOPO,salud sexual y reproductiva,aborto,2004-01-01,2,2
10103,POROMA,salud sexual y reproductiva,aborto,2004-01-01,3,3
70601,PORTACHUELO,salud sexual y reproductiva,aborto,2004-01-01,2,2
50101,POTOSI,salud sexual y reproductiva,aborto,2004-01-01,4,4
21201,PUCARANI,salud sexual y reproductiva,aborto,2004-01-01,1,1
20401,PUERTO ACOSTA,salud sexual y reproductiva,aborto,2004-01-01,1,1
20403,PUERTO CARABUCO,salud sexual y reproductiva,aborto,2004-01-01,1,1
71402,PUERTO QUIJARRO,salud sexual y reproductiva,aborto,2004-01-01,1,1
71401,PUERTO SUAREZ,salud sexual y reproductiva,aborto,2004-01-01,3,3
31205,PUERTO VILLARROEL,salud sexual y reproductiva,aborto,2004-01-01,11,11
31401,PUNATA,salud sexual y reproductiva,aborto,2004-01-01,6,6
30901,QUILLACOLLO,salud sexual y reproductiva,aborto,2004-01-01,2,2
21002,QUIME,salud sexual y reproductiva,aborto,2004-01-01,1,1
80301,REYES,salud sexual y reproductiva,aborto,2004-01-01,6,6
80201,RIBERALTA,salud sexual y reproductiva,aborto,2004-01-01,47,47
70503,ROBORE,salud sexual y reproductiva,aborto,2004-01-01,5,5
31001,SACABA,salud sexual y reproductiva,aborto,2004-01-01,15,15
71302,SAIPINA,salud sexual y reproductiva,aborto,2004-01-01,1,1
70901,SAMAIPATA,salud sexual y reproductiva,aborto,2004-01-01,2,2
80302,SAN BORJA,salud sexual y reproductiva,aborto,2004-01-01,10,10
21502,SAN BUENA VENTURA,salud sexual y reproductiva,aborto,2004-01-01,7,7
70402,SAN CARLOS,salud sexual y reproductiva,aborto,2004-01-01,6,6
80501,SAN IGNACIO,salud sexual y reproductiva,aborto,2004-01-01,2,2
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,aborto,2004-01-01,11,11
71102,SAN JAVIER(STC),salud sexual y reproductiva,aborto,2004-01-01,1,1
70501,SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,aborto,2004-01-01,5,5
70302,SAN MIGUEL DE VELASCO,salud sexual y reproductiva,aborto,2004-01-01,3,3
80401,SANTA ANA,salud sexual y reproductiva,aborto,2004-01-01,8,8
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,aborto,2004-01-01,73,73
70602,SANTA ROSA DEL SARA,salud sexual y reproductiva,aborto,2004-01-01,1,1
30702,SANTIVAÑES,salud sexual y reproductiva,aborto,2004-01-01,1,1
21301,SICA SICA (VILLA AROMA),salud sexual y reproductiva,aborto,2004-01-01,1,1
30902,SIPE SIPE,salud sexual y reproductiva,aborto,2004-01-01,2,2
10403,SOPACHUY,salud sexual y reproductiva,aborto,2004-01-01,1,1
10101,SUCRE,salud sexual y reproductiva,aborto,2004-01-01,64,64
10601,TARABUCO,salud sexual y reproductiva,aborto,2004-01-01,6,6
60101,TARIJA,salud sexual y reproductiva,aborto,2004-01-01,81,81
10202,TARVITA,salud sexual y reproductiva,aborto,2004-01-01,2,2
50102,TINGUIPAYA,salud sexual y reproductiva,aborto,2004-01-01,2,2
31601,TIRAQUE (CBBA),salud sexual y reproductiva,aborto,2004-01-01,11,11
41502,TODOS SANTOS,salud sexual y reproductiva,aborto,2004-01-01,1,1
51202,TOMAVE,salud sexual y reproductiva,aborto,2004-01-01,1,1
50502,TORO TORO,salud sexual y reproductiva,aborto,2004-01-01,1,1
31201,TOTORA(CBBA),salud sexual y reproductiva,aborto,2004-01-01,3,3
80101,TRINIDAD,salud sexual y reproductiva,aborto,2004-01-01,65,65
50801,TUPIZA,salud sexual y reproductiva,aborto,2004-01-01,8,8
50201,UNCIA,salud sexual y reproductiva,aborto,2004-01-01,3,3
60401,URIONDO (A. CONCEPCION),salud sexual y reproductiva,aborto,2004-01-01,1,1
51201,UYUNI,salud sexual y reproductiva,aborto,2004-01-01,1,1
30502,VACAS,salud sexual y reproductiva,aborto,2004-01-01,4,4
20801,VIACHA,salud sexual y reproductiva,aborto,2004-01-01,5,5
60303,VILLA MONTES,salud sexual y reproductiva,aborto,2004-01-01,5,5
31003,VILLA TUNARI,salud sexual y reproductiva,aborto,2004-01-01,12,12
51501,VILLAZON,salud sexual y reproductiva,aborto,2004-01-01,7,7
70201,WARNES,salud sexual y reproductiva,aborto,2004-01-01,9,9
60301,YACUIBA,salud sexual y reproductiva,aborto,2004-01-01,24,24
10602,YAMPARAEZ,salud sexual y reproductiva,aborto,2004-01-01,4,4
70403,YAPACANI,salud sexual y reproductiva,aborto,2004-01-01,1,1
50103,YOCALLA,salud sexual y reproductiva,aborto,2004-01-01,1,1
60402,YUNCHARA,salud sexual y reproductiva,aborto,2004-01-01,1,1
20201,ACHACACHI,salud sexual y reproductiva,aborto,2004-02-01,1,1
30201,AIQUILE,salud sexual y reproductiva,aborto,2004-02-01,8,8
20202,ANCORAIMES,salud sexual y reproductiva,aborto,2004-02-01,1,1
30402,ANZALDO,salud sexual y reproductiva,aborto,2004-02-01,1,1
20701,APOLO,salud sexual y reproductiva,aborto,2004-02-01,2,2
10201,AZURDUY,salud sexual y reproductiva,aborto,2004-02-01,3,3
80802,BAURES,salud sexual y reproductiva,aborto,2004-02-01,1,1
50104,BELEN DE URMIRI,salud sexual y reproductiva,aborto,2004-02-01,1,1
60202,BERMEJO,salud sexual y reproductiva,aborto,2004-02-01,4,4
50301,BETANZOS,salud sexual y reproductiva,aborto,2004-02-01,3,3
70706,CAMIRI,salud sexual y reproductiva,aborto,2004-02-01,11,11
40102,CARACOLLO,salud sexual y reproductiva,aborto,2004-02-01,2,2
22001,CARANAVI,salud sexual y reproductiva,aborto,2004-02-01,4,4
60302,CARAPARI,salud sexual y reproductiva,aborto,2004-02-01,2,2
40201,CHALLAPATA,salud sexual y reproductiva,aborto,2004-02-01,6,6
30801,CLIZA,salud sexual y reproductiva,aborto,2004-02-01,1,1
90101,COBIJA,salud sexual y reproductiva,aborto,2004-02-01,6,6
30101,COCHABAMBA,salud sexual y reproductiva,aborto,2004-02-01,57,57
30905,COLCAPIRHUA,salud sexual y reproductiva,aborto,2004-02-01,1,1
50901,"COLCHA ""K""",salud sexual y reproductiva,aborto,2004-02-01,1,1
31002,COLOMI,salud sexual y reproductiva,aborto,2004-02-01,3,3
21004,COLQUIRI,salud sexual y reproductiva,aborto,2004-02-01,3,3
71301,COMARAPA,salud sexual y reproductiva,aborto,2004-02-01,4,4
20605,COMBAYA,salud sexual y reproductiva,aborto,2004-02-01,1,1
71101,CONCEPCION,salud sexual y reproductiva,aborto,2004-02-01,2,2
21701,COPACABANA,salud sexual y reproductiva,aborto,2004-02-01,2,2
20301,CORO CORO,salud sexual y reproductiva,aborto,2004-02-01,1,1
21401,COROICO,salud sexual y reproductiva,aborto,2004-02-01,2,2
70102,COTOCA,salud sexual y reproductiva,aborto,2004-02-01,7,7
10902,CULPINA,salud sexual y reproductiva,aborto,2004-02-01,3,3
20105,EL ALTO,salud sexual y reproductiva,aborto,2004-02-01,81,81
70105,EL TORNO,salud sexual y reproductiva,aborto,2004-02-01,4,4
80402,EXALTACION,salud sexual y reproductiva,aborto,2004-02-01,2,2
71002,GENERAL SAAVEDRA,salud sexual y reproductiva,aborto,2004-02-01,2,2
80202,GUAYARAMERIN,salud sexual y reproductiva,aborto,2004-02-01,11,11
10502,HUACARETA,salud sexual y reproductiva,aborto,2004-02-01,2,2
40701,HUANUNI,salud sexual y reproductiva,aborto,2004-02-01,9,9
10703,INCAHUASI,salud sexual y reproductiva,aborto,2004-02-01,2,2
21501,IXIAMAS,salud sexual y reproductiva,aborto,2004-02-01,1,1
20101,LA PAZ,salud sexual y reproductiva,aborto,2004-02-01,13,13
21202,LAJA,salud sexual y reproductiva,aborto,2004-02-01,1,1
50203,LLALLAGUA,salud sexual y reproductiva,aborto,2004-02-01,17,17
80601,LORETO,salud sexual y reproductiva,aborto,2004-02-01,1,1
40702,MACHACAMARCA,salud sexual y reproductiva,aborto,2004-02-01,1,1
80801,MAGDALENA,salud sexual y reproductiva,aborto,2004-02-01,2,2
70903,MAIRANA,salud sexual y reproductiva,aborto,2004-02-01,2,2
71003,MINEROS,salud sexual y reproductiva,aborto,2004-02-01,10,10
31301,MIZQUE,salud sexual y reproductiva,aborto,2004-02-01,5,5
10501,MONTEAGUDO,salud sexual y reproductiva,aborto,2004-02-01,1,1
71001,MONTERO,salud sexual y reproductiva,aborto,2004-02-01,8,8
30302,MOROCHATA,salud sexual y reproductiva,aborto,2004-02-01,2,2
40101,ORURO,salud sexual y reproductiva,aborto,2004-02-01,55,55
10401,PADILLA,salud sexual y reproductiva,aborto,2004-02-01,2,2
70502,PAILON,salud sexual y reproductiva,aborto,2004-02-01,1,1
21104,PALOS BLANCOS,salud sexual y reproductiva,aborto,2004-02-01,4,4
70902,PAMPA GRANDE,salud sexual y reproductiva,aborto,2004-02-01,1,1
21305,PATACAMAYA,salud sexual y reproductiva,aborto,2004-02-01,1,1
31202,POJO (CBBA),salud sexual y reproductiva,aborto,2004-02-01,1,1
70601,PORTACHUELO,salud sexual y reproductiva,aborto,2004-02-01,4,4
50101,POTOSI,salud sexual y reproductiva,aborto,2004-02-01,27,27
20401,PUERTO ACOSTA,salud sexual y reproductiva,aborto,2004-02-01,1,1
90301,PUERTO GONZALO MORENO,salud sexual y reproductiva,aborto,2004-02-01,1,1
71402,PUERTO QUIJARRO,salud sexual y reproductiva,aborto,2004-02-01,1,1
71401,PUERTO SUAREZ,salud sexual y reproductiva,aborto,2004-02-01,3,3
31205,PUERTO VILLARROEL,salud sexual y reproductiva,aborto,2004-02-01,11,11
31401,PUNATA,salud sexual y reproductiva,aborto,2004-02-01,9,9
30901,QUILLACOLLO,salud sexual y reproductiva,aborto,2004-02-01,39,39
80301,REYES,salud sexual y reproductiva,aborto,2004-02-01,3,3
80201,RIBERALTA,salud sexual y reproductiva,aborto,2004-02-01,37,37
70503,ROBORE,salud sexual y reproductiva,aborto,2004-02-01,2,2
80304,RURRENABAQUE,salud sexual y reproductiva,aborto,2004-02-01,9,9
31001,SACABA,salud sexual y reproductiva,aborto,2004-02-01,3,3
50701,SACACA,salud sexual y reproductiva,aborto,2004-02-01,2,2
71302,SAIPINA,salud sexual y reproductiva,aborto,2004-02-01,2,2
31403,SAN BENITO,salud sexual y reproductiva,aborto,2004-02-01,1,1
80302,SAN BORJA,salud sexual y reproductiva,aborto,2004-02-01,6,6
70402,SAN CARLOS,salud sexual y reproductiva,aborto,2004-02-01,7,7
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,aborto,2004-02-01,5,5
70501,SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,aborto,2004-02-01,1,1
70302,SAN MIGUEL DE VELASCO,salud sexual y reproductiva,aborto,2004-02-01,2,2
50501,SAN PEDRO DE BUENA VISTA,salud sexual y reproductiva,aborto,2004-02-01,1,1
80401,SANTA ANA,salud sexual y reproductiva,aborto,2004-02-01,6,6
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,aborto,2004-02-01,37,37
80303,SANTA ROSA,salud sexual y reproductiva,aborto,2004-02-01,1,1
70602,SANTA ROSA DEL SARA,salud sexual y reproductiva,aborto,2004-02-01,1,1
41401,SANTIAGO DE HUARI,salud sexual y reproductiva,aborto,2004-02-01,1,1
21301,SICA SICA (VILLA AROMA),salud sexual y reproductiva,aborto,2004-02-01,1,1
10101,SUCRE,salud sexual y reproductiva,aborto,2004-02-01,105,105
10601,TARABUCO,salud sexual y reproductiva,aborto,2004-02-01,6,6
30401,TARATA,salud sexual y reproductiva,aborto,2004-02-01,2,2
60101,TARIJA,salud sexual y reproductiva,aborto,2004-02-01,70,70
20606,TIPUANI,salud sexual y reproductiva,aborto,2004-02-01,1,1
30903,TIQUIPAYA,salud sexual y reproductiva,aborto,2004-02-01,2,2
31601,TIRAQUE (CBBA),salud sexual y reproductiva,aborto,2004-02-01,8,8
31201,TOTORA(CBBA),salud sexual y reproductiva,aborto,2004-02-01,2,2
80101,TRINIDAD,salud sexual y reproductiva,aborto,2004-02-01,43,43
50201,UNCIA,salud sexual y reproductiva,aborto,2004-02-01,1,1
60401,URIONDO (A. CONCEPCION),salud sexual y reproductiva,aborto,2004-02-01,1,1
51201,UYUNI,salud sexual y reproductiva,aborto,2004-02-01,8,8
60303,VILLA MONTES,salud sexual y reproductiva,aborto,2004-02-01,1,1
31402,VILLA RIVERO,salud sexual y reproductiva,aborto,2004-02-01,1,1
31003,VILLA TUNARI,salud sexual y reproductiva,aborto,2004-02-01,11,11
11001,VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,aborto,2004-02-01,1,1
51501,VILLAZON,salud sexual y reproductiva,aborto,2004-02-01,13,13
50602,VITICHI,salud sexual y reproductiva,aborto,2004-02-01,2,2
70201,WARNES,salud sexual y reproductiva,aborto,2004-02-01,9,9
60301,YACUIBA,salud sexual y reproductiva,aborto,2004-02-01,30,30
70403,YAPACANI,salud sexual y reproductiva,aborto,2004-02-01,7,7
51302,ACACIO,salud sexual y reproductiva,aborto,2004-03-01,1,1
20201,ACHACACHI,salud sexual y reproductiva,aborto,2004-03-01,9,9
30201,AIQUILE,salud sexual y reproductiva,aborto,2004-03-01,17,17
41201,ANDAMARCA,salud sexual y reproductiva,aborto,2004-03-01,1,1
20503,AUCAPATA,salud sexual y reproductiva,aborto,2004-03-01,1,1
30301,AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,aborto,2004-03-01,2,2
10201,AZURDUY,salud sexual y reproductiva,aborto,2004-03-01,2,2
21203,BATALLAS,salud sexual y reproductiva,aborto,2004-03-01,3,3
60202,BERMEJO,salud sexual y reproductiva,aborto,2004-03-01,16,16
50301,BETANZOS,salud sexual y reproductiva,aborto,2004-03-01,5,5
70703,CABEZAS,salud sexual y reproductiva,aborto,2004-03-01,1,1
10701,CAMARGO,salud sexual y reproductiva,aborto,2004-03-01,3,3
70706,CAMIRI,salud sexual y reproductiva,aborto,2004-03-01,22,22
30701,CAPINOTA,salud sexual y reproductiva,aborto,2004-03-01,1,1
22001,CARANAVI,salud sexual y reproductiva,aborto,2004-03-01,6,6
40201,CHALLAPATA,salud sexual y reproductiva,aborto,2004-03-01,5,5
70702,CHARAGUA,salud sexual y reproductiva,aborto,2004-03-01,1,1
50202,CHAYANTA,salud sexual y reproductiva,aborto,2004-03-01,1,1
31204,CHIMORE,salud sexual y reproductiva,aborto,2004-03-01,2,2
21101,CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,aborto,2004-03-01,5,5
30801,CLIZA,salud sexual y reproductiva,aborto,2004-03-01,2,2
90101,COBIJA,salud sexual y reproductiva,aborto,2004-03-01,17,17
30101,COCHABAMBA,salud sexual y reproductiva,aborto,2004-03-01,92,92
30905,COLCAPIRHUA,salud sexual y reproductiva,aborto,2004-03-01,3,3
31002,COLOMI,salud sexual y reproductiva,aborto,2004-03-01,1,1
21004,COLQUIRI,salud sexual y reproductiva,aborto,2004-03-01,1,1
71301,COMARAPA,salud sexual y reproductiva,aborto,2004-03-01,7,7
71101,CONCEPCION,salud sexual y reproductiva,aborto,2004-03-01,1,1
21701,COPACABANA,salud sexual y reproductiva,aborto,2004-03-01,1,1
21402,CORIPATA,salud sexual y reproductiva,aborto,2004-03-01,1,1
21401,COROICO,salud sexual y reproductiva,aborto,2004-03-01,6,6
40301,CORQUE,salud sexual y reproductiva,aborto,2004-03-01,1,1
50601,COTAGAITA,salud sexual y reproductiva,aborto,2004-03-01,2,2
70102,COTOCA,salud sexual y reproductiva,aborto,2004-03-01,9,9
10902,CULPINA,salud sexual y reproductiva,aborto,2004-03-01,1,1
40401,CURAHUARA DE CARANGAS,salud sexual y reproductiva,aborto,2004-03-01,1,1
20804,DESAGUADERO,salud sexual y reproductiva,aborto,2004-03-01,1,1
20105,EL ALTO,salud sexual y reproductiva,aborto,2004-03-01,71,71
70105,EL TORNO,salud sexual y reproductiva,aborto,2004-03-01,9,9
60601,ENTRE RIOS,salud sexual y reproductiva,aborto,2004-03-01,1,1
80402,EXALTACION,salud sexual y reproductiva,aborto,2004-03-01,2,2
80202,GUAYARAMERIN,salud sexual y reproductiva,aborto,2004-03-01,9,9
