codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-menor-de-2-anos_masculino,1-a-menor-de-2-anos-1_femenino,2-a-menor-de-5-anos_masculino,2-a-menor-de-5-anos-1_femenino,imc_mujer-embarazada,imc-1_,totales_total-m,totales-1_total-f,totales-2_total
20201,ACHACACHI,estado nutricional,desnutricion leve (l),2008-01-01,11.0,13.0,16.0,13.0,11.0,25.0,0.0,0.0,38.0,51.0,89.0
20104,ACHOCALLA,estado nutricional,desnutricion leve (l),2008-01-01,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
30201,AIQUILE,estado nutricional,desnutricion leve (l),2008-01-01,0.0,0.0,23.0,30.0,28.0,42.0,0.0,0.0,51.0,72.0,123.0
31303,ALALAY,estado nutricional,desnutricion leve (l),2008-01-01,1.0,0.0,16.0,8.0,18.0,18.0,0.0,0.0,35.0,26.0,61.0
10404,ALCALA,estado nutricional,desnutricion leve (l),2008-01-01,5.0,0.0,14.0,15.0,24.0,29.0,0.0,0.0,43.0,44.0,87.0
20202,ANCORAIMES,estado nutricional,desnutricion leve (l),2008-01-01,8.0,5.0,13.0,11.0,22.0,33.0,0.0,0.0,43.0,49.0,92.0
41201,ANDAMARCA,estado nutricional,desnutricion leve (l),2008-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40603,ANTEQUERA,estado nutricional,desnutricion leve (l),2008-01-01,9.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,17.0,7.0,24.0
30402,ANZALDO,estado nutricional,desnutricion leve (l),2008-01-01,1.0,3.0,10.0,16.0,12.0,11.0,0.0,0.0,23.0,30.0,53.0
20701,APOLO,estado nutricional,desnutricion leve (l),2008-01-01,13.0,3.0,15.0,23.0,34.0,20.0,0.0,0.0,62.0,46.0,108.0
51301,ARAMPAMPA,estado nutricional,desnutricion leve (l),2008-01-01,3.0,5.0,5.0,9.0,32.0,30.0,0.0,0.0,40.0,44.0,84.0
30501,ARANI,estado nutricional,desnutricion leve (l),2008-01-01,3.0,5.0,13.0,8.0,9.0,9.0,0.0,0.0,25.0,22.0,47.0
30403,ARBIETO,estado nutricional,desnutricion leve (l),2008-01-01,6.0,5.0,5.0,12.0,13.0,6.0,0.0,0.0,24.0,23.0,47.0
30601,ARQUE,estado nutricional,desnutricion leve (l),2008-01-01,0.0,0.0,0.0,2.0,50.0,57.0,0.0,0.0,50.0,59.0,109.0
71501,ASCENCION DE GUARAYOS,estado nutricional,desnutricion leve (l),2008-01-01,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0
50802,ATOCHA,estado nutricional,desnutricion leve (l),2008-01-01,4.0,5.0,11.0,11.0,17.0,17.0,0.0,0.0,32.0,33.0,65.0
