codigo_municipio,municipio,grupo,variable,mes,hombres de 6 meses,mujeres menores a 6 meses,hombres de 6 meses a 1 año,mujeres de 6 meses a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 14 años,mujeres de 10 a 14 años,hombres de 15 a 19 años,mujeres de 15 a 19 años,hombres de 20 a 39 años,mujeres de 20 a 39 años,hombres de 40 a 49 años,mujeres de 40 a 49 años,hombres de 50 a 59 años,mujeres de 50 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,dentro de establecimientos total,fuera de establecimientos total,total
31204,CHIMORE,sospecha diagnostica,zika,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
30101,COCHABAMBA,sospecha diagnostica,zika,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
70105,EL TORNO,sospecha diagnostica,zika,2018-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,2,4
31206,ENTRE RIOS CBBA,sospecha diagnostica,zika,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
70104,LA GUARDIA,sospecha diagnostica,zika,2018-01-01,0,0,0,0,3,2,0,0,2,2,2,1,2,5,0,2,1,1,0,0,10,13,23
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,zika,2018-01-01,3,2,0,0,1,2,0,1,0,0,0,0,3,8,2,1,1,0,1,1,11,15,26
10101,SUCRE,sospecha diagnostica,zika,2018-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
80101,TRINIDAD,sospecha diagnostica,zika,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
60303,VILLA MONTES,sospecha diagnostica,zika,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,1,1,5,6
22001,CARANAVI,sospecha diagnostica,zika,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70102,COTOCA,sospecha diagnostica,zika,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
70105,EL TORNO,sospecha diagnostica,zika,2018-02-01,0,0,0,0,1,1,1,0,2,0,0,0,0,2,1,0,0,0,0,0,5,3,8
70104,LA GUARDIA,sospecha diagnostica,zika,2018-02-01,0,0,0,1,3,0,1,2,3,1,1,5,4,9,0,1,0,1,0,0,12,20,32
70302,SAN MIGUEL DE VELASCO,sospecha diagnostica,zika,2018-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70303,SAN RAFAEL,sospecha diagnostica,zika,2018-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,zika,2018-02-01,0,1,0,0,2,0,0,1,0,1,0,2,4,7,0,3,0,3,1,0,7,18,25
60101,TARIJA,sospecha diagnostica,zika,2018-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
80101,TRINIDAD,sospecha diagnostica,zika,2018-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,1,14,15
60303,VILLA MONTES,sospecha diagnostica,zika,2018-02-01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2
31003,VILLA TUNARI,sospecha diagnostica,zika,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,zika,2018-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,2,4
31204,CHIMORE,sospecha diagnostica,zika,2018-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
30101,COCHABAMBA,sospecha diagnostica,zika,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
71101,CONCEPCION,sospecha diagnostica,zika,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
70105,EL TORNO,sospecha diagnostica,zika,2018-03-01,1,0,0,1,2,4,2,4,1,2,1,8,4,16,0,4,1,0,0,2,12,41,53
31206,ENTRE RIOS CBBA,sospecha diagnostica,zika,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,4
70104,LA GUARDIA,sospecha diagnostica,zika,2018-03-01,0,0,0,1,2,2,4,4,4,2,0,6,3,11,0,6,1,1,0,2,14,35,49
11003,MACHARETI,sospecha diagnostica,zika,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
80304,RURRENABAQUE,sospecha diagnostica,zika,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
