codigo_municipio,municipio,grupo,variable,mes,totales_total-m,totales-1_total-f,totales-2_total
50301,BETANZOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-01-01,2,0,2
40201,CHALLAPATA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-01-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-01-01,1,1,2
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-01-01,5,1,6
20405,ESCOMA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-01-01,1,0,1
71004,FERNANDEZ ALONSO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-01-01,4,0,4
70104,LA GUARDIA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-01-01,43,0,43
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-01-01,1,0,1
71001,MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-01-01,16,0,16
50403,POCOATA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-01-01,2,0,2
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-01-01,12,7,19
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-01-01,0,2,2
60501,SAN LORENZO(TJA),salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-01-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-01-01,7,5,12
10101,SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-01-01,3,4,7
51302,ACACIO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-02-01,0,1,1
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-02-01,13,0,13
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-02-01,1,0,1
20405,ESCOMA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-02-01,0,3,3
70104,LA GUARDIA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-02-01,31,7,38
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-02-01,6,0,6
71001,MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-02-01,15,0,15
30302,MOROCHATA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-02-01,1,0,1
90301,PUERTO GONZALO MORENO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-02-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-02-01,21,0,21
31001,SACABA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-02-01,3,0,3
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-02-01,2,0,2
60501,SAN LORENZO(TJA),salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-02-01,0,2,2
70302,SAN MIGUEL DE VELASCO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-02-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-02-01,8,21,29
10101,SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-02-01,5,0,5
51102,"CAIZA ""D""",salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-03-01,0,1,1
70706,CAMIRI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-03-01,1,0,1
30801,CLIZA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-03-01,2,0,2
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-03-01,32,0,32
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-03-01,2,2,4
71002,GENERAL SAAVEDRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-03-01,1,0,1
70104,LA GUARDIA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-03-01,47,0,47
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-03-01,0,1,1
10303,MOJOCOYA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-03-01,2,0,2
