codigo_municipio,municipio,grupo,variable,mes,Total-H,Total-M,TOTAL-H1,TOTAL-M1,TOTAL
51302,ACACIO,estado nutricional,clasificacion e,2004-01-01,17,27,17,27,44
20201,ACHACACHI,estado nutricional,clasificacion e,2004-01-01,19,20,19,20,39
20104,ACHOCALLA,estado nutricional,clasificacion e,2004-01-01,3,2,3,2,5
30201,AIQUILE,estado nutricional,clasificacion e,2004-01-01,18,17,18,17,35
31303,ALALAY,estado nutricional,clasificacion e,2004-01-01,3,0,3,0,3
10404,ALCALA,estado nutricional,clasificacion e,2004-01-01,7,16,7,16,23
20202,ANCORAIMES,estado nutricional,clasificacion e,2004-01-01,15,8,15,8,23
41201,ANDAMARCA,estado nutricional,clasificacion e,2004-01-01,1,1,1,1,2
40603,ANTEQUERA,estado nutricional,clasificacion e,2004-01-01,1,6,1,6,7
30402,ANZALDO,estado nutricional,clasificacion e,2004-01-01,0,2,0,2,2
20701,APOLO,estado nutricional,clasificacion e,2004-01-01,9,5,9,5,14
51301,ARAMPAMPA,estado nutricional,clasificacion e,2004-01-01,6,12,6,12,18
30501,ARANI,estado nutricional,clasificacion e,2004-01-01,15,5,15,5,20
30403,ARBIETO,estado nutricional,clasificacion e,2004-01-01,2,2,2,2,4
30601,ARQUE,estado nutricional,clasificacion e,2004-01-01,10,3,10,3,13
50802,ATOCHA,estado nutricional,clasificacion e,2004-01-01,8,28,8,28,36
20503,AUCAPATA,estado nutricional,clasificacion e,2004-01-01,2,1,2,1,3
20502,AYATA,estado nutricional,clasificacion e,2004-01-01,8,1,8,1,9
21303,AYO AYO,estado nutricional,clasificacion e,2004-01-01,3,0,3,0,3
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,clasificacion e,2004-01-01,19,25,19,25,44
10201,AZURDUY,estado nutricional,clasificacion e,2004-01-01,49,59,49,59,108
21203,BATALLAS,estado nutricional,clasificacion e,2004-01-01,2,3,2,3,5
41202,BELEN DE ANDAMARCA,estado nutricional,clasificacion e,2004-01-01,0,1,0,1,1
90104,BELLA FLOR,estado nutricional,clasificacion e,2004-01-01,0,2,0,2,2
60202,BERMEJO,estado nutricional,clasificacion e,2004-01-01,0,3,0,3,3
50301,BETANZOS,estado nutricional,clasificacion e,2004-01-01,69,41,69,41,110
31501,BOLIVAR,estado nutricional,clasificacion e,2004-01-01,34,26,34,26,60
70703,CABEZAS,estado nutricional,clasificacion e,2004-01-01,23,15,23,15,38
20905,CAIROMA,estado nutricional,clasificacion e,2004-01-01,9,7,9,7,16
51102,"CAIZA ""D""",estado nutricional,clasificacion e,2004-01-01,16,8,16,8,24
21003,CAJUATA,estado nutricional,clasificacion e,2004-01-01,17,10,17,10,27
20303,CALACOTO,estado nutricional,clasificacion e,2004-01-01,2,1,2,1,3
21304,CALAMARCA,estado nutricional,clasificacion e,2004-01-01,31,17,31,17,48
10701,CAMARGO,estado nutricional,clasificacion e,2004-01-01,22,19,22,19,41
10901,CAMATAQUI (C. VILLA ABECIA),estado nutricional,clasificacion e,2004-01-01,2,5,2,5,7
70706,CAMIRI,estado nutricional,clasificacion e,2004-01-01,61,28,61,28,89
30701,CAPINOTA,estado nutricional,clasificacion e,2004-01-01,7,9,7,9,16
20302,CAQUIAVIRI,estado nutricional,clasificacion e,2004-01-01,1,2,1,2,3
40102,CARACOLLO,estado nutricional,clasificacion e,2004-01-01,7,7,7,7,14
22001,CARANAVI,estado nutricional,clasificacion e,2004-01-01,44,26,44,26,70
60302,CARAPARI,estado nutricional,clasificacion e,2004-01-01,6,4,6,4,10
