codigo_municipio,municipio,grupo,variable,mes,menores a 1 año,de 1 a 4 años,de 5 a 9 años,de 10 a 20 años,de 21 a 59 años,de 60 y más años,total
71501,ASCENCION DE GUARAYOS,sospecha diagnostica,rabia canina,2010-01-01,0,0,1,0,0,0,1
20105,EL ALTO,sospecha diagnostica,rabia canina,2010-01-01,1,0,0,0,0,0,1
20101,LA PAZ,sospecha diagnostica,rabia canina,2010-01-01,0,1,1,0,0,0,2
50101,POTOSI,sospecha diagnostica,rabia canina,2010-01-01,0,2,1,0,0,0,3
90301,PUERTO GONZALO MORENO,sospecha diagnostica,rabia canina,2010-01-01,0,0,0,0,0,1,1
60501,SAN LORENZO(TJA),sospecha diagnostica,rabia canina,2010-01-01,0,1,0,0,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia canina,2010-01-01,0,0,1,0,3,0,4
60101,TARIJA,sospecha diagnostica,rabia canina,2010-01-01,1,0,0,0,0,0,1
30905,COLCAPIRHUA,sospecha diagnostica,rabia canina,2010-02-01,0,0,0,1,0,0,1
50203,LLALLAGUA,sospecha diagnostica,rabia canina,2010-02-01,0,1,0,0,0,0,1
50101,POTOSI,sospecha diagnostica,rabia canina,2010-02-01,0,4,2,0,0,0,6
30901,QUILLACOLLO,sospecha diagnostica,rabia canina,2010-02-01,0,0,0,1,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia canina,2010-02-01,0,0,0,3,3,1,7
31003,VILLA TUNARI,sospecha diagnostica,rabia canina,2010-02-01,0,1,0,0,0,0,1
31501,BOLIVAR,sospecha diagnostica,rabia canina,2010-03-01,0,0,0,0,0,1,1
30905,COLCAPIRHUA,sospecha diagnostica,rabia canina,2010-03-01,0,1,1,3,0,1,6
20105,EL ALTO,sospecha diagnostica,rabia canina,2010-03-01,1,0,0,0,0,0,1
70105,EL TORNO,sospecha diagnostica,rabia canina,2010-03-01,0,1,0,0,0,0,1
50101,POTOSI,sospecha diagnostica,rabia canina,2010-03-01,0,4,0,0,0,0,4
60501,SAN LORENZO(TJA),sospecha diagnostica,rabia canina,2010-03-01,0,1,0,0,0,0,1
71201,SAN MATIAS,sospecha diagnostica,rabia canina,2010-03-01,0,0,0,0,1,0,1
80401,SANTA ANA,sospecha diagnostica,rabia canina,2010-03-01,0,1,0,2,0,0,3
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia canina,2010-03-01,0,0,1,2,0,0,3
10101,SUCRE,sospecha diagnostica,rabia canina,2010-03-01,1,0,0,0,0,0,1
30802,TOCO,sospecha diagnostica,rabia canina,2010-03-01,0,0,0,0,0,1,1
31003,VILLA TUNARI,sospecha diagnostica,rabia canina,2010-03-01,0,0,0,1,2,0,3
30905,COLCAPIRHUA,sospecha diagnostica,rabia canina,2010-04-01,0,0,0,1,0,0,1
20105,EL ALTO,sospecha diagnostica,rabia canina,2010-04-01,1,0,0,0,0,0,1
70105,EL TORNO,sospecha diagnostica,rabia canina,2010-04-01,1,1,0,0,0,0,2
50101,POTOSI,sospecha diagnostica,rabia canina,2010-04-01,0,1,0,0,0,0,1
50402,RAVELO,sospecha diagnostica,rabia canina,2010-04-01,0,1,0,0,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia canina,2010-04-01,0,0,0,0,1,1,2
10101,SUCRE,sospecha diagnostica,rabia canina,2010-04-01,2,0,0,0,0,0,2
60101,TARIJA,sospecha diagnostica,rabia canina,2010-04-01,1,0,0,0,0,0,1
31201,TOTORA(CBBA),sospecha diagnostica,rabia canina,2010-04-01,0,1,0,0,0,0,1
30101,COCHABAMBA,sospecha diagnostica,rabia canina,2010-05-01,1,0,0,0,0,0,1
50404,OCURI,sospecha diagnostica,rabia canina,2010-05-01,0,1,0,0,0,0,1
40101,ORURO,sospecha diagnostica,rabia canina,2010-05-01,0,0,3,1,1,0,5
50101,POTOSI,sospecha diagnostica,rabia canina,2010-05-01,0,2,0,0,0,0,2
30403,ARBIETO,sospecha diagnostica,rabia canina,2010-06-01,1,0,0,0,0,0,1
30101,COCHABAMBA,sospecha diagnostica,rabia canina,2010-06-01,2,0,0,0,0,0,2
20105,EL ALTO,sospecha diagnostica,rabia canina,2010-06-01,1,0,0,0,0,0,1
50101,POTOSI,sospecha diagnostica,rabia canina,2010-06-01,0,2,1,1,0,0,4
10101,SUCRE,sospecha diagnostica,rabia canina,2010-06-01,3,0,0,0,0,0,3
60101,TARIJA,sospecha diagnostica,rabia canina,2010-06-01,1,0,0,0,0,0,1
50101,POTOSI,sospecha diagnostica,rabia canina,2010-07-01,2,0,1,0,0,0,3
71201,SAN MATIAS,sospecha diagnostica,rabia canina,2010-07-01,0,1,0,0,1,0,2
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia canina,2010-07-01,0,1,0,1,1,0,3
10101,SUCRE,sospecha diagnostica,rabia canina,2010-07-01,2,0,0,0,0,0,2
60101,TARIJA,sospecha diagnostica,rabia canina,2010-07-01,1,0,0,0,0,0,1
31003,VILLA TUNARI,sospecha diagnostica,rabia canina,2010-07-01,0,0,0,0,1,0,1
30801,CLIZA,sospecha diagnostica,rabia canina,2010-08-01,1,0,0,0,0,0,1
20105,EL ALTO,sospecha diagnostica,rabia canina,2010-08-01,2,0,0,0,0,0,2
40101,ORURO,sospecha diagnostica,rabia canina,2010-08-01,0,0,0,0,0,1,1
50101,POTOSI,sospecha diagnostica,rabia canina,2010-08-01,0,1,0,0,0,0,1
31205,PUERTO VILLARROEL,sospecha diagnostica,rabia canina,2010-08-01,0,1,0,0,0,0,1
10101,SUCRE,sospecha diagnostica,rabia canina,2010-08-01,1,0,0,0,0,0,1
60101,TARIJA,sospecha diagnostica,rabia canina,2010-08-01,1,0,0,0,0,0,1
21303,AYO AYO,sospecha diagnostica,rabia canina,2010-09-01,0,0,0,1,0,0,1
30101,COCHABAMBA,sospecha diagnostica,rabia canina,2010-09-01,3,2,0,0,0,0,5
20105,EL ALTO,sospecha diagnostica,rabia canina,2010-09-01,1,0,0,0,0,0,1
70105,EL TORNO,sospecha diagnostica,rabia canina,2010-09-01,0,1,0,0,0,0,1
21305,PATACAMAYA,sospecha diagnostica,rabia canina,2010-09-01,1,0,0,0,0,0,1
50101,POTOSI,sospecha diagnostica,rabia canina,2010-09-01,0,1,0,0,0,0,1
90301,PUERTO GONZALO MORENO,sospecha diagnostica,rabia canina,2010-09-01,0,0,0,1,0,0,1
10101,SUCRE,sospecha diagnostica,rabia canina,2010-09-01,1,0,0,0,0,0,1
30401,TARATA,sospecha diagnostica,rabia canina,2010-09-01,0,1,0,0,0,0,1
60101,TARIJA,sospecha diagnostica,rabia canina,2010-09-01,1,0,0,0,0,0,1
60401,URIONDO (A. CONCEPCION),sospecha diagnostica,rabia canina,2010-09-01,0,1,0,0,0,0,1
30101,COCHABAMBA,sospecha diagnostica,rabia canina,2010-10-01,1,2,0,0,0,0,3
50101,POTOSI,sospecha diagnostica,rabia canina,2010-10-01,0,3,0,0,0,0,3
10101,SUCRE,sospecha diagnostica,rabia canina,2010-10-01,2,0,0,0,0,0,2
31003,VILLA TUNARI,sospecha diagnostica,rabia canina,2010-10-01,0,0,1,0,1,0,2
30101,COCHABAMBA,sospecha diagnostica,rabia canina,2010-11-01,2,0,0,0,0,0,2
70601,PORTACHUELO,sospecha diagnostica,rabia canina,2010-11-01,1,0,0,0,0,0,1
31205,PUERTO VILLARROEL,sospecha diagnostica,rabia canina,2010-11-01,0,0,0,1,0,0,1
10101,SUCRE,sospecha diagnostica,rabia canina,2010-11-01,3,0,0,0,0,0,3
31003,VILLA TUNARI,sospecha diagnostica,rabia canina,2010-11-01,0,0,1,0,2,0,3
30101,COCHABAMBA,sospecha diagnostica,rabia canina,2010-12-01,0,5,0,0,0,0,5
30905,COLCAPIRHUA,sospecha diagnostica,rabia canina,2010-12-01,0,0,1,0,0,0,1
10304,ICLA,sospecha diagnostica,rabia canina,2010-12-01,0,0,0,0,0,1,1
71001,MONTERO,sospecha diagnostica,rabia canina,2010-12-01,0,0,0,0,2,0,2
50404,OCURI,sospecha diagnostica,rabia canina,2010-12-01,0,1,0,0,0,0,1
70103,PORONGO,sospecha diagnostica,rabia canina,2010-12-01,0,0,1,0,0,0,1
50101,POTOSI,sospecha diagnostica,rabia canina,2010-12-01,0,1,0,0,0,0,1
31205,PUERTO VILLARROEL,sospecha diagnostica,rabia canina,2010-12-01,0,1,0,0,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia canina,2010-12-01,0,3,2,2,2,0,9
40104,SORACACHI,sospecha diagnostica,rabia canina,2010-12-01,0,0,0,1,0,0,1
10101,SUCRE,sospecha diagnostica,rabia canina,2010-12-01,5,0,0,0,0,0,5
30403,ARBIETO,sospecha diagnostica,rabia canina,2011-01-01,1,0,0,0,0,0,1
30101,COCHABAMBA,sospecha diagnostica,rabia canina,2011-01-01,1,0,0,0,0,0,1
50101,POTOSI,sospecha diagnostica,rabia canina,2011-01-01,3,1,1,0,0,0,5
30901,QUILLACOLLO,sospecha diagnostica,rabia canina,2011-01-01,2,0,0,0,0,0,2
71201,SAN MATIAS,sospecha diagnostica,rabia canina,2011-01-01,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia canina,2011-01-01,0,0,1,1,1,0,3
10101,SUCRE,sospecha diagnostica,rabia canina,2011-01-01,2,4,1,0,0,0,7
60101,TARIJA,sospecha diagnostica,rabia canina,2011-01-01,1,2,0,0,0,0,3
30903,TIQUIPAYA,sospecha diagnostica,rabia canina,2011-01-01,2,0,0,0,0,0,2
30904,VINTO,sospecha diagnostica,rabia canina,2011-01-01,1,0,0,0,0,0,1
30403,ARBIETO,sospecha diagnostica,rabia canina,2011-02-01,1,0,0,0,0,0,1
30101,COCHABAMBA,sospecha diagnostica,rabia canina,2011-02-01,3,3,0,0,0,0,6
71001,MONTERO,sospecha diagnostica,rabia canina,2011-02-01,0,1,0,0,0,0,1
50101,POTOSI,sospecha diagnostica,rabia canina,2011-02-01,2,1,0,1,0,0,4
30901,QUILLACOLLO,sospecha diagnostica,rabia canina,2011-02-01,0,1,0,0,0,0,1
71201,SAN MATIAS,sospecha diagnostica,rabia canina,2011-02-01,0,0,1,3,1,2,7
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia canina,2011-02-01,0,0,0,0,1,0,1
10101,SUCRE,sospecha diagnostica,rabia canina,2011-02-01,2,10,4,1,0,0,17
60101,TARIJA,sospecha diagnostica,rabia canina,2011-02-01,0,1,1,0,0,0,2
30101,COCHABAMBA,sospecha diagnostica,rabia canina,2011-03-01,0,1,0,0,0,0,1
20105,EL ALTO,sospecha diagnostica,rabia canina,2011-03-01,1,0,0,0,0,0,1
40702,MACHACAMARCA,sospecha diagnostica,rabia canina,2011-03-01,0,0,0,1,0,0,1
71001,MONTERO,sospecha diagnostica,rabia canina,2011-03-01,1,0,1,0,0,0,2
40101,ORURO,sospecha diagnostica,rabia canina,2011-03-01,0,0,0,0,1,0,1
50101,POTOSI,sospecha diagnostica,rabia canina,2011-03-01,3,3,2,0,0,0,8
71201,SAN MATIAS,sospecha diagnostica,rabia canina,2011-03-01,0,0,1,0,1,0,2
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia canina,2011-03-01,0,0,1,0,0,0,1
10101,SUCRE,sospecha diagnostica,rabia canina,2011-03-01,0,8,0,0,0,0,8
50102,TINGUIPAYA,sospecha diagnostica,rabia canina,2011-03-01,0,0,0,1,0,0,1
