codigo_municipio,municipio,grupo,variable,mes,< de 1 año,1 a 4 años,5 a 14 años,15 a 59 años,60 y más,TOTAL
20101,LA PAZ,sospecha diagnostica,difteria,2001-01-01,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,difteria,2001-04-01,0.0,0.0,0.0,1.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,difteria,2001-08-01,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,difteria,2002-01-01,4.0,0.0,0.0,0.0,0.0,4.0
60101,TARIJA,sospecha diagnostica,difteria,2002-01-01,0.0,1.0,0.0,0.0,0.0,1.0
60101,TARIJA,sospecha diagnostica,difteria,2003-03-01,1.0,0.0,0.0,0.0,0.0,1.0
60101,TARIJA,sospecha diagnostica,difteria,2003-08-01,1.0,0.0,0.0,0.0,0.0,1.0
60101,TARIJA,sospecha diagnostica,difteria,2003-10-01,1.0,0.0,0.0,0.0,0.0,1.0
60101,TARIJA,sospecha diagnostica,difteria,2004-06-01,0.0,1.0,0.0,0.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,difteria,2005-01-01,0.0,1.0,0.0,0.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,difteria,2005-03-01,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,difteria,2005-05-01,0.0,0.0,0.0,1.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,difteria,2005-05-01,0.0,1.0,0.0,0.0,0.0,1.0
70403,YAPACANI,sospecha diagnostica,difteria,2005-12-01,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,difteria,2006-08-01,2.0,3.0,0.0,0.0,0.0,5.0
60301,YACUIBA,sospecha diagnostica,difteria,2007-03-01,0.0,0.0,0.0,0.0,1.0,1.0
