codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-meses-a-menor-de-1-ano_masculino,b-6-meses-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_dentro,totales-1_fuera,totales-2_total
22002,ALTO BENI,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
71501,ASCENCION DE GUARAYOS,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2
90104,BELLA FLOR,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,3,4
60202,BERMEJO,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,2,0,1,2,3,1,1,3,7,11,3,4,0,4,2,3,19,28,47
90103,BOLPEBRA,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70401,BUENA VISTA,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,4,0,5,5,10
70706,CAMIRI,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,1,0,0,0,0,4,3,7
22001,CARANAVI,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,1,0,0,5,1,5,6,3,4,3,7,21,15,4,7,5,2,6,2,52,45,97
60302,CARAPARI,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70702,CHARAGUA,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2
90101,COBIJA,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,1,4,1,1,4,9,4,1,3,10,21,4,4,1,1,1,4,31,43,74
30101,COCHABAMBA,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,2,3,5
31002,COLOMI,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,3
70102,COTOCA,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
71503,EL PUENTE(STC),sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
70105,EL TORNO,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,2,3,2,1,4,2,1,2,9,6,2,2,0,0,2,3,22,19,41
20602,GUANAY,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,1,1,2,1,0,1,3,3,3,1,1,2,1,1,1,10,12,22
80202,GUAYARAMERIN,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,1,0,3,0,6,6,18,23,18,9,13,19,24,33,10,11,6,7,13,7,112,115,227
90402,INGAVI (HUMAITA),sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
70104,LA GUARDIA,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,1,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,7,1,8
80801,MAGDALENA,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,1,1,0,0,1,0,1,0,0,1,0,0,3,1,2,0,2,0,0,3,10,13
70903,MAIRANA,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,3
20607,MAPIRI,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,1,1,4,3,1,1,2,5,9,10,3,1,3,1,2,1,25,23,48
10501,MONTEAGUDO,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,2,0,0,0,1,3,5,8
71001,MONTERO,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
90401,NACEBE (SANTA ROSA DEL ABUNA),sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,0,0,0,0,0,4,4,8
21104,PALOS BLANCOS,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,1,1,2,1,1,4,1,2,7,1,1,3,2,3,4,15,19,34
70902,PAMPA GRANDE,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
70103,PORONGO,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
90102,PORVENIR,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3
90201,PUERTO RICO,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,1,0,0,1,2,0,1,1,2,0,0,0,0,0,0,2,6,8
80703,PUERTO SILES,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,1,0,5,2,7
31205,PUERTO VILLARROEL,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,3
80301,REYES,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
80201,RIBERALTA,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,1,0,0,3,19,16,23,44,9,12,36,10,42,39,21,11,8,7,5,4,164,146,310
80304,RURRENABAQUE,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1,0,0,2,1,0,8,4,12
80302,SAN BORJA,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,1,0,0,0,11,6,5,7,5,1,6,4,4,7,2,1,3,4,2,6,39,36,75
70402,SAN CARLOS,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
80501,SAN IGNACIO,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,3
70501,SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,2,0,3,4,7
70404,SAN JUAN DE YAPACANI,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
90302,SAN LORENZO(PND),sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,3,4,7
80702,SAN RAMON BENI,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,3,2,5
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,1,1,2,7,5,2,5,5,8,10,2,16,29,4,7,4,7,7,5,56,71,127
80303,SANTA ROSA,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,2,3,5
70602,SANTA ROSA DEL SARA,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,2,4,5,9
90303,SENA,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,1,1,0,0,1,1,1,1,2,3,0,1,0,1,1,0,6,8,14
10101,SUCRE,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,3,2,5
60101,TARIJA,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,7,0,7
20608,TEOPONTE,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,3,0,2,1,1,1,1,0,4,0,1,1,0,0,0,0,12,3,15
20606,TIPUANI,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
80101,TRINIDAD,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,1,0,0,2,1,1,3,3,4,19,4,10,4,1,3,0,1,36,21,57
90502,VILLA NUEVA (LOMA ALTA),sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,1,2,0,3,0,0,1,1,2,0,0,0,0,0,4,6,10
11001,VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
70403,YAPACANI,sospecha diagnostica,dengue sin signos de alarma,2019-01-01,0,0,0,2,4,1,1,2,0,1,0,3,4,1,0,0,0,0,2,2,11,12,23
