codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 20 años,mujeres de 10 a 20 años,hombres de 21 a 59 años,mujeres de 21 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
51302,ACACIO,otras infecciones,ira sin neumonia,2008-01-01,11,6,22,32,5,1,3,5,16,22,2,4,59,70,129
20201,ACHACACHI,otras infecciones,ira sin neumonia,2008-01-01,27,26,35,43,12,4,12,8,20,36,14,13,120,130,250
20104,ACHOCALLA,otras infecciones,ira sin neumonia,2008-01-01,4,6,6,7,2,5,2,4,1,6,1,1,16,29,45
30201,AIQUILE,otras infecciones,ira sin neumonia,2008-01-01,22,25,42,44,9,7,3,4,4,27,10,6,90,113,203
31303,ALALAY,otras infecciones,ira sin neumonia,2008-01-01,9,3,17,5,0,0,2,3,5,11,0,1,33,23,56
10404,ALCALA,otras infecciones,ira sin neumonia,2008-01-01,15,9,51,45,11,16,6,30,11,39,3,2,97,141,238
20202,ANCORAIMES,otras infecciones,ira sin neumonia,2008-01-01,14,10,25,21,1,4,0,15,9,31,6,10,55,91,146
41201,ANDAMARCA,otras infecciones,ira sin neumonia,2008-01-01,9,11,16,17,8,3,2,3,33,30,11,18,79,82,161
40603,ANTEQUERA,otras infecciones,ira sin neumonia,2008-01-01,5,6,15,20,9,7,0,1,2,1,0,0,31,35,66
30402,ANZALDO,otras infecciones,ira sin neumonia,2008-01-01,4,7,12,7,0,1,4,4,7,13,7,5,34,37,71
20701,APOLO,otras infecciones,ira sin neumonia,2008-01-01,51,39,89,56,24,12,11,60,12,55,3,2,190,224,414
51301,ARAMPAMPA,otras infecciones,ira sin neumonia,2008-01-01,24,14,31,28,0,0,1,3,4,15,1,1,61,61,122
30501,ARANI,otras infecciones,ira sin neumonia,2008-01-01,8,6,11,12,1,0,0,1,2,0,0,0,22,19,41
30403,ARBIETO,otras infecciones,ira sin neumonia,2008-01-01,10,7,21,13,4,4,5,8,4,10,1,4,45,46,91
30601,ARQUE,otras infecciones,ira sin neumonia,2008-01-01,29,24,51,49,0,0,0,0,16,45,4,2,100,120,220
71501,ASCENCION DE GUARAYOS,otras infecciones,ira sin neumonia,2008-01-01,82,56,102,113,8,10,0,1,29,31,10,7,231,218,449
50802,ATOCHA,otras infecciones,ira sin neumonia,2008-01-01,50,53,102,91,49,39,51,57,253,201,29,25,534,466,1000
20503,AUCAPATA,otras infecciones,ira sin neumonia,2008-01-01,4,3,13,10,1,3,4,2,5,8,4,0,31,26,57
20502,AYATA,otras infecciones,ira sin neumonia,2008-01-01,15,11,34,21,10,8,2,3,16,24,2,3,79,70,149
21303,AYO AYO,otras infecciones,ira sin neumonia,2008-01-01,8,7,9,12,4,7,4,12,17,24,2,3,44,65,109
30301,AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,ira sin neumonia,2008-01-01,43,56,103,97,15,7,29,30,41,66,11,11,242,267,509
10201,AZURDUY,otras infecciones,ira sin neumonia,2008-01-01,29,22,102,124,5,6,10,12,33,122,8,20,187,306,493
21203,BATALLAS,otras infecciones,ira sin neumonia,2008-01-01,16,7,15,17,2,6,4,3,14,23,9,4,60,60,120
