codigo_municipio,municipio,grupo,variable,mes,número de eventos,número de afectados,número de fallecidos,total
21501,IXIAMAS,eventos - notificacion inmediata parte ii,inundacion,2015-01-01,1.0,35.0,0.0,36.0
40101,ORURO,eventos - notificacion inmediata parte ii,inundacion,2015-01-01,30.0,20.0,0.0,50.0
10101,SUCRE,eventos - notificacion inmediata parte ii,inundacion,2015-01-01,1.0,3.0,0.0,4.0
90101,COBIJA,eventos - notificacion inmediata parte ii,inundacion,2015-02-01,1.0,1609.0,0.0,1610.0
80301,REYES,eventos - notificacion inmediata parte ii,inundacion,2015-02-01,1.0,236.0,0.0,237.0
80201,RIBERALTA,eventos - notificacion inmediata parte ii,inundacion,2015-02-01,2.0,19.0,0.0,21.0
80302,SAN BORJA,eventos - notificacion inmediata parte ii,inundacion,2015-02-01,6.0,1210.0,0.0,1216.0
80401,SANTA ANA,eventos - notificacion inmediata parte ii,inundacion,2015-02-01,2.0,45.0,0.0,47.0
80303,SANTA ROSA,eventos - notificacion inmediata parte ii,inundacion,2015-02-01,1.0,93.0,0.0,94.0
80601,LORETO,eventos - notificacion inmediata parte ii,inundacion,2015-03-01,2.0,14.0,0.0,16.0
80302,SAN BORJA,eventos - notificacion inmediata parte ii,inundacion,2015-03-01,2.0,756.0,0.0,758.0
70404,SAN JUAN DE YAPACANI,eventos - notificacion inmediata parte ii,inundacion,2015-06-01,1.0,64.0,0.0,65.0
71005,SAN PEDRO,eventos - notificacion inmediata parte ii,inundacion,2015-07-01,3.0,208.0,0.0,211.0
70403,YAPACANI,eventos - notificacion inmediata parte ii,inundacion,2015-07-01,55.0,190.0,0.0,245.0
10304,ICLA,eventos - notificacion inmediata parte ii,inundacion,2015-11-01,5.0,19.0,0.0,24.0
10101,SUCRE,eventos - notificacion inmediata parte ii,inundacion,2015-12-01,1.0,0.0,0.0,1.0
