codigo_municipio,municipio,grupo,variable,mes,Total-H,Total-M,TOTAL-H1,TOTAL-M1,TOTAL
51302,ACACIO,estado nutricional,clasificacion d,2004-01-01,42,80,42,80,122
20201,ACHACACHI,estado nutricional,clasificacion d,2004-01-01,122,144,122,144,266
20104,ACHOCALLA,estado nutricional,clasificacion d,2004-01-01,9,23,9,23,32
30201,AIQUILE,estado nutricional,clasificacion d,2004-01-01,45,90,45,90,135
31303,ALALAY,estado nutricional,clasificacion d,2004-01-01,11,5,11,5,16
10404,ALCALA,estado nutricional,clasificacion d,2004-01-01,32,75,32,75,107
20202,ANCORAIMES,estado nutricional,clasificacion d,2004-01-01,77,135,77,135,212
41201,ANDAMARCA,estado nutricional,clasificacion d,2004-01-01,8,13,8,13,21
40603,ANTEQUERA,estado nutricional,clasificacion d,2004-01-01,5,7,5,7,12
30402,ANZALDO,estado nutricional,clasificacion d,2004-01-01,7,8,7,8,15
20701,APOLO,estado nutricional,clasificacion d,2004-01-01,31,27,31,27,58
51301,ARAMPAMPA,estado nutricional,clasificacion d,2004-01-01,36,56,36,56,92
30501,ARANI,estado nutricional,clasificacion d,2004-01-01,21,18,21,18,39
30403,ARBIETO,estado nutricional,clasificacion d,2004-01-01,16,13,16,13,29
30601,ARQUE,estado nutricional,clasificacion d,2004-01-01,32,37,32,37,69
50802,ATOCHA,estado nutricional,clasificacion d,2004-01-01,32,128,32,128,160
20503,AUCAPATA,estado nutricional,clasificacion d,2004-01-01,11,11,11,11,22
20502,AYATA,estado nutricional,clasificacion d,2004-01-01,22,23,22,23,45
21303,AYO AYO,estado nutricional,clasificacion d,2004-01-01,14,8,14,8,22
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,clasificacion d,2004-01-01,89,91,89,91,180
10201,AZURDUY,estado nutricional,clasificacion d,2004-01-01,139,258,139,258,397
21203,BATALLAS,estado nutricional,clasificacion d,2004-01-01,17,20,17,20,37
80802,BAURES,estado nutricional,clasificacion d,2004-01-01,7,13,7,13,20
41202,BELEN DE ANDAMARCA,estado nutricional,clasificacion d,2004-01-01,4,6,4,6,10
50104,BELEN DE URMIRI,estado nutricional,clasificacion d,2004-01-01,1,1,1,1,2
90104,BELLA FLOR,estado nutricional,clasificacion d,2004-01-01,7,18,7,18,25
60202,BERMEJO,estado nutricional,clasificacion d,2004-01-01,25,8,25,8,33
50301,BETANZOS,estado nutricional,clasificacion d,2004-01-01,152,260,152,260,412
31501,BOLIVAR,estado nutricional,clasificacion d,2004-01-01,71,82,71,82,153
90103,BOLPEBRA,estado nutricional,clasificacion d,2004-01-01,0,1,0,1,1
70707,BOYUIBE,estado nutricional,clasificacion d,2004-01-01,7,3,7,3,10
70401,BUENA VISTA,estado nutricional,clasificacion d,2004-01-01,0,2,0,2,2
70703,CABEZAS,estado nutricional,clasificacion d,2004-01-01,57,46,57,46,103
20905,CAIROMA,estado nutricional,clasificacion d,2004-01-01,32,31,32,31,63
51102,"CAIZA ""D""",estado nutricional,clasificacion d,2004-01-01,34,42,34,42,76
21003,CAJUATA,estado nutricional,clasificacion d,2004-01-01,35,34,35,34,69
20303,CALACOTO,estado nutricional,clasificacion d,2004-01-01,22,11,22,11,33
21304,CALAMARCA,estado nutricional,clasificacion d,2004-01-01,61,51,61,51,112
10701,CAMARGO,estado nutricional,clasificacion d,2004-01-01,109,147,109,147,256
10901,CAMATAQUI (C. VILLA ABECIA),estado nutricional,clasificacion d,2004-01-01,16,22,16,22,38
70706,CAMIRI,estado nutricional,clasificacion d,2004-01-01,144,102,144,102,246
30701,CAPINOTA,estado nutricional,clasificacion d,2004-01-01,17,31,17,31,48
20302,CAQUIAVIRI,estado nutricional,clasificacion d,2004-01-01,36,28,36,28,64
40102,CARACOLLO,estado nutricional,clasificacion d,2004-01-01,44,43,44,43,87
22001,CARANAVI,estado nutricional,clasificacion d,2004-01-01,161,153,161,153,314
41503,CARANGAS,estado nutricional,clasificacion d,2004-01-01,1,1,1,1,2
60302,CARAPARI,estado nutricional,clasificacion d,2004-01-01,29,39,29,39,68
50702,CARIPUYO,estado nutricional,clasificacion d,2004-01-01,73,123,73,123,196
21902,CATACORA,estado nutricional,clasificacion d,2004-01-01,8,13,8,13,21
21803,CHACARILLA,estado nutricional,clasificacion d,2004-01-01,5,7,5,7,12
40201,CHALLAPATA,estado nutricional,clasificacion d,2004-01-01,44,127,44,127,171
50302,CHAQUI,estado nutricional,clasificacion d,2004-01-01,31,39,31,39,70
70702,CHARAGUA,estado nutricional,clasificacion d,2004-01-01,100,104,100,104,204
20305,CHARAÑA,estado nutricional,clasificacion d,2004-01-01,6,8,6,8,14
50202,CHAYANTA,estado nutricional,clasificacion d,2004-01-01,73,81,73,81,154
31204,CHIMORE,estado nutricional,clasificacion d,2004-01-01,35,41,35,41,76
40903,CHIPAYA,estado nutricional,clasificacion d,2004-01-01,2,1,2,1,3
21101,CHULUMANI (V. DE LA LIBERTAD),estado nutricional,clasificacion d,2004-01-01,3,7,3,7,10
20501,CHUMA,estado nutricional,clasificacion d,2004-01-01,20,40,20,40,60
30801,CLIZA,estado nutricional,clasificacion d,2004-01-01,23,22,23,22,45
90101,COBIJA,estado nutricional,clasificacion d,2004-01-01,109,97,109,97,206
30101,COCHABAMBA,estado nutricional,clasificacion d,2004-01-01,498,392,498,392,890
40902,COIPASA,estado nutricional,clasificacion d,2004-01-01,2,5,2,5,7
30905,COLCAPIRHUA,estado nutricional,clasificacion d,2004-01-01,43,32,43,32,75
50901,"COLCHA ""K""",estado nutricional,clasificacion d,2004-01-01,24,30,24,30,54
21307,COLLANA,estado nutricional,clasificacion d,2004-01-01,3,8,3,8,11
31002,COLOMI,estado nutricional,clasificacion d,2004-01-01,42,52,42,52,94
50401,COLQUECHACA,estado nutricional,clasificacion d,2004-01-01,169,116,169,116,285
21306,COLQUENCHA,estado nutricional,clasificacion d,2004-01-01,29,11,29,11,40
21004,COLQUIRI,estado nutricional,clasificacion d,2004-01-01,90,80,90,80,170
20304,COMANCHE,estado nutricional,clasificacion d,2004-01-01,10,15,10,15,25
71301,COMARAPA,estado nutricional,clasificacion d,2004-01-01,68,45,68,45,113
20605,COMBAYA,estado nutricional,clasificacion d,2004-01-01,7,9,7,9,16
71101,CONCEPCION,estado nutricional,clasificacion d,2004-01-01,37,16,37,16,53
21701,COPACABANA,estado nutricional,clasificacion d,2004-01-01,19,19,19,19,38
21402,CORIPATA,estado nutricional,clasificacion d,2004-01-01,5,0,5,0,5
20301,CORO CORO,estado nutricional,clasificacion d,2004-01-01,23,25,23,25,48
21401,COROICO,estado nutricional,clasificacion d,2004-01-01,18,11,18,11,29
40301,CORQUE,estado nutricional,clasificacion d,2004-01-01,22,13,22,13,35
50601,COTAGAITA,estado nutricional,clasificacion d,2004-01-01,140,196,140,196,336
70102,COTOCA,estado nutricional,clasificacion d,2004-01-01,62,29,62,29,91
31405,CUCHUMUELA (V. G. VILLARROEL),estado nutricional,clasificacion d,2004-01-01,4,9,4,9,13
70704,CUEVO,estado nutricional,clasificacion d,2004-01-01,9,10,9,10,19
10902,CULPINA,estado nutricional,clasificacion d,2004-01-01,158,180,158,180,338
40401,CURAHUARA DE CARANGAS,estado nutricional,clasificacion d,2004-01-01,12,6,12,6,18
21602,CURVA,estado nutricional,clasificacion d,2004-01-01,13,25,13,25,38
20804,DESAGUADERO,estado nutricional,clasificacion d,2004-01-01,13,13,13,13,26
20105,EL ALTO,estado nutricional,clasificacion d,2004-01-01,1606,951,1606,951,2557
40103,EL CHORO,estado nutricional,clasificacion d,2004-01-01,11,10,11,10,21
71503,EL PUENTE(STC),estado nutricional,clasificacion d,2004-01-01,75,55,75,55,130
60502,EL PUENTE(TJA),estado nutricional,clasificacion d,2004-01-01,54,84,54,84,138
70105,EL TORNO,estado nutricional,clasificacion d,2004-01-01,70,94,70,94,164
10405,EL VILLAR,estado nutricional,clasificacion d,2004-01-01,47,134,47,134,181
60601,ENTRE RIOS,estado nutricional,clasificacion d,2004-01-01,45,71,45,71,116
41101,EUCALIPTUS,estado nutricional,clasificacion d,2004-01-01,16,13,16,13,29
90503,EUREKA (SANTOS MERCADO),estado nutricional,clasificacion d,2004-01-01,1,0,1,0,1
80402,EXALTACION,estado nutricional,clasificacion d,2004-01-01,11,14,11,14,25
90203,FILADELFIA,estado nutricional,clasificacion d,2004-01-01,1,2,1,2,3
71002,GENERAL SAAVEDRA,estado nutricional,clasificacion d,2004-01-01,128,175,128,175,303
21601,GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,clasificacion d,2004-01-01,16,38,16,38,54
20602,GUANAY,estado nutricional,clasificacion d,2004-01-01,136,127,136,127,263
20802,GUAQUI,estado nutricional,clasificacion d,2004-01-01,12,7,12,7,19
80202,GUAYARAMERIN,estado nutricional,clasificacion d,2004-01-01,126,107,126,107,233
70705,GUTIERREZ,estado nutricional,clasificacion d,2004-01-01,88,176,88,176,264
10502,HUACARETA,estado nutricional,clasificacion d,2004-01-01,55,85,55,85,140
11002,HUACAYA (VILLA DE HUACAYA),estado nutricional,clasificacion d,2004-01-01,21,29,21,29,50
40501,HUACHACALLA,estado nutricional,clasificacion d,2004-01-01,4,4,4,4,8
40701,HUANUNI,estado nutricional,clasificacion d,2004-01-01,72,60,72,60,132
80803,HUARACAJE,estado nutricional,clasificacion d,2004-01-01,11,5,11,5,16
41601,HUAYLLAMARCA,estado nutricional,clasificacion d,2004-01-01,4,3,4,3,7
21005,ICHOCA,estado nutricional,clasificacion d,2004-01-01,16,32,16,32,48
10304,ICLA,estado nutricional,clasificacion d,2004-01-01,89,202,89,202,291
10703,INCAHUASI,estado nutricional,clasificacion d,2004-01-01,210,225,210,225,435
