codigo_municipio,municipio,grupo,variable,mes,menores a 1 año,de 1 a 4 años,de 5 a 14 años,de 15 a 59 años,de 60 y más años,total
60202,BERMEJO,sospecha diagnostica,hantavirus,2001-02-01,0.0,0.0,0.0,1.0,0.0,1.0
60202,BERMEJO,sospecha diagnostica,hantavirus,2001-05-01,0.0,0.0,0.0,1.0,0.0,1.0
60202,BERMEJO,sospecha diagnostica,hantavirus,2001-09-01,0.0,0.0,0.0,1.0,0.0,1.0
60202,BERMEJO,sospecha diagnostica,hantavirus,2001-11-01,0.0,0.0,0.0,1.0,0.0,1.0
60202,BERMEJO,sospecha diagnostica,hantavirus,2001-12-01,0.0,0.0,0.0,1.0,0.0,1.0
60202,BERMEJO,sospecha diagnostica,hantavirus,2002-01-01,0.0,0.0,0.0,1.0,0.0,1.0
60101,TARIJA,sospecha diagnostica,hantavirus,2002-01-01,0.0,0.0,0.0,1.0,0.0,1.0
60202,BERMEJO,sospecha diagnostica,hantavirus,2002-02-01,0.0,0.0,0.0,2.0,0.0,2.0
60101,TARIJA,sospecha diagnostica,hantavirus,2002-02-01,0.0,0.0,0.0,1.0,0.0,1.0
60202,BERMEJO,sospecha diagnostica,hantavirus,2002-04-01,0.0,0.0,0.0,1.0,0.0,1.0
60202,BERMEJO,sospecha diagnostica,hantavirus,2002-05-01,0.0,0.0,0.0,2.0,0.0,2.0
60101,TARIJA,sospecha diagnostica,hantavirus,2002-05-01,0.0,0.0,0.0,1.0,0.0,1.0
60202,BERMEJO,sospecha diagnostica,hantavirus,2002-06-01,0.0,0.0,0.0,1.0,0.0,1.0
60302,CARAPARI,sospecha diagnostica,hantavirus,2002-06-01,0.0,0.0,0.0,1.0,0.0,1.0
60101,TARIJA,sospecha diagnostica,hantavirus,2002-07-01,0.0,0.0,0.0,1.0,0.0,1.0
60301,YACUIBA,sospecha diagnostica,hantavirus,2002-09-01,0.0,0.0,0.0,0.0,1.0,1.0
60202,BERMEJO,sospecha diagnostica,hantavirus,2003-01-01,0.0,0.0,0.0,1.0,0.0,1.0
60302,CARAPARI,sospecha diagnostica,hantavirus,2003-01-01,0.0,0.0,0.0,0.0,1.0,1.0
60202,BERMEJO,sospecha diagnostica,hantavirus,2003-03-01,0.0,0.0,2.0,4.0,0.0,6.0
60202,BERMEJO,sospecha diagnostica,hantavirus,2003-04-01,0.0,0.0,0.0,6.0,0.0,6.0
60202,BERMEJO,sospecha diagnostica,hantavirus,2003-06-01,0.0,0.0,0.0,2.0,0.0,2.0
60202,BERMEJO,sospecha diagnostica,hantavirus,2003-08-01,0.0,0.0,1.0,3.0,0.0,4.0
60202,BERMEJO,sospecha diagnostica,hantavirus,2003-10-01,0.0,0.0,0.0,3.0,0.0,3.0
60202,BERMEJO,sospecha diagnostica,hantavirus,2003-11-01,0.0,0.0,0.0,1.0,0.0,1.0
60202,BERMEJO,sospecha diagnostica,hantavirus,2003-12-01,0.0,0.0,0.0,2.0,0.0,2.0
