codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-4-anos_masculino,1-a-4-anos-1_femenino,5-a-9-anos_masculino,5-a-9-anos-1_femenino,10-a-20-anos_masculino,10-a-20-anos-1_femenino,21-a-59-anos_masculino,21-a-59-anos-1_femenino,60-y-mas_masculino,60-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
20101,LA PAZ,tuberculosis y lepra,rafa (leves y moderadas),2010-01-01,0,0,0,0,0,0,0,0,10,2,1,1,11,3,14
71001,MONTERO,tuberculosis y lepra,rafa (leves y moderadas),2010-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
80501,SAN IGNACIO,tuberculosis y lepra,rafa (leves y moderadas),2010-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
70501,SAN JOSE DE CHIQUITOS,tuberculosis y lepra,rafa (leves y moderadas),2010-01-01,0,0,0,0,0,0,2,0,0,0,1,0,3,0,3
30902,SIPE SIPE,tuberculosis y lepra,rafa (leves y moderadas),2010-01-01,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
60101,TARIJA,tuberculosis y lepra,rafa (leves y moderadas),2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31201,TOTORA(CBBA),tuberculosis y lepra,rafa (leves y moderadas),2010-01-01,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2
10102,YOTALA,tuberculosis y lepra,rafa (leves y moderadas),2010-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
20301,CORO CORO,tuberculosis y lepra,rafa (leves y moderadas),2010-02-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
71002,GENERAL SAAVEDRA,tuberculosis y lepra,rafa (leves y moderadas),2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20101,LA PAZ,tuberculosis y lepra,rafa (leves y moderadas),2010-02-01,0,0,0,0,0,0,1,6,4,4,1,0,6,10,16
21202,LAJA,tuberculosis y lepra,rafa (leves y moderadas),2010-02-01,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
21104,PALOS BLANCOS,tuberculosis y lepra,rafa (leves y moderadas),2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
60501,SAN LORENZO(TJA),tuberculosis y lepra,rafa (leves y moderadas),2010-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
60101,TARIJA,tuberculosis y lepra,rafa (leves y moderadas),2010-02-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
30502,VACAS,tuberculosis y lepra,rafa (leves y moderadas),2010-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
60202,BERMEJO,tuberculosis y lepra,rafa (leves y moderadas),2010-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
21402,CORIPATA,tuberculosis y lepra,rafa (leves y moderadas),2010-03-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
20105,EL ALTO,tuberculosis y lepra,rafa (leves y moderadas),2010-03-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
20101,LA PAZ,tuberculosis y lepra,rafa (leves y moderadas),2010-03-01,0,0,0,0,0,0,3,7,2,11,3,1,8,19,27
70101,SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (leves y moderadas),2010-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
60101,TARIJA,tuberculosis y lepra,rafa (leves y moderadas),2010-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
50801,TUPIZA,tuberculosis y lepra,rafa (leves y moderadas),2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21103,YANACACHI,tuberculosis y lepra,rafa (leves y moderadas),2010-03-01,0,0,0,1,0,0,0,0,1,1,0,0,1,2,3
60202,BERMEJO,tuberculosis y lepra,rafa (leves y moderadas),2010-04-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
21101,CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,rafa (leves y moderadas),2010-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
71301,COMARAPA,tuberculosis y lepra,rafa (leves y moderadas),2010-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21601,GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,rafa (leves y moderadas),2010-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20806,JESUS DE MACHACA,tuberculosis y lepra,rafa (leves y moderadas),2010-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
20101,LA PAZ,tuberculosis y lepra,rafa (leves y moderadas),2010-04-01,0,0,0,0,0,0,0,3,7,9,1,0,8,12,20
50101,POTOSI,tuberculosis y lepra,rafa (leves y moderadas),2010-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31001,SACABA,tuberculosis y lepra,rafa (leves y moderadas),2010-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,rafa (leves y moderadas),2010-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
30502,VACAS,tuberculosis y lepra,rafa (leves y moderadas),2010-04-01,0,0,0,0,0,0,0,1,1,0,0,1,1,2,3
30101,COCHABAMBA,tuberculosis y lepra,rafa (leves y moderadas),2010-05-01,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
