codigo_municipio,municipio,grupo,variable,mes,Cantidad,TOTAL-M
20201,ACHACACHI,intoxicaciones,plaguicidas,2004-01-01,4,4
30201,AIQUILE,intoxicaciones,plaguicidas,2004-01-01,3,3
21303,AYO AYO,intoxicaciones,plaguicidas,2004-01-01,2,2
21203,BATALLAS,intoxicaciones,plaguicidas,2004-01-01,3,3
50301,BETANZOS,intoxicaciones,plaguicidas,2004-01-01,2,2
10701,CAMARGO,intoxicaciones,plaguicidas,2004-01-01,2,2
22001,CARANAVI,intoxicaciones,plaguicidas,2004-01-01,2,2
40201,CHALLAPATA,intoxicaciones,plaguicidas,2004-01-01,1,1
30101,COCHABAMBA,intoxicaciones,plaguicidas,2004-01-01,17,17
31002,COLOMI,intoxicaciones,plaguicidas,2004-01-01,1,1
71301,COMARAPA,intoxicaciones,plaguicidas,2004-01-01,1,1
20105,EL ALTO,intoxicaciones,plaguicidas,2004-01-01,27,27
60502,EL PUENTE(TJA),intoxicaciones,plaguicidas,2004-01-01,1,1
70105,EL TORNO,intoxicaciones,plaguicidas,2004-01-01,2,2
41101,EUCALIPTUS,intoxicaciones,plaguicidas,2004-01-01,2,2
20802,GUAQUI,intoxicaciones,plaguicidas,2004-01-01,1,1
40701,HUANUNI,intoxicaciones,plaguicidas,2004-01-01,1,1
21105,LA ASUNTA,intoxicaciones,plaguicidas,2004-01-01,1,1
20101,LA PAZ,intoxicaciones,plaguicidas,2004-01-01,31,31
21202,LAJA,intoxicaciones,plaguicidas,2004-01-01,1,1
50203,LLALLAGUA,intoxicaciones,plaguicidas,2004-01-01,1,1
70903,MAIRANA,intoxicaciones,plaguicidas,2004-01-01,1,1
20402,MOCOMOCO,intoxicaciones,plaguicidas,2004-01-01,3,3
10501,MONTEAGUDO,intoxicaciones,plaguicidas,2004-01-01,1,1
40101,ORURO,intoxicaciones,plaguicidas,2004-01-01,9,9
10401,PADILLA,intoxicaciones,plaguicidas,2004-01-01,2,2
70502,PAILON,intoxicaciones,plaguicidas,2004-01-01,1,1
70902,PAMPA GRANDE,intoxicaciones,plaguicidas,2004-01-01,1,1
21305,PATACAMAYA,intoxicaciones,plaguicidas,2004-01-01,1,1
31203,POCONA,intoxicaciones,plaguicidas,2004-01-01,1,1
31202,POJO (CBBA),intoxicaciones,plaguicidas,2004-01-01,2,2
50101,POTOSI,intoxicaciones,plaguicidas,2004-01-01,1,1
21201,PUCARANI,intoxicaciones,plaguicidas,2004-01-01,1,1
31205,PUERTO VILLARROEL,intoxicaciones,plaguicidas,2004-01-01,2,2
31401,PUNATA,intoxicaciones,plaguicidas,2004-01-01,5,5
30901,QUILLACOLLO,intoxicaciones,plaguicidas,2004-01-01,1,1
21002,QUIME,intoxicaciones,plaguicidas,2004-01-01,1,1
