codigo_municipio,municipio,grupo,variable,mes,hombres de 6 meses,mujeres menores a 6 meses,hombres de 6 meses a 1 año,mujeres de 6 meses a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 14 años,mujeres de 10 a 14 años,hombres de 15 a 19 años,mujeres de 15 a 19 años,hombres de 20 a 39 años,mujeres de 20 a 39 años,hombres de 40 a 49 años,mujeres de 40 a 49 años,hombres de 50 a 59 años,mujeres de 50 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,dentro de establecimientos total,fuera de establecimientos total,total
51302,ACACIO,otras infecciones,ira sin neumonia,2018-01-01,4,2,0,6,6,17,2,0,0,1,0,1,1,3,2,0,1,1,27,28,43,59,102
20201,ACHACACHI,otras infecciones,ira sin neumonia,2018-01-01,10,14,14,9,38,31,10,5,5,6,7,9,17,17,3,13,8,8,72,63,184,175,359
20104,ACHOCALLA,otras infecciones,ira sin neumonia,2018-01-01,12,9,17,6,31,36,4,3,0,6,3,1,9,30,2,4,2,2,27,19,107,116,223
30201,AIQUILE,otras infecciones,ira sin neumonia,2018-01-01,19,16,24,18,118,103,9,17,10,12,9,4,12,20,7,7,4,7,56,73,268,277,545
31303,ALALAY,otras infecciones,ira sin neumonia,2018-01-01,1,3,3,1,6,5,0,0,0,1,0,1,1,4,0,0,0,1,16,20,27,36,63
10404,ALCALA,otras infecciones,ira sin neumonia,2018-01-01,8,3,7,3,40,37,10,10,5,2,4,8,9,28,2,3,1,5,8,10,94,109,203
22002,ALTO BENI,otras infecciones,ira sin neumonia,2018-01-01,14,6,10,6,41,35,3,8,4,2,4,4,11,25,4,4,1,1,76,33,168,124,292
20202,ANCORAIMES,otras infecciones,ira sin neumonia,2018-01-01,2,3,5,7,21,18,1,2,0,1,0,1,4,10,4,3,0,3,33,30,70,78,148
41201,ANDAMARCA,otras infecciones,ira sin neumonia,2018-01-01,6,5,7,9,25,19,1,8,3,4,0,10,17,8,3,5,2,1,26,32,90,101,191
40603,ANTEQUERA,otras infecciones,ira sin neumonia,2018-01-01,0,1,3,2,6,8,3,3,2,6,0,0,5,1,2,0,1,0,7,8,29,29,58
30402,ANZALDO,otras infecciones,ira sin neumonia,2018-01-01,2,7,10,6,21,16,2,13,5,12,5,1,14,18,7,5,3,0,28,34,97,112,209
20701,APOLO,otras infecciones,ira sin neumonia,2018-01-01,10,19,17,22,78,75,4,7,3,3,6,8,10,28,5,6,3,9,56,63,192,240,432
51301,ARAMPAMPA,otras infecciones,ira sin neumonia,2018-01-01,1,3,1,5,8,6,1,0,2,0,0,1,7,7,2,0,0,1,12,17,34,40,74
30501,ARANI,otras infecciones,ira sin neumonia,2018-01-01,14,11,10,12,32,26,2,3,1,3,1,1,2,8,2,1,0,2,14,19,78,86,164
30403,ARBIETO,otras infecciones,ira sin neumonia,2018-01-01,23,24,31,31,93,110,13,10,3,1,3,13,12,35,1,1,5,2,42,66,226,293,519
