codigo_municipio,municipio,grupo,variable,mes,Nro.,Nro. Afectados,Nro. Fallecidos,TOTAL
90102,PORVENIR,registro de eventos de notificacion inmediata,incendio,2011-01-01,2.0,6.0,0.0,8.0
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,incendio,2011-01-01,0.0,0.0,0.0,0.0
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,incendio,2011-02-01,0.0,0.0,0.0,0.0
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,incendio,2011-03-01,0.0,0.0,0.0,0.0
70502,PAILON,registro de eventos de notificacion inmediata,incendio,2011-04-01,0.0,2.0,0.0,2.0
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,incendio,2011-04-01,0.0,0.0,0.0,0.0
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,incendio,2011-05-01,0.0,0.0,0.0,0.0
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,incendio,2011-06-01,0.0,0.0,0.0,0.0
20403,PUERTO CARABUCO,registro de eventos de notificacion inmediata,incendio,2011-07-01,1.0,1.0,0.0,2.0
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,incendio,2011-07-01,0.0,0.0,0.0,0.0
71501,ASCENCION DE GUARAYOS,registro de eventos de notificacion inmediata,incendio,2011-08-01,1.0,6.0,0.0,7.0
70603,COLPA BELGICA,registro de eventos de notificacion inmediata,incendio,2011-08-01,6.0,13.0,0.0,19.0
71503,EL PUENTE(STC),registro de eventos de notificacion inmediata,incendio,2011-08-01,1.0,192.0,1.0,194.0
70701,LAGUNILLAS,registro de eventos de notificacion inmediata,incendio,2011-08-01,1.0,1059.0,0.0,1060.0
60201,PADCAYA,registro de eventos de notificacion inmediata,incendio,2011-08-01,2.0,11.0,0.0,13.0
70103,PORONGO,registro de eventos de notificacion inmediata,incendio,2011-08-01,7.0,0.0,0.0,7.0
70601,PORTACHUELO,registro de eventos de notificacion inmediata,incendio,2011-08-01,5.0,0.0,0.0,5.0
90102,PORVENIR,registro de eventos de notificacion inmediata,incendio,2011-08-01,1.0,0.0,0.0,1.0
71104,SAN JULIAN,registro de eventos de notificacion inmediata,incendio,2011-08-01,2.0,6.0,0.0,8.0
70302,SAN MIGUEL DE VELASCO,registro de eventos de notificacion inmediata,incendio,2011-08-01,1.0,4.0,0.0,5.0
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,incendio,2011-08-01,0.0,0.0,0.0,0.0
70602,SANTA ROSA DEL SARA,registro de eventos de notificacion inmediata,incendio,2011-08-01,21.0,57.0,0.0,78.0
11001,VILLA VACA GUZMAN (MUYUPAMPA),registro de eventos de notificacion inmediata,incendio,2011-08-01,1.0,11.0,0.0,12.0
70201,WARNES,registro de eventos de notificacion inmediata,incendio,2011-08-01,3.0,5.0,0.0,8.0
70706,CAMIRI,registro de eventos de notificacion inmediata,incendio,2011-09-01,1.0,0.0,0.0,1.0
71503,EL PUENTE(STC),registro de eventos de notificacion inmediata,incendio,2011-09-01,1.0,75.0,0.0,76.0
70103,PORONGO,registro de eventos de notificacion inmediata,incendio,2011-09-01,5.0,0.0,0.0,5.0
70601,PORTACHUELO,registro de eventos de notificacion inmediata,incendio,2011-09-01,7.0,10.0,0.0,17.0
80602,SAN ANDRES,registro de eventos de notificacion inmediata,incendio,2011-09-01,1.0,8.0,0.0,9.0
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,incendio,2011-09-01,0.0,0.0,0.0,0.0
70602,SANTA ROSA DEL SARA,registro de eventos de notificacion inmediata,incendio,2011-09-01,8.0,57.0,0.0,65.0
10202,TARVITA,registro de eventos de notificacion inmediata,incendio,2011-09-01,1.0,0.0,0.0,1.0
70802,TRIGAL,registro de eventos de notificacion inmediata,incendio,2011-09-01,1.0,7.0,0.0,8.0
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,incendio,2011-10-01,0.0,0.0,0.0,0.0
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,incendio,2011-11-01,0.0,0.0,0.0,0.0
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,incendio,2011-12-01,0.0,0.0,0.0,0.0
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,incendio,2012-01-01,0.0,0.0,0.0,0.0
71501,ASCENCION DE GUARAYOS,registro de eventos de notificacion inmediata,incendio,2012-02-01,4.0,25.0,0.0,29.0
80304,RURRENABAQUE,registro de eventos de notificacion inmediata,incendio,2012-02-01,2.0,0.0,0.0,2.0
20606,TIPUANI,registro de eventos de notificacion inmediata,incendio,2012-06-01,1.0,79.0,0.0,80.0
80602,SAN ANDRES,registro de eventos de notificacion inmediata,incendio,2012-07-01,1.0,0.0,0.0,1.0
60201,PADCAYA,registro de eventos de notificacion inmediata,incendio,2012-08-01,1.0,0.0,0.0,1.0
70805,PUCARA,registro de eventos de notificacion inmediata,incendio,2012-08-01,1.0,2.0,0.0,3.0
71503,EL PUENTE(STC),registro de eventos de notificacion inmediata,incendio,2012-09-01,1.0,10.0,0.0,11.0
80102,SAN JAVIER(BNI),registro de eventos de notificacion inmediata,incendio,2012-09-01,1.0,0.0,0.0,1.0
10401,PADILLA,registro de eventos de notificacion inmediata,incendio,2012-10-01,1.0,0.0,0.0,1.0
70804,POSTRER VALLE,registro de eventos de notificacion inmediata,incendio,2012-10-01,1.0,2.0,0.0,3.0
50502,TORO TORO,registro de eventos de notificacion inmediata,incendio,2012-10-01,1.0,8.0,0.0,9.0
70105,EL TORNO,registro de eventos de notificacion inmediata,incendio,2013-01-01,1.0,0.0,0.0,1.0
90103,BOLPEBRA,registro de eventos de notificacion inmediata,incendio,2013-02-01,1.0,6.0,0.0,7.0
40301,CORQUE,registro de eventos de notificacion inmediata,incendio,2013-02-01,1.0,0.0,0.0,1.0
80802,BAURES,registro de eventos de notificacion inmediata,incendio,2013-04-01,1.0,5.0,0.0,6.0
71501,ASCENCION DE GUARAYOS,registro de eventos de notificacion inmediata,incendio,2013-06-01,0.0,5.0,0.0,5.0
71503,EL PUENTE(STC),registro de eventos de notificacion inmediata,incendio,2013-06-01,1.0,6.0,1.0,8.0
80201,RIBERALTA,registro de eventos de notificacion inmediata,incendio,2013-07-01,1.0,7.0,0.0,8.0
60202,BERMEJO,registro de eventos de notificacion inmediata,incendio,2013-08-01,1.0,0.0,0.0,1.0
40301,CORQUE,registro de eventos de notificacion inmediata,incendio,2013-08-01,0.0,0.0,1.0,1.0
70503,ROBORE,registro de eventos de notificacion inmediata,incendio,2013-08-01,1.0,5.0,0.0,6.0
70501,SAN JOSE DE CHIQUITOS,registro de eventos de notificacion inmediata,incendio,2013-08-01,3.0,182.0,0.0,185.0
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,incendio,2013-08-01,1.0,60.0,38.0,99.0
80101,TRINIDAD,registro de eventos de notificacion inmediata,incendio,2013-08-01,1.0,2.0,0.0,3.0
60302,CARAPARI,registro de eventos de notificacion inmediata,incendio,2013-09-01,1.0,0.0,0.0,1.0
10502,HUACARETA,registro de eventos de notificacion inmediata,incendio,2013-09-01,1.0,6.0,0.0,7.0
80301,REYES,registro de eventos de notificacion inmediata,incendio,2013-09-01,1.0,9.0,0.0,10.0
70503,ROBORE,registro de eventos de notificacion inmediata,incendio,2013-09-01,1.0,0.0,0.0,1.0
70301,SAN IGNACIO DE VELASCO,registro de eventos de notificacion inmediata,incendio,2013-09-01,4.0,0.0,0.0,4.0
70501,SAN JOSE DE CHIQUITOS,registro de eventos de notificacion inmediata,incendio,2013-09-01,2.0,181.0,0.0,183.0
80201,RIBERALTA,registro de eventos de notificacion inmediata,incendio,2014-01-01,1.0,6.0,0.0,7.0
71501,ASCENCION DE GUARAYOS,registro de eventos de notificacion inmediata,incendio,2014-03-01,1.0,7.0,0.0,8.0
50502,TORO TORO,registro de eventos de notificacion inmediata,incendio,2014-04-01,1.0,4.0,0.0,5.0
70302,SAN MIGUEL DE VELASCO,registro de eventos de notificacion inmediata,incendio,2014-05-01,1.0,13.0,0.0,14.0
60501,SAN LORENZO(TJA),registro de eventos de notificacion inmediata,incendio,2014-06-01,1.0,0.0,0.0,1.0
22001,CARANAVI,registro de eventos de notificacion inmediata,incendio,2014-07-01,4.0,10.0,0.0,14.0
90302,SAN LORENZO(PND),registro de eventos de notificacion inmediata,incendio,2014-07-01,1.0,5.0,0.0,6.0
10202,TARVITA,registro de eventos de notificacion inmediata,incendio,2014-08-01,1.0,2.0,0.0,3.0
70801,VALLEGRANDE,registro de eventos de notificacion inmediata,incendio,2014-08-01,1.0,0.0,0.0,1.0
70603,COLPA BELGICA,registro de eventos de notificacion inmediata,incendio,2014-10-01,1.0,10.0,0.0,11.0
70801,VALLEGRANDE,registro de eventos de notificacion inmediata,incendio,2014-10-01,1.0,13.0,0.0,14.0
