codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-menor-de-2-anos_masculino,1-a-menor-de-2-anos-1_femenino,2-a-menor-de-5-anos_masculino,2-a-menor-de-5-anos-1_femenino,imc_mujer-embarazada,imc-1_,totales_total-m,totales-1_total-f,totales-2_total
20201,ACHACACHI,estado nutricional,sobrepeso (s),2008-01-01,14,6,7,2,6,12,0,0,27,20,47
30201,AIQUILE,estado nutricional,sobrepeso (s),2008-01-01,0,0,53,68,25,18,0,0,78,86,164
31303,ALALAY,estado nutricional,sobrepeso (s),2008-01-01,0,0,4,0,3,0,0,0,7,0,7
10404,ALCALA,estado nutricional,sobrepeso (s),2008-01-01,5,6,0,2,1,0,0,0,6,8,14
20202,ANCORAIMES,estado nutricional,sobrepeso (s),2008-01-01,6,0,0,0,2,1,0,0,8,1,9
41201,ANDAMARCA,estado nutricional,sobrepeso (s),2008-01-01,6,0,2,3,1,5,1,0,10,8,18
40603,ANTEQUERA,estado nutricional,sobrepeso (s),2008-01-01,0,0,0,0,0,0,12,0,12,0,12
30402,ANZALDO,estado nutricional,sobrepeso (s),2008-01-01,2,0,5,1,1,0,0,0,8,1,9
20701,APOLO,estado nutricional,sobrepeso (s),2008-01-01,12,11,14,9,9,1,0,0,35,21,56
51301,ARAMPAMPA,estado nutricional,sobrepeso (s),2008-01-01,0,3,0,1,0,0,0,0,0,4,4
30501,ARANI,estado nutricional,sobrepeso (s),2008-01-01,6,8,3,2,4,5,0,0,13,15,28
30403,ARBIETO,estado nutricional,sobrepeso (s),2008-01-01,6,6,4,0,1,0,0,0,11,6,17
71501,ASCENCION DE GUARAYOS,estado nutricional,sobrepeso (s),2008-01-01,0,0,9,1,0,0,0,0,9,1,10
50802,ATOCHA,estado nutricional,sobrepeso (s),2008-01-01,12,11,8,5,7,9,17,0,44,25,69
20503,AUCAPATA,estado nutricional,sobrepeso (s),2008-01-01,1,0,0,0,0,6,0,0,1,6,7
20502,AYATA,estado nutricional,sobrepeso (s),2008-01-01,2,0,4,1,2,0,0,0,8,1,9
21303,AYO AYO,estado nutricional,sobrepeso (s),2008-01-01,0,1,2,0,0,0,0,0,2,1,3
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,sobrepeso (s),2008-01-01,4,0,0,2,4,1,0,0,8,3,11
10201,AZURDUY,estado nutricional,sobrepeso (s),2008-01-01,0,0,3,2,1,0,0,0,4,2,6
21203,BATALLAS,estado nutricional,sobrepeso (s),2008-01-01,9,5,3,8,7,5,31,0,50,18,68
80802,BAURES,estado nutricional,sobrepeso (s),2008-01-01,6,3,10,3,3,3,0,0,19,9,28
50104,BELEN DE URMIRI,estado nutricional,sobrepeso (s),2008-01-01,1,0,1,0,0,0,0,0,2,0,2
90104,BELLA FLOR,estado nutricional,sobrepeso (s),2008-01-01,4,3,0,0,1,0,0,0,5,3,8
60202,BERMEJO,estado nutricional,sobrepeso (s),2008-01-01,8,6,0,1,3,4,11,0,22,11,33
50301,BETANZOS,estado nutricional,sobrepeso (s),2008-01-01,14,16,6,5,14,17,8,0,42,38,80
31501,BOLIVAR,estado nutricional,sobrepeso (s),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
90103,BOLPEBRA,estado nutricional,sobrepeso (s),2008-01-01,2,4,0,2,1,2,0,0,3,8,11
70707,BOYUIBE,estado nutricional,sobrepeso (s),2008-01-01,0,0,6,6,2,2,0,0,8,8,16
70401,BUENA VISTA,estado nutricional,sobrepeso (s),2008-01-01,3,4,26,19,15,18,0,0,44,41,85
70703,CABEZAS,estado nutricional,sobrepeso (s),2008-01-01,13,9,24,23,26,8,0,0,63,40,103
20905,CAIROMA,estado nutricional,sobrepeso (s),2008-01-01,2,4,2,1,0,0,0,0,4,5,9
51102,"CAIZA ""D""",estado nutricional,sobrepeso (s),2008-01-01,3,0,0,1,0,0,0,0,3,1,4
21003,CAJUATA,estado nutricional,sobrepeso (s),2008-01-01,27,20,14,7,28,20,14,0,83,47,130
21304,CALAMARCA,estado nutricional,sobrepeso (s),2008-01-01,7,4,0,0,2,1,0,0,9,5,14
10701,CAMARGO,estado nutricional,sobrepeso (s),2008-01-01,10,9,5,1,4,11,0,0,19,21,40
70706,CAMIRI,estado nutricional,sobrepeso (s),2008-01-01,33,18,73,57,29,26,0,0,135,101,236
40102,CARACOLLO,estado nutricional,sobrepeso (s),2008-01-01,6,4,4,3,9,13,1,0,20,20,40
60302,CARAPARI,estado nutricional,sobrepeso (s),2008-01-01,33,18,8,2,1,3,0,0,42,23,65
50702,CARIPUYO,estado nutricional,sobrepeso (s),2008-01-01,6,4,5,9,26,24,0,0,37,37,74
71403,CARMEN RIVERO TORREZ,estado nutricional,sobrepeso (s),2008-01-01,0,0,6,10,3,1,0,0,9,11,20
21803,CHACARILLA,estado nutricional,sobrepeso (s),2008-01-01,4,1,1,0,0,0,0,0,5,1,6
40201,CHALLAPATA,estado nutricional,sobrepeso (s),2008-01-01,30,28,15,19,8,11,43,0,96,58,154
50302,CHAQUI,estado nutricional,sobrepeso (s),2008-01-01,15,7,7,8,17,22,0,0,39,37,76
70702,CHARAGUA,estado nutricional,sobrepeso (s),2008-01-01,23,18,16,10,7,3,0,0,46,31,77
20305,CHARAÑA,estado nutricional,sobrepeso (s),2008-01-01,2,1,0,1,0,0,0,0,2,2,4
50202,CHAYANTA,estado nutricional,sobrepeso (s),2008-01-01,10,8,1,3,14,10,0,0,25,21,46
31204,CHIMORE,estado nutricional,sobrepeso (s),2008-01-01,0,3,5,6,1,3,0,0,6,12,18
21101,CHULUMANI (V. DE LA LIBERTAD),estado nutricional,sobrepeso (s),2008-01-01,6,9,1,0,0,0,0,0,7,9,16
20501,CHUMA,estado nutricional,sobrepeso (s),2008-01-01,10,13,6,10,12,11,2,0,30,34,64
30801,CLIZA,estado nutricional,sobrepeso (s),2008-01-01,31,34,14,5,17,15,0,0,62,54,116
90101,COBIJA,estado nutricional,sobrepeso (s),2008-01-01,17,17,63,50,17,8,0,0,97,75,172
30101,COCHABAMBA,estado nutricional,sobrepeso (s),2008-01-01,210,175,150,114,73,88,0,0,433,377,810
40902,COIPASA,estado nutricional,sobrepeso (s),2008-01-01,0,0,0,3,0,0,0,0,0,3,3
30905,COLCAPIRHUA,estado nutricional,sobrepeso (s),2008-01-01,15,16,5,4,1,1,0,0,21,21,42
50901,"COLCHA ""K""",estado nutricional,sobrepeso (s),2008-01-01,3,1,0,0,0,1,0,0,3,2,5
21307,COLLANA,estado nutricional,sobrepeso (s),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
31002,COLOMI,estado nutricional,sobrepeso (s),2008-01-01,3,3,1,0,0,0,0,0,4,3,7
70603,COLPA BELGICA,estado nutricional,sobrepeso (s),2008-01-01,6,4,3,3,2,2,0,0,11,9,20
50401,COLQUECHACA,estado nutricional,sobrepeso (s),2008-01-01,16,11,5,2,5,4,0,0,26,17,43
21306,COLQUENCHA,estado nutricional,sobrepeso (s),2008-01-01,10,7,2,2,5,1,0,0,17,10,27
21004,COLQUIRI,estado nutricional,sobrepeso (s),2008-01-01,10,9,4,4,6,8,0,0,20,21,41
20304,COMANCHE,estado nutricional,sobrepeso (s),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
21701,COPACABANA,estado nutricional,sobrepeso (s),2008-01-01,1,1,3,0,2,3,0,0,6,4,10
21402,CORIPATA,estado nutricional,sobrepeso (s),2008-01-01,2,4,2,0,0,0,0,0,4,4,8
20301,CORO CORO,estado nutricional,sobrepeso (s),2008-01-01,2,0,0,0,0,0,0,0,2,0,2
21401,COROICO,estado nutricional,sobrepeso (s),2008-01-01,15,10,1,2,13,14,6,0,35,26,61
40301,CORQUE,estado nutricional,sobrepeso (s),2008-01-01,1,0,0,1,0,1,0,0,1,2,3
50601,COTAGAITA,estado nutricional,sobrepeso (s),2008-01-01,3,1,0,1,0,0,0,0,3,2,5
31405,CUCHUMUELA (V. G. VILLARROEL),estado nutricional,sobrepeso (s),2008-01-01,2,1,0,0,0,0,0,0,2,1,3
70704,CUEVO,estado nutricional,sobrepeso (s),2008-01-01,7,8,2,0,2,0,0,0,11,8,19
10902,CULPINA,estado nutricional,sobrepeso (s),2008-01-01,7,9,1,1,0,0,0,0,8,10,18
40401,CURAHUARA DE CARANGAS,estado nutricional,sobrepeso (s),2008-01-01,1,0,2,0,0,0,0,0,3,0,3
21602,CURVA,estado nutricional,sobrepeso (s),2008-01-01,1,3,4,0,2,2,0,0,7,5,12
20804,DESAGUADERO,estado nutricional,sobrepeso (s),2008-01-01,5,7,2,1,0,1,0,0,7,9,16
20105,EL ALTO,estado nutricional,sobrepeso (s),2008-01-01,267,226,141,139,94,100,62,0,564,465,1029
40103,EL CHORO,estado nutricional,sobrepeso (s),2008-01-01,4,4,1,2,7,0,0,0,12,6,18
71503,EL PUENTE(STC),estado nutricional,sobrepeso (s),2008-01-01,0,0,24,8,2,2,0,0,26,10,36
60502,EL PUENTE(TJA),estado nutricional,sobrepeso (s),2008-01-01,3,2,1,1,2,0,0,0,6,3,9
10405,EL VILLAR,estado nutricional,sobrepeso (s),2008-01-01,3,3,2,0,2,1,0,0,7,4,11
60601,ENTRE RIOS,estado nutricional,sobrepeso (s),2008-01-01,19,8,18,21,4,7,0,0,41,36,77
60601,ENTRE RIOS,estado nutricional,sobrepeso (s),2008-01-01,20,6,6,4,1,5,0,0,27,15,42
80402,EXALTACION,estado nutricional,sobrepeso (s),2008-01-01,1,1,9,14,4,8,0,0,14,23,37
71004,FERNANDEZ ALONSO,estado nutricional,sobrepeso (s),2008-01-01,12,8,14,7,5,2,0,0,31,17,48
90203,FILADELFIA,estado nutricional,sobrepeso (s),2008-01-01,1,2,1,5,0,0,0,0,2,7,9
71002,GENERAL SAAVEDRA,estado nutricional,sobrepeso (s),2008-01-01,12,9,10,7,12,10,0,0,34,26,60
21601,GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,sobrepeso (s),2008-01-01,12,19,4,5,13,12,4,0,33,36,69
20802,GUAQUI,estado nutricional,sobrepeso (s),2008-01-01,1,2,2,1,0,2,5,0,8,5,13
80202,GUAYARAMERIN,estado nutricional,sobrepeso (s),2008-01-01,3,3,200,162,83,78,0,0,286,243,529
70705,GUTIERREZ,estado nutricional,sobrepeso (s),2008-01-01,1,0,45,36,10,8,0,0,56,44,100
10502,HUACARETA,estado nutricional,sobrepeso (s),2008-01-01,9,5,1,0,2,4,0,0,12,9,21
11002,HUACAYA (VILLA DE HUACAYA),estado nutricional,sobrepeso (s),2008-01-01,3,3,0,2,0,2,0,0,3,7,10
40701,HUANUNI,estado nutricional,sobrepeso (s),2008-01-01,1,4,0,0,0,0,0,0,1,4,5
80803,HUARACAJE,estado nutricional,sobrepeso (s),2008-01-01,4,6,2,3,11,5,0,0,17,14,31
41601,HUAYLLAMARCA,estado nutricional,sobrepeso (s),2008-01-01,0,0,2,1,1,0,0,0,3,1,4
21005,ICHOCA,estado nutricional,sobrepeso (s),2008-01-01,9,19,4,12,25,20,0,0,38,51,89
10304,ICLA,estado nutricional,sobrepeso (s),2008-01-01,9,19,23,14,59,45,0,0,91,78,169
10703,INCAHUASI,estado nutricional,sobrepeso (s),2008-01-01,1,1,0,0,0,1,0,0,1,2,3
21001,INQUISIVI,estado nutricional,sobrepeso (s),2008-01-01,7,5,4,4,8,12,3,0,22,21,43
21102,IRUPANA (VILLA DE LANZA),estado nutricional,sobrepeso (s),2008-01-01,15,6,3,0,2,5,0,0,20,11,31
21501,IXIAMAS,estado nutricional,sobrepeso (s),2008-01-01,1,3,11,5,0,1,0,0,12,9,21
20806,JESUS DE MACHACA,estado nutricional,sobrepeso (s),2008-01-01,4,6,2,1,4,3,2,0,12,10,22
21105,LA ASUNTA,estado nutricional,sobrepeso (s),2008-01-01,12,2,0,0,0,2,0,0,12,4,16
20101,LA PAZ,estado nutricional,sobrepeso (s),2008-01-01,134,126,45,41,102,83,49,0,330,250,580
70701,LAGUNILLAS,estado nutricional,sobrepeso (s),2008-01-01,9,7,17,17,17,19,0,0,43,43,86
21202,LAJA,estado nutricional,sobrepeso (s),2008-01-01,15,4,5,4,2,1,13,0,35,9,44
10903,LAS CARRERAS,estado nutricional,sobrepeso (s),2008-01-01,3,2,0,0,2,0,0,0,5,2,7
21006,LICOMA PAMPA,estado nutricional,sobrepeso (s),2008-01-01,4,11,2,0,4,7,0,0,10,18,28
