codigo_municipio,municipio,grupo,variable,mes,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
20201,ACHACACHI,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
30601,ARQUE,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
50104,BELEN DE URMIRI,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,2,0,0,0,2,2
60202,BERMEJO,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,4,0,0,1,4,5
22001,CARANAVI,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
40201,CHALLAPATA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,13,0,0,1,13,14
30801,CLIZA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
90101,COBIJA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,2,2,0,0,2,2,4
30101,COCHABAMBA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,1,0,6,10,0,0,7,10,17
50401,COLQUECHACA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
21701,COPACABANA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
21402,CORIPATA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,1,0,0,1,1,2
21401,COROICO,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
50601,COTAGAITA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20105,EL ALTO,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,1,38,60,0,2,38,63,101
80202,GUAYARAMERIN,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,6,0,0,0,6,0,6
20101,LA PAZ,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,3,39,57,0,0,39,60,99
20607,MAPIRI,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,2,0,0,0,2,2
31301,MIZQUE,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
10501,MONTEAGUDO,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
71001,MONTERO,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
70803,MORO MORO,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,5,0,0,0,5,5
50404,OCURI,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,1,0,1,2,0,0,2,2,4
40101,ORURO,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,2,14,0,1,2,15,17
10401,PADILLA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70502,PAILON,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,3,0,0,0,3,3
20102,PALCA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,1,0,0,1,1,2
50403,POCOATA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,3,0,0,0,3,3
10103,POROMA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
50101,POTOSI,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,2,2,0,0,2,2,4
71402,PUERTO QUIJARRO,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,2,10,0,0,2,10,12
71401,PUERTO SUAREZ,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,3,0,0,0,3,0,3
31205,PUERTO VILLARROEL,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
30901,QUILLACOLLO,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,5,0,0,0,5,5
50402,RAVELO,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
31001,SACABA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,3,5,0,0,3,5,8
50701,SACACA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
80602,SAN ANDRES,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
80302,SAN BORJA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,1,0,0,1,1,2
70402,SAN CARLOS,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,0,1,0,1,0,1
80401,SANTA ANA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,1,0,9,0,0,0,10,10
70101,SANTA CRUZ DE LA SIERRA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,8,20,0,0,8,20,28
30702,SANTIVAÑES,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,1,0,0,1,0,0,1,1,2
10101,SUCRE,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,1,6,12,0,0,6,13,19
60101,TARIJA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,4,2,0,0,4,2,6
50102,TINGUIPAYA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,1,0,0,1,1,2
30903,TIQUIPAYA,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,0,2,0,0,0,2,2
80101,TRINIDAD,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,1,1,34,59,0,0,35,60,95
31003,VILLA TUNARI,infec de transmision sexual,ulcera genital,2007-01-01,0,0,0,0,0,0,1,1,0,0,1,1,2
