codigo_municipio,municipio,grupo,variable,mes,número de eventos,número de afectados,número de fallecidos,total
10201,AZURDUY,eventos - notificacion inmediata parte ii,otros de excepcion,2015-01-01,1.0,58.0,0.0,59.0
10801,VILLA SERRANO,eventos - notificacion inmediata parte ii,otros de excepcion,2015-01-01,1.0,5.0,2.0,8.0
90103,BOLPEBRA,eventos - notificacion inmediata parte ii,otros de excepcion,2015-02-01,1.0,0.0,0.0,1.0
30801,CLIZA,eventos - notificacion inmediata parte ii,otros de excepcion,2015-02-01,0.0,3.0,0.0,3.0
80802,BAURES,eventos - notificacion inmediata parte ii,otros de excepcion,2015-03-01,1.0,12.0,0.0,13.0
10202,TARVITA,eventos - notificacion inmediata parte ii,otros de excepcion,2015-03-01,1.0,0.0,0.0,1.0
10304,ICLA,eventos - notificacion inmediata parte ii,otros de excepcion,2015-08-01,0.0,0.0,1.0,1.0
90103,BOLPEBRA,eventos - notificacion inmediata parte ii,otros de excepcion,2015-10-01,1.0,7.0,0.0,8.0
10902,CULPINA,eventos - notificacion inmediata parte ii,otros de excepcion,2015-10-01,1.0,0.0,0.0,1.0
60502,EL PUENTE(TJA),eventos - notificacion inmediata parte ii,otros de excepcion,2015-10-01,0.0,3.0,0.0,3.0
10202,TARVITA,eventos - notificacion inmediata parte ii,otros de excepcion,2015-10-01,1.0,1.0,0.0,2.0
20606,TIPUANI,eventos - notificacion inmediata parte ii,otros de excepcion,2015-11-01,1.0,25.0,0.0,26.0
40402,TURCO,eventos - notificacion inmediata parte ii,otros de excepcion,2015-11-01,0.0,0.0,2.0,2.0
20105,EL ALTO,eventos - notificacion inmediata parte ii,otros de excepcion,2015-12-01,1.0,168.0,0.0,169.0
10702,SAN LUCAS,eventos - notificacion inmediata parte ii,otros de excepcion,2015-12-01,1.0,596.0,0.0,597.0
