codigo_municipio,municipio,grupo,variable,mes,hombres menores a 1 año,mujeres menores a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 14 años,mujeres de 5 a 14 años,hombres de 15 a 59 años,mujeres de 15 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
51302,ACACIO,clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,0,0,3,0,0,0,4,0,2,0,9,0,9
20201,ACHACACHI,clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,1,0,3,0,4,0,22,0,8,0,38,0,38
30201,AIQUILE,clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,0,0,1,0,1,0,3,0,0,0,5,0,5
20202,ANCORAIMES,clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,0,0,0,0,1,0,1,0,1,0,3,0,3
41201,ANDAMARCA,clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,1,0,1,0,1,0,4,0,0,0,7,0,7
40603,ANTEQUERA,clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20701,APOLO,clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,1,0,2,0,0,0,0,0,0,0,3,0,3
30501,ARANI,clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,0,0,51,0,0,0,0,0,0,0,51,0,51
30601,ARQUE,clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,0,0,1,0,0,0,2,0,2,0,5,0,5
71501,ASCENCION DE GUARAYOS,clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,0,0,0,0,0,0,3,0,0,0,3,0,3
50802,ATOCHA,clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,1,0,0,0,1,0,7,0,1,0,10,0,10
20503,AUCAPATA,clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,0,0,0,0,0,0,3,0,1,0,4,0,4
20502,AYATA,clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,0,0,2,0,0,0,1,0,1,0,4,0,4
21303,AYO AYO,clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,1,0,0,0,0,0,0,0,0,0,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,0,0,1,0,1,0,11,0,4,0,17,0,17
10201,AZURDUY,clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,10,0,6,0,1,0,3,0,0,0,20,0,20
21203,BATALLAS,clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,0,0,0,0,1,0,12,0,0,0,13,0,13
80802,BAURES,clasificacion general sistemica,enfermedades endocrinas - nutricionales - metabolicas,2001-01-01,2,0,1,0,1,0,4,0,0,0,8,0,8
