codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-meses-a-menor-de-1-ano_masculino,b-6-meses-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
20202,ANCORAIMES,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
80802,BAURES,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
90104,BELLA FLOR,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
60202,BERMEJO,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
51102,"CAIZA ""D""",enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21003,CAJUATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,4
10701,CAMARGO,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
22001,CARANAVI,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,2,1,1,2,0,3,0,1,1,1,0,0,0,2,1,10,5,15
31204,CHIMORE,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
21101,CHULUMANI (V. DE LA LIBERTAD),enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3
90101,COBIJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,5,1,6
30101,COCHABAMBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,6,0,6
30905,COLCAPIRHUA,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6
50901,"COLCHA ""K""",enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
71101,CONCEPCION,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,3
70105,EL TORNO,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,2,0,1,2,0,2,0,1,0,1,0,2,1,8,4,12
90203,FILADELFIA,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80202,GUAYARAMERIN,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,0,2,0,0,1,1,2,1,2,1,0,1,0,6,5,11
21001,INQUISIVI,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21501,IXIAMAS,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
21105,LA ASUNTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,0,1,2,2,0,2,0,2,1,1,0,0,0,8,3,11
20101,LA PAZ,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,0,1,0,2,0,6,1,4,0,1,1,5,0,19,2,21
21104,PALOS BLANCOS,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,1,2,0,6,3,9
90301,PUERTO GONZALO MORENO,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
90201,PUERTO RICO,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
31205,PUERTO VILLARROEL,enfermedades transmitidas por vectores (etv),leishmaniasis,2015-01-01,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,0,0,2,4,6
