codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos hombres,dentro de establecimientos mujeres,fuera de establecimientos hombres,fuera de establecimientos mujeres,hombres total,mujeres total,total
20105,EL ALTO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70105,EL TORNO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
20101,LA PAZ,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,1.0,1.0,2.0,0.0,3.0,1.0,4.0
10501,MONTEAGUDO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
40101,ORURO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50101,POTOSI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31205,PUERTO VILLARROEL,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
71104,SAN JULIAN,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
60101,TARIJA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-01-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-02-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
50203,LLALLAGUA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-02-01,1.0,0.0,1.0,0.0,2.0,0.0,2.0
50101,POTOSI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-02-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
71104,SAN JULIAN,mortalidad institucional,muerte  menor de 5 anos por diarrea,2008-02-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
