codigo_municipio,municipio,grupo,variable,mes,< de 1 año,1 a 4 años,5 a 14 años,15 a 59 años,60 y más,TOTAL
30101,COCHABAMBA,sospecha diagnostica,fiebre amarilla,2001-01-01,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,fiebre amarilla,2001-03-01,0.0,0.0,0.0,1.0,0.0,1.0
80803,HUARACAJE,sospecha diagnostica,fiebre amarilla,2001-04-01,0.0,0.0,0.0,1.0,0.0,1.0
90101,COBIJA,sospecha diagnostica,fiebre amarilla,2001-05-01,0.0,0.0,1.0,0.0,0.0,1.0
90101,COBIJA,sospecha diagnostica,fiebre amarilla,2001-12-01,0.0,0.0,1.0,0.0,0.0,1.0
20602,GUANAY,sospecha diagnostica,fiebre amarilla,2002-01-01,0.0,0.0,0.0,1.0,0.0,1.0
70104,LA GUARDIA,sospecha diagnostica,fiebre amarilla,2002-01-01,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,fiebre amarilla,2002-01-01,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,fiebre amarilla,2002-02-01,0.0,0.0,0.0,1.0,0.0,1.0
70401,BUENA VISTA,sospecha diagnostica,fiebre amarilla,2002-03-01,0.0,0.0,1.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,fiebre amarilla,2002-03-01,0.0,0.0,0.0,1.0,0.0,1.0
31205,PUERTO VILLARROEL,sospecha diagnostica,fiebre amarilla,2002-03-01,0.0,0.0,0.0,2.0,0.0,2.0
70402,SAN CARLOS,sospecha diagnostica,fiebre amarilla,2002-03-01,0.0,1.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre amarilla,2002-03-01,0.0,0.0,0.0,2.0,0.0,2.0
30101,COCHABAMBA,sospecha diagnostica,fiebre amarilla,2002-04-01,0.0,0.0,0.0,1.0,0.0,1.0
70105,EL TORNO,sospecha diagnostica,fiebre amarilla,2002-08-01,0.0,0.0,0.0,1.0,0.0,1.0
40101,ORURO,sospecha diagnostica,fiebre amarilla,2002-08-01,0.0,0.0,0.0,1.0,0.0,1.0
22001,CARANAVI,sospecha diagnostica,fiebre amarilla,2003-02-01,0.0,0.0,0.0,1.0,0.0,1.0
80401,SANTA ANA,sospecha diagnostica,fiebre amarilla,2003-04-01,0.0,0.0,0.0,3.0,0.0,3.0
20602,GUANAY,sospecha diagnostica,fiebre amarilla,2003-11-01,0.0,0.0,0.0,1.0,0.0,1.0
20602,GUANAY,sospecha diagnostica,fiebre amarilla,2003-12-01,0.0,0.0,0.0,1.0,0.0,1.0
80101,TRINIDAD,sospecha diagnostica,fiebre amarilla,2004-01-01,0.0,0.0,0.0,1.0,0.0,1.0
70705,GUTIERREZ,sospecha diagnostica,fiebre amarilla,2004-02-01,0.0,0.0,0.0,5.0,0.0,5.0
21104,PALOS BLANCOS,sospecha diagnostica,fiebre amarilla,2004-03-01,0.0,0.0,0.0,1.0,0.0,1.0
31205,PUERTO VILLARROEL,sospecha diagnostica,fiebre amarilla,2004-03-01,0.0,0.0,0.0,1.0,0.0,1.0
31202,POJO (CBBA),sospecha diagnostica,fiebre amarilla,2004-04-01,0.0,0.0,0.0,1.0,0.0,1.0
70301,SAN IGNACIO DE VELASCO,sospecha diagnostica,fiebre amarilla,2004-04-01,0.0,1.0,0.0,2.0,0.0,3.0
10501,MONTEAGUDO,sospecha diagnostica,fiebre amarilla,2004-05-01,0.0,0.0,0.0,1.0,0.0,1.0
70301,SAN IGNACIO DE VELASCO,sospecha diagnostica,fiebre amarilla,2004-05-01,0.0,0.0,0.0,1.0,0.0,1.0
31003,VILLA TUNARI,sospecha diagnostica,fiebre amarilla,2004-07-01,0.0,0.0,1.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,fiebre amarilla,2004-09-01,0.0,0.0,0.0,1.0,0.0,1.0
31601,TIRAQUE (CBBA),sospecha diagnostica,fiebre amarilla,2004-11-01,0.0,0.0,0.0,1.0,0.0,1.0
31003,VILLA TUNARI,sospecha diagnostica,fiebre amarilla,2004-11-01,0.0,0.0,0.0,1.0,0.0,1.0
31204,CHIMORE,sospecha diagnostica,fiebre amarilla,2004-12-01,0.0,0.0,0.0,1.0,0.0,1.0
31601,TIRAQUE (CBBA),sospecha diagnostica,fiebre amarilla,2004-12-01,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,fiebre amarilla,2005-01-01,0.0,0.0,0.0,1.0,0.0,1.0
71001,MONTERO,sospecha diagnostica,fiebre amarilla,2005-01-01,0.0,0.0,0.0,1.0,0.0,1.0
31205,PUERTO VILLARROEL,sospecha diagnostica,fiebre amarilla,2005-01-01,0.0,1.0,0.0,0.0,0.0,1.0
