codigo_municipio,municipio,grupo,variable,mes,< de 1 año,1 a 4 años,5 a 14 años,15 a 59 años,60 y más,TOTAL
50801,TUPIZA,sospecha diagnostica,meningitis meningococcica,2001-02-01,1.0,0.0,0.0,0.0,0.0,1.0
90101,COBIJA,sospecha diagnostica,meningitis meningococcica,2001-05-01,0.0,0.0,0.0,1.0,0.0,1.0
40101,ORURO,sospecha diagnostica,meningitis meningococcica,2001-05-01,0.0,0.0,1.0,0.0,0.0,1.0
50203,LLALLAGUA,sospecha diagnostica,meningitis meningococcica,2001-07-01,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,meningitis meningococcica,2001-10-01,0.0,2.0,0.0,0.0,0.0,2.0
60101,TARIJA,sospecha diagnostica,meningitis meningococcica,2001-10-01,1.0,0.0,0.0,0.0,0.0,1.0
60101,TARIJA,sospecha diagnostica,meningitis meningococcica,2001-11-01,2.0,0.0,0.0,0.0,0.0,2.0
20101,LA PAZ,sospecha diagnostica,meningitis meningococcica,2002-01-01,0.0,0.0,1.0,0.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,meningitis meningococcica,2002-02-01,0.0,2.0,0.0,0.0,0.0,2.0
21401,COROICO,sospecha diagnostica,meningitis meningococcica,2002-03-01,0.0,1.0,0.0,0.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,meningitis meningococcica,2002-03-01,1.0,0.0,0.0,0.0,0.0,1.0
21401,COROICO,sospecha diagnostica,meningitis meningococcica,2002-04-01,0.0,1.0,0.0,0.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,meningitis meningococcica,2002-04-01,2.0,0.0,0.0,0.0,0.0,2.0
90101,COBIJA,sospecha diagnostica,meningitis meningococcica,2002-05-01,0.0,1.0,0.0,0.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,meningitis meningococcica,2002-05-01,3.0,0.0,0.0,0.0,0.0,3.0
31301,MIZQUE,sospecha diagnostica,meningitis meningococcica,2002-05-01,1.0,0.0,0.0,0.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,meningitis meningococcica,2002-06-01,3.0,0.0,0.0,0.0,0.0,3.0
20101,LA PAZ,sospecha diagnostica,meningitis meningococcica,2002-07-01,1.0,0.0,0.0,0.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,meningitis meningococcica,2002-08-01,2.0,1.0,0.0,0.0,0.0,3.0
20105,EL ALTO,sospecha diagnostica,meningitis meningococcica,2002-09-01,2.0,0.0,0.0,0.0,0.0,2.0
30101,COCHABAMBA,sospecha diagnostica,meningitis meningococcica,2002-10-01,0.0,0.0,0.0,2.0,0.0,2.0
20101,LA PAZ,sospecha diagnostica,meningitis meningococcica,2002-10-01,2.0,2.0,0.0,0.0,0.0,4.0
30101,COCHABAMBA,sospecha diagnostica,meningitis meningococcica,2002-11-01,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,meningitis meningococcica,2002-11-01,0.0,0.0,2.0,0.0,0.0,2.0
31205,PUERTO VILLARROEL,sospecha diagnostica,meningitis meningococcica,2002-11-01,0.0,1.0,0.0,0.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,meningitis meningococcica,2003-03-01,1.0,0.0,0.0,0.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,meningitis meningococcica,2003-04-01,2.0,0.0,0.0,0.0,0.0,2.0
41101,EUCALIPTUS,sospecha diagnostica,meningitis meningococcica,2003-05-01,0.0,0.0,0.0,1.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,meningitis meningococcica,2003-05-01,2.0,0.0,0.0,0.0,0.0,2.0
20105,EL ALTO,sospecha diagnostica,meningitis meningococcica,2003-08-01,1.0,0.0,0.0,0.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,meningitis meningococcica,2003-08-01,3.0,0.0,0.0,0.0,0.0,3.0
10101,SUCRE,sospecha diagnostica,meningitis meningococcica,2003-09-01,1.0,0.0,0.0,0.0,0.0,1.0
