codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
50802,ATOCHA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,5,0,5,0,5
50901,"COLCHA ""K""",mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,1,0,1,0,1
40301,CORQUE,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,2,0,2,0,2
20105,EL ALTO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,9,0,9,0,9
10502,HUACARETA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,1,0,1,0,1
20101,LA PAZ,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,11,0,11,0,11
71001,MONTERO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,2,0,2,0,2
40101,ORURO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,3,0,3,0,3
50101,POTOSI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,5,0,5,0,5
31205,PUERTO VILLARROEL,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,1,0,1,0,1
50701,SACACA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,1,0,1,0,1
10702,SAN LUCAS,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,1,0,1,0,1
80401,SANTA ANA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,1,0,1,0,1
10101,SUCRE,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,5,0,5,0,5
10601,TARABUCO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,1,0,1,0,1
50801,TUPIZA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,1,0,1,0,1
60303,VILLA MONTES,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-01-01,1,0,1,0,1
10901,CAMATAQUI (C. VILLA ABECIA),mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-02-01,1,0,1,0,1
70706,CAMIRI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-02-01,5,0,5,0,5
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-02-01,13,0,13,0,13
50601,COTAGAITA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-02-01,1,0,1,0,1
20105,EL ALTO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-02-01,8,0,8,0,8
10703,INCAHUASI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-02-01,2,0,2,0,2
20101,LA PAZ,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-02-01,6,0,6,0,6
71001,MONTERO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-02-01,3,0,3,0,3
50101,POTOSI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-02-01,12,0,12,0,12
51101,PUNA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-02-01,1,0,1,0,1
80201,RIBERALTA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-02-01,4,0,4,0,4
70301,SAN IGNACIO DE VELASCO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-02-01,1,0,1,0,1
71104,SAN JULIAN,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-02-01,1,0,1,0,1
80702,SAN RAMON,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por otras causas,2001-02-01,1,0,1,0,1
