codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-4-anos_masculino,1-a-4-anos-1_femenino,5-a-9-anos_masculino,5-a-9-anos-1_femenino,10-a-20-anos_masculino,10-a-20-anos-1_femenino,21-a-59-anos_masculino,21-a-59-anos-1_femenino,60-y-mas_masculino,60-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
60202,BERMEJO,inmunoprevenibles,hepatitis viral,2008-01-01,0,0,0,0,1,1,1,0,2,0,0,0,4,1,5
21003,CAJUATA,inmunoprevenibles,hepatitis viral,2008-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
21304,CALAMARCA,inmunoprevenibles,hepatitis viral,2008-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
70706,CAMIRI,inmunoprevenibles,hepatitis viral,2008-01-01,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
90101,COBIJA,inmunoprevenibles,hepatitis viral,2008-01-01,0,0,0,1,0,1,0,0,1,0,0,0,1,2,3
30101,COCHABAMBA,inmunoprevenibles,hepatitis viral,2008-01-01,0,0,6,3,0,0,10,5,7,3,0,0,23,11,34
20105,EL ALTO,inmunoprevenibles,hepatitis viral,2008-01-01,0,0,8,13,12,19,3,4,0,1,0,0,23,37,60
60601,ENTRE RIOS,inmunoprevenibles,hepatitis viral,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
80202,GUAYARAMERIN,inmunoprevenibles,hepatitis viral,2008-01-01,0,0,2,0,0,0,1,0,2,3,0,0,5,3,8
20101,LA PAZ,inmunoprevenibles,hepatitis viral,2008-01-01,0,2,9,13,24,19,8,3,6,5,0,1,47,43,90
50203,LLALLAGUA,inmunoprevenibles,hepatitis viral,2008-01-01,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
80801,MAGDALENA,inmunoprevenibles,hepatitis viral,2008-01-01,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
