codigo_municipio,municipio,grupo,variable,mes,Cantidad,TOTAL
51302,ACACIO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,1,1
20201,ACHACACHI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,22,22
30201,AIQUILE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,3,3
31303,ALALAY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,1,1
20202,ANCORAIMES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,6,6
41201,ANDAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,3,3
40603,ANTEQUERA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,1,1
30402,ANZALDO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,4,4
20701,APOLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,4,4
30501,ARANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,8,8
30403,ARBIETO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,3,3
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,26,26
50802,ATOCHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,10,10
21203,BATALLAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,7,7
90104,BELLA FLOR,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,4,4
60202,BERMEJO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,25,25
50301,BETANZOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,13,13
70707,BOYUIBE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,4,4
70703,CABEZAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,7,7
20905,CAIROMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,5,5
51102,"CAIZA ""D""",salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,1,1
21003,CAJUATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,5,5
21304,CALAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,4,4
70706,CAMIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,17,17
30701,CAPINOTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,24,24
40102,CARACOLLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,11,11
22001,CARANAVI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,26,26
21902,CATACORA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,1,1
40201,CHALLAPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,10,10
50202,CHAYANTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,1,1
31204,CHIMORE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,14,14
21101,CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2010-01-01,10,10
