codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 20 años,mujeres de 10 a 20 años,hombres de 21 a 59 años,mujeres de 21 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
30101,COCHABAMBA,tuberculosis y lepra,tuberculosis meningea,2010-03-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
20101,LA PAZ,tuberculosis y lepra,tuberculosis meningea,2010-03-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,tuberculosis y lepra,tuberculosis meningea,2010-04-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
31001,SACABA,tuberculosis y lepra,tuberculosis meningea,2010-06-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,tuberculosis y lepra,tuberculosis meningea,2010-09-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
71402,PUERTO QUIJARRO,tuberculosis y lepra,tuberculosis meningea,2010-09-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
20101,LA PAZ,tuberculosis y lepra,tuberculosis meningea,2010-10-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
60101,TARIJA,tuberculosis y lepra,tuberculosis meningea,2010-11-01,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0
70101,SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tuberculosis meningea,2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70101,SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tuberculosis meningea,2011-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70101,SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tuberculosis meningea,2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20101,LA PAZ,tuberculosis y lepra,tuberculosis meningea,2011-04-01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
70101,SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tuberculosis meningea,2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30101,COCHABAMBA,tuberculosis y lepra,tuberculosis meningea,2011-05-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,tuberculosis y lepra,tuberculosis meningea,2011-05-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tuberculosis meningea,2011-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70101,SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tuberculosis meningea,2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20101,LA PAZ,tuberculosis y lepra,tuberculosis meningea,2011-07-01,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
70101,SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tuberculosis meningea,2011-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30101,COCHABAMBA,tuberculosis y lepra,tuberculosis meningea,2011-08-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
50402,RAVELO,tuberculosis y lepra,tuberculosis meningea,2011-08-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tuberculosis meningea,2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60101,TARIJA,tuberculosis y lepra,tuberculosis meningea,2011-08-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
