codigo_municipio,municipio,grupo,variable,mes,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
51302,ACACIO,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,0,0,0,0,2,0,1,0,3,0,3
20201,ACHACACHI,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,1,0,0,0,1,0,3,0,4,0,9,0,9
20104,ACHOCALLA,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,0,0,1,0,0,0,0,0,1,0,1
30201,AIQUILE,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,1,0,0,0,1,0,3,0,0,0,5,0,5
31303,ALALAY,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
10404,ALCALA,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,1,0,4,0,2,0,0,0,7,0,7
20202,ANCORAIMES,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,0,0,0,0,2,0,3,0,5,0,5
41201,ANDAMARCA,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
20701,APOLO,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,1,0,0,0,0,0,0,0,1,0,1
51301,ARAMPAMPA,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,1,0,1,0,0,0,1,0,0,0,3,0,3
30501,ARANI,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,1,0,0,0,5,0,1,0,7,0,7
30601,ARQUE,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,1,0,2,0,2,0,6,0,1,0,12,0,12
71501,ASCENCION DE GUARAYOS,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,1,0,2,0,6,0,2,0,11,0,11
50802,ATOCHA,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,1,0,6,0,3,0,0,0,10,0,10
20503,AUCAPATA,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,2,0,0,0,4,0,1,0,7,0,7
20502,AYATA,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,1,0,0,0,0,0,2,0,3,0,3
21303,AYO AYO,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
30301,AYOPAYA (V. DE INDEPENDENCIA),clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,1,0,1,0,6,0,9,0,0,0,17,0,17
10201,AZURDUY,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,1,0,0,0,1,0,1,0,3,0,3
21203,BATALLAS,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,0,0,1,0,5,0,1,0,7,0,7
80802,BAURES,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,0,0,2,0,4,0,1,0,7,0,7
41202,BELEN DE ANDAMARCA,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,0,0,0,0,0,0,1,0,1,0,1
90104,BELLA FLOR,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
60202,BERMEJO,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,1,0,3,0,9,0,18,0,0,0,31,0,31
50301,BETANZOS,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,4,0,10,0,4,0,21,0,0,0,39,0,39
31501,BOLIVAR,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,2,0,1,0,1,0,2,0,2,0,8,0,8
70707,BOYUIBE,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,0,0,1,0,2,0,1,0,0,0,4,0,4
70703,CABEZAS,clasificacion general sistemica,enfermedades del oido y apofisis mastoides,2001-01-01,3,0,14,0,11,0,9,0,1,0,38,0,38
