codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
51302,ACACIO,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,2,9,2,9,11
20201,ACHACACHI,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,7,25,7,25,32
20104,ACHOCALLA,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,3,10,3,10,13
30201,AIQUILE,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,7,11,7,11,18
31303,ALALAY,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,2,0,2,0,2
10404,ALCALA,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,1,17,1,17,18
20202,ANCORAIMES,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,7,12,7,12,19
41201,ANDAMARCA,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,2,1,2,1,3
40603,ANTEQUERA,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,3,8,3,8,11
20701,APOLO,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,12,2,12,2,14
51301,ARAMPAMPA,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,1,0,1,0,1
30501,ARANI,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,3,22,3,22,25
71501,ASCENCION DE GUARAYOS,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,1,6,1,6,7
50802,ATOCHA,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,1,3,1,3,4
20503,AUCAPATA,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,1,2,1,2,3
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,4,8,4,8,12
10201,AZURDUY,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,8,14,8,14,22
21203,BATALLAS,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,1,3,1,3,4
80802,BAURES,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,1,17,1,17,18
50104,BELEN DE URMIRI,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,3,2,3,2,5
90104,BELLA FLOR,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,1,5,1,5,6
60202,BERMEJO,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,19,87,19,87,106
50301,BETANZOS,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,17,40,17,40,57
31501,BOLIVAR,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,0,7,0,7,7
90103,BOLPEBRA,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,1,2,1,2,3
70707,BOYUIBE,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,1,11,1,11,12
70703,CABEZAS,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,3,5,3,5,8
20905,CAIROMA,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,6,0,6,0,6
51102,"CAIZA ""D""",estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,0,2,0,2,2
21003,CAJUATA,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,8,28,8,28,36
21304,CALAMARCA,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,4,11,4,11,15
10701,CAMARGO,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,14,25,14,25,39
10901,CAMATAQUI (C. VILLA ABECIA),estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,1,7,1,7,8
70706,CAMIRI,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,15,226,15,226,241
30701,CAPINOTA,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,28,24,28,24,52
20302,CAQUIAVIRI,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,0,2,0,2,2
40102,CARACOLLO,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,4,31,4,31,35
22001,CARANAVI,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,20,72,20,72,92
60302,CARAPARI,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,8,32,8,32,40
50702,CARIPUYO,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,0,1,0,1,1
21902,CATACORA,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,0,1,0,1,1
40201,CHALLAPATA,estado nutricional en menores de 5 anos,clasificacion a y b,2001-01-01,4,14,4,14,18
