codigo_municipio,municipio,grupo,variable,mes,hombres de 6 meses,mujeres,hombres de 6 meses a 1 año,mujeres de 6 meses a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 14 años,mujeres de 10 a 14 años,hombres de 15 a 19 años,mujeres de 15 a 19 años,hombres de 20 a 39 años,mujeres de 20 a 39 años,hombres de 40 a 49 años,mujeres de 40 a 49 años,hombres de 50 a 59 años,mujeres de 50 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,dentro de establecimientos total,fuera de establecimientos total,total
20201,ACHACACHI,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,1,0,0,0,8,0,8
41201,ANDAMARCA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
20701,APOLO,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
21303,AYO AYO,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
21203,BATALLAS,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
60202,BERMEJO,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70707,BOYUIBE,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20303,CALACOTO,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
21304,CALAMARCA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,2,4
20302,CAQUIAVIRI,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40102,CARACOLLO,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,1,3,0,5,1,1,2,0,1,0,1,0,0,9,6,15
22001,CARANAVI,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5
40201,CHALLAPATA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,4,5
50302,CHAQUI,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
20305,CHARAÑA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
20203,CHUA COCANI,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21101,CHULUMANI (V. DE LA LIBERTAD),inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,2,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,7,1,8
