codigo_municipio,municipio,grupo,variable,mes,menores a 1 año,de 1 a 4 años,de 5 a 14 años,de 15 a 59 años,de 60 y más años,total
30201,AIQUILE,sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,7.0,0.0,7.0
30601,ARQUE,sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,1.0,0.0,1.0
31501,BOLIVAR,sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,1.0,0.0,1.0
20905,CAIROMA,sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,1.0,0.0,1.0
30801,CLIZA,sospecha diagnostica,sifilis,2001-01-01,1.0,0.0,0.0,4.0,0.0,5.0
90101,COBIJA,sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,1.0,1.0,2.0
30101,COCHABAMBA,sospecha diagnostica,sifilis,2001-01-01,15.0,0.0,1.0,38.0,0.0,54.0
71101,CONCEPCION,sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,1.0,0.0,1.0
20301,CORO CORO,sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,1.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,sifilis,2001-01-01,1.0,0.0,0.0,21.0,0.0,22.0
21601,GRAL. J.J. PEREZ (CHARAZANI),sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,2.0,0.0,2.0
80202,GUAYARAMERIN,sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,2.0,0.0,2.0
21005,ICHOCA,sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,2.0,0.0,2.0
21102,IRUPANA (VILLA DE LANZA),sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,1.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,sifilis,2001-01-01,3.0,0.0,3.0,55.0,0.0,61.0
31301,MIZQUE,sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,7.0,1.0,8.0
40101,ORURO,sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,7.0,0.0,7.0
10401,PADILLA,sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,1.0,1.0,2.0
31202,POJO (CBBA),sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,4.0,0.0,4.0
71401,PUERTO SUAREZ,sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,1.0,0.0,1.0
31205,PUERTO VILLARROEL,sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,5.0,0.0,5.0
71201,SAN MATIAS,sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,1.0,0.0,1.0
20902,SAPAHAQUI,sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,1.0,0.0,1.0
30902,SIPE SIPE,sospecha diagnostica,sifilis,2001-01-01,0.0,0.0,0.0,1.0,0.0,1.0
