codigo_municipio,municipio,grupo,variable,mes,totales_dentro,totales-1_fuera,totales-2_total
50302,CHAQUI,salud sexual y reproductiva,eclampsia,2018-01-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2018-01-01,2,0,2
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2018-01-01,20,0,20
71401,PUERTO SUAREZ,salud sexual y reproductiva,eclampsia,2018-01-01,1,0,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,eclampsia,2018-01-01,4,0,4
31401,PUNATA,salud sexual y reproductiva,eclampsia,2018-01-01,4,0,4
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2018-01-01,1,0,1
31001,SACABA,salud sexual y reproductiva,eclampsia,2018-01-01,1,0,1
71005,SAN PEDRO,salud sexual y reproductiva,eclampsia,2018-01-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2018-01-01,14,5,19
10101,SUCRE,salud sexual y reproductiva,eclampsia,2018-01-01,7,0,7
70702,CHARAGUA,salud sexual y reproductiva,eclampsia,2018-02-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2018-02-01,3,0,3
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2018-02-01,2,0,2
50101,POTOSI,salud sexual y reproductiva,eclampsia,2018-02-01,1,0,1
21201,PUCARANI,salud sexual y reproductiva,eclampsia,2018-02-01,0,1,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,eclampsia,2018-02-01,3,0,3
31401,PUNATA,salud sexual y reproductiva,eclampsia,2018-02-01,2,0,2
70402,SAN CARLOS,salud sexual y reproductiva,eclampsia,2018-02-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2018-02-01,8,12,20
21301,SICA SICA (VILLA AROMA),salud sexual y reproductiva,eclampsia,2018-02-01,1,0,1
10101,SUCRE,salud sexual y reproductiva,eclampsia,2018-02-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2018-02-01,1,0,1
22001,CARANAVI,salud sexual y reproductiva,eclampsia,2018-03-01,1,0,1
40201,CHALLAPATA,salud sexual y reproductiva,eclampsia,2018-03-01,0,1,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2018-03-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2018-03-01,2,0,2
40101,ORURO,salud sexual y reproductiva,eclampsia,2018-03-01,1,0,1
31401,PUNATA,salud sexual y reproductiva,eclampsia,2018-03-01,2,0,2
70402,SAN CARLOS,salud sexual y reproductiva,eclampsia,2018-03-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2018-03-01,16,13,29
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2018-03-01,3,0,3
70702,CHARAGUA,salud sexual y reproductiva,eclampsia,2018-04-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2018-04-01,1,0,1
10703,INCAHUASI,salud sexual y reproductiva,eclampsia,2018-04-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2018-04-01,3,1,4
40101,ORURO,salud sexual y reproductiva,eclampsia,2018-04-01,3,0,3
31205,PUERTO VILLARROEL,salud sexual y reproductiva,eclampsia,2018-04-01,11,0,11
31001,SACABA,salud sexual y reproductiva,eclampsia,2018-04-01,3,0,3
90302,SAN LORENZO(PND),salud sexual y reproductiva,eclampsia,2018-04-01,0,1,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2018-04-01,2,17,19
10101,SUCRE,salud sexual y reproductiva,eclampsia,2018-04-01,3,0,3
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2018-04-01,3,0,3
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2018-05-01,2,0,2
