codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-meses-a-menor-de-1-ano_masculino,b-6-meses-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
71501,ASCENCION DE GUARAYOS,enfermedades transmitidas por vectores (etv),dengue,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,3
70707,BOYUIBE,enfermedades transmitidas por vectores (etv),dengue,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
22001,CARANAVI,enfermedades transmitidas por vectores (etv),dengue,2015-01-01,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,2,0,0,0,0,3,5,8
60302,CARAPARI,enfermedades transmitidas por vectores (etv),dengue,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,3
71403,CARMEN RIVERO TORREZ,enfermedades transmitidas por vectores (etv),dengue,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
90101,COBIJA,enfermedades transmitidas por vectores (etv),dengue,2015-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2,2,4
30101,COCHABAMBA,enfermedades transmitidas por vectores (etv),dengue,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,4,1,0,0,0,6,6,12
71101,CONCEPCION,enfermedades transmitidas por vectores (etv),dengue,2015-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,3,4
70102,COTOCA,enfermedades transmitidas por vectores (etv),dengue,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
71503,EL PUENTE(STC),enfermedades transmitidas por vectores (etv),dengue,2015-01-01,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,3,2,5
70105,EL TORNO,enfermedades transmitidas por vectores (etv),dengue,2015-01-01,0,0,0,0,0,2,0,0,1,1,1,2,1,1,1,1,0,0,1,0,5,7,12
71004,FERNANDEZ ALONSO,enfermedades transmitidas por vectores (etv),dengue,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4
20602,GUANAY,enfermedades transmitidas por vectores (etv),dengue,2015-01-01,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,4
80202,GUAYARAMERIN,enfermedades transmitidas por vectores (etv),dengue,2015-01-01,1,1,1,1,3,4,1,1,1,1,0,0,4,2,2,2,2,0,1,1,16,13,29
70104,LA GUARDIA,enfermedades transmitidas por vectores (etv),dengue,2015-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
