codigo_municipio,municipio,grupo,variable,mes,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
20201,ACHACACHI,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
30201,AIQUILE,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,3,0.0,0,0.0,3,0.0,3.0
30402,ANZALDO,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
30501,ARANI,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
30601,ARQUE,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
71501,ASCENCION DE GUARAYOS,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,6,0.0,0,0.0,6,0.0,6.0
60202,BERMEJO,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,1,0.0,2,0.0,2.0
50301,BETANZOS,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
31501,BOLIVAR,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
20905,CAIROMA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
21003,CAJUATA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
10701,CAMARGO,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,1,0.0,5,0.0,0,0.0,6,0.0,6.0
30701,CAPINOTA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
20302,CAQUIAVIRI,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
40102,CARACOLLO,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,5,0.0,0,0.0,5,0.0,5.0
22001,CARANAVI,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
30801,CLIZA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
90101,COBIJA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
30101,COCHABAMBA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,25,0.0,2,0.0,27,0.0,27.0
71301,COMARAPA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
21401,COROICO,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
70102,COTOCA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,2,0.0,10,0.0,0,0.0,12,0.0,12.0
21602,CURVA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
20105,EL ALTO,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,134,0.0,12,0.0,146,0.0,146.0
70105,EL TORNO,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,7,0.0,2,0.0,9,0.0,9.0
60601,ENTRE RIOS,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
41101,EUCALIPTUS,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
10502,HUACARETA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
40701,HUANUNI,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
10703,INCAHUASI,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
20101,LA PAZ,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,6,0.0,104,0.0,0,0.0,110,0.0,110.0
50203,LLALLAGUA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
70903,MAIRANA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
71003,MINEROS,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
31301,MIZQUE,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
10501,MONTEAGUDO,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,3,0.0,0,0.0,3,0.0,3.0
71001,MONTERO,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,20,0.0,0,0.0,20,0.0,20.0
40101,ORURO,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,1,0.0,90,0.0,5,0.0,96,0.0,96.0
10401,PADILLA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
31202,POJO (CBBA),infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,6,0.0,0,0.0,6,0.0,6.0
10103,POROMA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,3,0.0,0,0.0,3,0.0,3.0
50101,POTOSI,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,5,0.0,0,0.0,5,0.0,5.0
10302,PRESTO,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
20401,PUERTO ACOSTA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,2,0.0,3,0.0,0,0.0,5,0.0,5.0
21204,PUERTO PEREZ,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
31205,PUERTO VILLARROEL,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
51101,PUNA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
31401,PUNATA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
30901,QUILLACOLLO,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,5,0.0,0,0.0,5,0.0,5.0
31001,SACABA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,1,0.0,1,0.0,0,0.0,2,0.0,2.0
71302,SAIPINA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
70901,SAMAIPATA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
31403,SAN BENITO,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
80302,SAN BORJA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,5,0.0,0,0.0,5,0.0,5.0
71104,SAN JULIAN,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,1,0.0,12,0.0,0,0.0,13,0.0,13.0
80401,SANTA ANA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,92,0.0,1,0.0,93,0.0,93.0
41401,SANTIAGO DE HUARI,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
20902,SAPAHAQUI,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,1,0.0,1,0.0,0,0.0,2,0.0,2.0
30902,SIPE SIPE,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,8,0.0,0,0.0,8,0.0,8.0
10403,SOPACHUY,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
10101,SUCRE,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,1,0.0,46,0.0,2,0.0,49,0.0,49.0
30602,TACOPAYA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
31101,TAPACARI,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
10601,TARABUCO,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
60101,TARIJA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,8,0.0,0,0.0,8,0.0,8.0
10202,TARVITA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,4,0.0,0,0.0,4,0.0,4.0
20606,TIPUANI,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,3,0.0,0,0.0,3,0.0,3.0
30903,TIQUIPAYA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
31601,TIRAQUE (CBBA),infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
80101,TRINIDAD,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,1,0,1,0.0,71,0.0,3,0.0,76,0.0,76.0
50201,UNCIA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
20801,VIACHA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
31302,VILA VILA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
10801,VILLA SERRANO,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
31003,VILLA TUNARI,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
51501,VILLAZON,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,5,0.0,0,0.0,5,0.0,5.0
20903,YACO,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
60301,YACUIBA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,4,0.0,0,0.0,4,0.0,4.0
10102,YOTALA,infec de transmision sexual,mujer con ulcera genital,2004-01-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
20701,APOLO,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
30601,ARQUE,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
90104,BELLA FLOR,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
60202,BERMEJO,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
70401,BUENA VISTA,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,1,0.0,3,0.0,0,0.0,4,0.0,4.0
51102,"CAIZA ""D""",infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,2,0.0,0,0.0,0,0.0,2,0.0,2.0
21003,CAJUATA,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,2,0.0,3,0.0,0,0.0,5,0.0,5.0
10701,CAMARGO,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
20302,CAQUIAVIRI,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
40102,CARACOLLO,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
60302,CARAPARI,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
31204,CHIMORE,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,1,0.0,0,0.0,0,0.0,1,0.0,1.0
30101,COCHABAMBA,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,2,0.0,25,0.0,0,0.0,27,0.0,27.0
31002,COLOMI,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,1,0.0,1,0.0,0,0.0,2,0.0,2.0
70102,COTOCA,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,3,0.0,0,0.0,3,0.0,3.0
20105,EL ALTO,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,113,0.0,10,0.0,123,0.0,123.0
70105,EL TORNO,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,16,0.0,0,0.0,16,0.0,16.0
10502,HUACARETA,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,1,0.0,1,0.0,0,0.0,2,0.0,2.0
20101,LA PAZ,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,2,0.0,63,0.0,2,0.0,67,0.0,67.0
70701,LAGUNILLAS,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
10903,LAS CARRERAS,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
71003,MINEROS,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
31301,MIZQUE,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,6,0.0,0,0.0,6,0.0,6.0
20402,MOCOMOCO,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
10303,MOJOCOYA,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
10501,MONTEAGUDO,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
71001,MONTERO,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,20,0.0,0,0.0,20,0.0,20.0
40101,ORURO,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,1,0.0,46,0.0,2,0.0,49,0.0,49.0
60201,PADCAYA,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
21104,PALOS BLANCOS,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
30202,PASORAPA,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
31202,POJO (CBBA),infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
10103,POROMA,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,3,0.0,0,0.0,3,0.0,3.0
70601,PORTACHUELO,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
50101,POTOSI,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,8,0.0,0,0.0,8,0.0,8.0
20401,PUERTO ACOSTA,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,4,0.0,0,0.0,4,0.0,4.0
21204,PUERTO PEREZ,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
51101,PUNA,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,1,0.0,1,0.0,1,0.0,3,0.0,3.0
30901,QUILLACOLLO,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
70503,ROBORE,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
50701,SACACA,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,5,0.0,0,0.0,5,0.0,5.0
71302,SAIPINA,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,3,0.0,0,0.0,3,0.0,3.0
70901,SAMAIPATA,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
80302,SAN BORJA,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,8,0.0,0,0.0,8,0.0,8.0
70301,SAN IGNACIO DE VELASCO,infec de transmision sexual,mujer con ulcera genital,2004-02-01,0,0,0,0,0,0.0,2,0.0,0,0.0,2,0.0,2.0
