codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-m-a-menor-de-1-ano_masculino,b-6-m-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
20201,ACHACACHI,otras infecciones,neumonia,2015-01-01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,4
20104,ACHOCALLA,otras infecciones,neumonia,2015-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30201,AIQUILE,otras infecciones,neumonia,2015-01-01,1,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,0,0,3,0,7,3,10
31303,ALALAY,otras infecciones,neumonia,2015-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10404,ALCALA,otras infecciones,neumonia,2015-01-01,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,6
30402,ANZALDO,otras infecciones,neumonia,2015-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5
20701,APOLO,otras infecciones,neumonia,2015-01-01,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,6
30501,ARANI,otras infecciones,neumonia,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,3
30601,ARQUE,otras infecciones,neumonia,2015-01-01,0,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8
71501,ASCENCION DE GUARAYOS,otras infecciones,neumonia,2015-01-01,3,0,2,1,4,4,1,1,0,0,0,0,2,0,0,0,2,1,0,0,14,7,21
20503,AUCAPATA,otras infecciones,neumonia,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
30301,AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,neumonia,2015-01-01,4,3,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,6,15
21203,BATALLAS,otras infecciones,neumonia,2015-01-01,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,1,7
80802,BAURES,otras infecciones,neumonia,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
41202,BELEN DE ANDAMARCA,otras infecciones,neumonia,2015-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
90104,BELLA FLOR,otras infecciones,neumonia,2015-01-01,0,2,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10
60202,BERMEJO,otras infecciones,neumonia,2015-01-01,0,0,0,1,0,2,0,0,0,0,1,2,2,5,1,0,1,1,0,2,5,13,18
50301,BETANZOS,otras infecciones,neumonia,2015-01-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,2,8
31501,BOLIVAR,otras infecciones,neumonia,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5
90103,BOLPEBRA,otras infecciones,neumonia,2015-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
70707,BOYUIBE,otras infecciones,neumonia,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
70401,BUENA VISTA,otras infecciones,neumonia,2015-01-01,0,0,3,1,4,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,9,4,13
70703,CABEZAS,otras infecciones,neumonia,2015-01-01,3,0,5,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,19
20905,CAIROMA,otras infecciones,neumonia,2015-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
51102,"CAIZA ""D""",otras infecciones,neumonia,2015-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21003,CAJUATA,otras infecciones,neumonia,2015-01-01,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,6
20303,CALACOTO,otras infecciones,neumonia,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2
21304,CALAMARCA,otras infecciones,neumonia,2015-01-01,2,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,3,0,8,3,11
10701,CAMARGO,otras infecciones,neumonia,2015-01-01,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,0,1,1,3,2,5,10,15
70706,CAMIRI,otras infecciones,neumonia,2015-01-01,3,1,7,1,1,3,0,0,0,1,0,0,0,1,0,0,0,0,3,1,14,8,22
30701,CAPINOTA,otras infecciones,neumonia,2015-01-01,0,0,4,2,1,3,0,0,0,1,0,0,0,0,0,0,1,0,1,1,7,7,14
20302,CAQUIAVIRI,otras infecciones,neumonia,2015-01-01,1,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
22001,CARANAVI,otras infecciones,neumonia,2015-01-01,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,5
60302,CARAPARI,otras infecciones,neumonia,2015-01-01,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,4,3,7
50702,CARIPUYO,otras infecciones,neumonia,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
71403,CARMEN RIVERO TORREZ,otras infecciones,neumonia,2015-01-01,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
21803,CHACARILLA,otras infecciones,neumonia,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40201,CHALLAPATA,otras infecciones,neumonia,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,3
70702,CHARAGUA,otras infecciones,neumonia,2015-01-01,9,5,4,15,14,17,1,1,0,1,0,1,0,1,0,1,0,0,7,5,35,47,82
50202,CHAYANTA,otras infecciones,neumonia,2015-01-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3
31204,CHIMORE,otras infecciones,neumonia,2015-01-01,7,10,14,9,19,19,2,1,0,0,2,0,1,3,1,1,3,2,1,1,50,46,96
20203,CHUA COCANI,otras infecciones,neumonia,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,3
21101,CHULUMANI (V. DE LA LIBERTAD),otras infecciones,neumonia,2015-01-01,0,0,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,5,7
50204,CHUQUIHUTA AYLLU JUCUMANI,otras infecciones,neumonia,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
30801,CLIZA,otras infecciones,neumonia,2015-01-01,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,3,4,5,9
90101,COBIJA,otras infecciones,neumonia,2015-01-01,8,3,4,3,14,5,2,2,1,0,0,0,0,2,0,0,0,0,1,3,30,18,48
30101,COCHABAMBA,otras infecciones,neumonia,2015-01-01,17,8,22,13,39,44,12,7,7,6,9,4,12,5,13,15,20,12,26,44,177,158,335
30905,COLCAPIRHUA,otras infecciones,neumonia,2015-01-01,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,7,5,12
50901,"COLCHA ""K""",otras infecciones,neumonia,2015-01-01,0,1,1,0,2,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,5,6,11
