codigo_municipio,municipio,grupo,variable,mes,totales_dentro,totales-1_fuera,totales-2_total
70702,CHARAGUA,mortalidad materna,muerte materna confirmada,2018-01-01,1.0,0.0,1.0
60501,SAN LORENZO(TJA),mortalidad materna,muerte materna confirmada,2018-01-01,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2018-01-01,1.0,0.0,1.0
50102,TINGUIPAYA,mortalidad materna,muerte materna confirmada,2018-01-01,0.0,1.0,1.0
10301,ZUDAÑEZ,mortalidad materna,muerte materna confirmada,2018-01-01,0.0,1.0,1.0
51103,CKOCHAS,mortalidad materna,muerte materna confirmada,2018-02-01,0.0,1.0,1.0
20105,EL ALTO,mortalidad materna,muerte materna confirmada,2018-02-01,1.0,1.0,2.0
40103,EL CHORO,mortalidad materna,muerte materna confirmada,2018-02-01,0.0,1.0,1.0
20101,LA PAZ,mortalidad materna,muerte materna confirmada,2018-02-01,4.0,0.0,4.0
40101,ORURO,mortalidad materna,muerte materna confirmada,2018-02-01,0.0,1.0,1.0
80201,RIBERALTA,mortalidad materna,muerte materna confirmada,2018-02-01,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2018-02-01,4.0,1.0,5.0
10101,SUCRE,mortalidad materna,muerte materna confirmada,2018-02-01,1.0,0.0,1.0
80101,TRINIDAD,mortalidad materna,muerte materna confirmada,2018-02-01,1.0,0.0,1.0
30101,COCHABAMBA,mortalidad materna,muerte materna confirmada,2018-03-01,3.0,0.0,3.0
40101,ORURO,mortalidad materna,muerte materna confirmada,2018-03-01,1.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2018-03-01,2.0,1.0,3.0
51103,CKOCHAS,mortalidad materna,muerte materna confirmada,2018-04-01,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad materna,muerte materna confirmada,2018-04-01,2.0,0.0,2.0
20105,EL ALTO,mortalidad materna,muerte materna confirmada,2018-04-01,1.0,0.0,1.0
40101,ORURO,mortalidad materna,muerte materna confirmada,2018-04-01,1.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2018-04-01,5.0,0.0,5.0
80101,TRINIDAD,mortalidad materna,muerte materna confirmada,2018-04-01,1.0,0.0,1.0
31003,VILLA TUNARI,mortalidad materna,muerte materna confirmada,2018-04-01,1.0,0.0,1.0
10701,CAMARGO,mortalidad materna,muerte materna confirmada,2018-05-01,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad materna,muerte materna confirmada,2018-05-01,1.0,0.0,1.0
20301,CORO CORO,mortalidad materna,muerte materna confirmada,2018-05-01,0.0,1.0,1.0
21401,COROICO,mortalidad materna,muerte materna confirmada,2018-05-01,1.0,0.0,1.0
20105,EL ALTO,mortalidad materna,muerte materna confirmada,2018-05-01,2.0,0.0,2.0
80202,GUAYARAMERIN,mortalidad materna,muerte materna confirmada,2018-05-01,1.0,0.0,1.0
20101,LA PAZ,mortalidad materna,muerte materna confirmada,2018-05-01,2.0,0.0,2.0
40101,ORURO,mortalidad materna,muerte materna confirmada,2018-05-01,1.0,0.0,1.0
80304,RURRENABAQUE,mortalidad materna,muerte materna confirmada,2018-05-01,1.0,0.0,1.0
70301,SAN IGNACIO DE VELASCO,mortalidad materna,muerte materna confirmada,2018-05-01,2.0,0.0,2.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2018-05-01,4.0,0.0,4.0
10101,SUCRE,mortalidad materna,muerte materna confirmada,2018-05-01,2.0,0.0,2.0
80101,TRINIDAD,mortalidad materna,muerte materna confirmada,2018-05-01,2.0,1.0,3.0
31301,MIZQUE,mortalidad materna,muerte materna confirmada,2018-06-01,1.0,0.0,1.0
50101,POTOSI,mortalidad materna,muerte materna confirmada,2018-06-01,3.0,0.0,3.0
50501,SAN PEDRO DE BUENA VISTA,mortalidad materna,muerte materna confirmada,2018-06-01,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2018-06-01,1.0,0.0,1.0
30101,COCHABAMBA,mortalidad materna,muerte materna confirmada,2018-07-01,1.0,1.0,2.0
21601,GRAL. J.J. PEREZ (CHARAZANI),mortalidad materna,muerte materna confirmada,2018-07-01,0.0,1.0,1.0
20101,LA PAZ,mortalidad materna,muerte materna confirmada,2018-07-01,1.0,0.0,1.0
10103,POROMA,mortalidad materna,muerte materna confirmada,2018-07-01,0.0,1.0,1.0
31001,SACABA,mortalidad materna,muerte materna confirmada,2018-07-01,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2018-07-01,2.0,0.0,2.0
90502,VILLA NUEVA (LOMA ALTA),mortalidad materna,muerte materna confirmada,2018-07-01,1.0,0.0,1.0
30101,COCHABAMBA,mortalidad materna,muerte materna confirmada,2018-08-01,1.0,0.0,1.0
20105,EL ALTO,mortalidad materna,muerte materna confirmada,2018-08-01,1.0,0.0,1.0
10501,MONTEAGUDO,mortalidad materna,muerte materna confirmada,2018-08-01,1.0,0.0,1.0
50101,POTOSI,mortalidad materna,muerte materna confirmada,2018-08-01,2.0,0.0,2.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2018-08-01,4.0,0.0,4.0
10101,SUCRE,mortalidad materna,muerte materna confirmada,2018-08-01,1.0,0.0,1.0
80101,TRINIDAD,mortalidad materna,muerte materna confirmada,2018-08-01,1.0,0.0,1.0
30904,VINTO,mortalidad materna,muerte materna confirmada,2018-08-01,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad materna,muerte materna confirmada,2018-09-01,1.0,0.0,1.0
70903,MAIRANA,mortalidad materna,muerte materna confirmada,2018-09-01,0.0,1.0,1.0
40101,ORURO,mortalidad materna,muerte materna confirmada,2018-09-01,1.0,0.0,1.0
50101,POTOSI,mortalidad materna,muerte materna confirmada,2018-09-01,1.0,0.0,1.0
21201,PUCARANI,mortalidad materna,muerte materna confirmada,2018-09-01,0.0,1.0,1.0
50501,SAN PEDRO DE BUENA VISTA,mortalidad materna,muerte materna confirmada,2018-09-01,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna confirmada,2018-09-01,1.0,0.0,1.0
90502,VILLA NUEVA (LOMA ALTA),mortalidad materna,muerte materna confirmada,2018-09-01,1.0,0.0,1.0
21104,PALOS BLANCOS,mortalidad materna,muerte materna confirmada,2018-10-01,0.0,1.0,1.0
21305,PATACAMAYA,mortalidad materna,muerte materna confirmada,2018-10-01,0.0,2.0,2.0
20702,PELECHUCO,mortalidad materna,muerte materna confirmada,2018-10-01,0.0,1.0,1.0
50101,POTOSI,mortalidad materna,muerte materna confirmada,2018-10-01,1.0,0.0,1.0
10101,SUCRE,mortalidad materna,muerte materna confirmada,2018-10-01,0.0,1.0,1.0
31003,VILLA TUNARI,mortalidad materna,muerte materna confirmada,2018-10-01,0.0,1.0,1.0
51501,VILLAZON,mortalidad materna,muerte materna confirmada,2018-10-01,0.0,1.0,1.0
30201,AIQUILE,mortalidad materna,muerte materna confirmada,2018-11-01,0.0,1.0,1.0
