codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-m-a-menor-de-1-ano_masculino,b-6-m-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
51302,ACACIO,otras infecciones,enfermedad diarreica aguda,2015-01-01,0,2,4,2,10,16,0,1,0,0,0,1,2,0,0,1,1,1,3,3,20,27,47
20201,ACHACACHI,otras infecciones,enfermedad diarreica aguda,2015-01-01,13,3,8,9,20,13,0,0,0,0,0,0,1,3,0,0,0,0,3,1,45,29,74
20104,ACHOCALLA,otras infecciones,enfermedad diarreica aguda,2015-01-01,1,0,6,2,21,14,5,1,0,1,0,0,1,2,0,0,0,0,2,2,36,22,58
30201,AIQUILE,otras infecciones,enfermedad diarreica aguda,2015-01-01,8,5,16,11,40,39,4,1,2,3,2,0,6,10,1,3,3,0,5,10,87,82,169
31303,ALALAY,otras infecciones,enfermedad diarreica aguda,2015-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,3
10404,ALCALA,otras infecciones,enfermedad diarreica aguda,2015-01-01,3,3,5,2,18,13,2,1,1,0,0,2,0,1,1,1,1,2,1,6,32,31,63
22002,ALTO BENI,otras infecciones,enfermedad diarreica aguda,2015-01-01,2,4,8,4,17,19,0,0,0,1,0,1,0,1,0,0,2,1,3,4,32,35,67
20202,ANCORAIMES,otras infecciones,enfermedad diarreica aguda,2015-01-01,5,0,1,0,4,2,1,0,0,0,0,0,0,2,0,0,0,0,2,3,13,7,20
41201,ANDAMARCA,otras infecciones,enfermedad diarreica aguda,2015-01-01,1,2,5,1,8,5,1,2,3,0,2,1,2,4,0,2,2,0,5,7,29,24,53
40603,ANTEQUERA,otras infecciones,enfermedad diarreica aguda,2015-01-01,1,0,4,0,8,6,1,0,1,0,0,0,1,0,0,0,0,0,1,3,17,9,26
30402,ANZALDO,otras infecciones,enfermedad diarreica aguda,2015-01-01,0,4,1,3,10,7,0,1,0,0,0,1,0,1,1,2,1,0,2,1,15,20,35
20701,APOLO,otras infecciones,enfermedad diarreica aguda,2015-01-01,4,3,12,5,19,16,0,0,0,1,0,1,2,1,1,0,0,1,5,1,43,29,72
51301,ARAMPAMPA,otras infecciones,enfermedad diarreica aguda,2015-01-01,0,0,3,2,3,6,0,0,0,0,0,0,0,1,0,0,0,0,2,1,8,10,18
30501,ARANI,otras infecciones,enfermedad diarreica aguda,2015-01-01,1,0,3,5,23,6,0,0,1,0,0,0,0,3,0,0,0,1,0,2,28,17,45
30403,ARBIETO,otras infecciones,enfermedad diarreica aguda,2015-01-01,7,5,13,7,47,44,1,0,0,1,1,1,1,3,0,0,0,1,10,2,80,64,144
30601,ARQUE,otras infecciones,enfermedad diarreica aguda,2015-01-01,5,2,11,9,43,31,1,0,1,1,3,6,2,5,0,0,0,1,3,5,69,60,129
71501,ASCENCION DE GUARAYOS,otras infecciones,enfermedad diarreica aguda,2015-01-01,10,9,28,14,46,36,2,1,2,0,0,0,1,1,0,0,1,5,7,3,97,69,166
50802,ATOCHA,otras infecciones,enfermedad diarreica aguda,2015-01-01,4,5,4,13,33,19,6,3,4,6,0,2,13,14,11,3,0,8,2,7,77,80,157
20503,AUCAPATA,otras infecciones,enfermedad diarreica aguda,2015-01-01,1,0,2,2,5,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,11,5,16
